Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.4312, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHS
-0.4553, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHS
0.14965, 2020-2039, miroc5, Annual Anomaly, BHS
-0.1088, 2020-2039, miroc_esm_chem, Annual Anomaly, BHS
-0.1885, 2020-2039, miroc_esm, Annual Anomaly, BHS
-0.121, 2020-2039, mri_cgcm3, Annual Anomaly, BHS
-0.133, 2020-2039, noresm1_m, Annual Anomaly, BHS
-1.6298, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BHR
-0.7034, 2020-2039, bcc_csm1_1, Annual Anomaly, BHR
-0.9124, 2020-2039, ccsm4, Annual Anomaly, BHR
-0.6129, 2020-2039, cesm1_cam5, Annual Anomaly, BHR
-0.9382, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BHR
-0.2908, 2020-2039, gfdl_cm3, Annual Anomaly, BHR
-0.7435, 2020-2039, gfdl_esm2g, Annual Anomaly, BHR
-0.043, 2020-2039, gfdl_esm2m, Annual Anomaly, BHR
-1.4376, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHR
-0.6855, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHR
-0.1936, 2020-2039, miroc5, Annual Anomaly, BHR
-0.2385, 2020-2039, miroc_esm_chem, Annual Anomaly, BHR
-0.6528, 2020-2039, miroc_esm, Annual Anomaly, BHR
0.20979, 2020-2039, mri_cgcm3, Annual Anomaly, BHR
0.36495, 2020-2039, noresm1_m, Annual Anomaly, BHR
-0.2943, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRB
-0.4255, 2020-2039, bcc_csm1_1, Annual Anomaly, BRB
-0.7076, 2020-2039, ccsm4, Annual Anomaly, BRB
-0.7612, 2020-2039, cesm1_cam5, Annual Anomaly, BRB
0.16594, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRB
0.20341, 2020-2039, gfdl_cm3, Annual Anomaly, BRB
-0.1002, 2020-2039, gfdl_esm2g, Annual Anomaly, BRB
0.06536, 2020-2039, gfdl_esm2m, Annual Anomaly, BRB
-0.6266, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRB
-1.1853, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRB
-0.1261, 2020-2039, miroc5, Annual Anomaly, BRB
0.42034, 2020-2039, miroc_esm_chem, Annual Anomaly, BRB
0.33101, 2020-2039, miroc_esm, Annual Anomaly, BRB
-0.3532, 2020-2039, mri_cgcm3, Annual Anomaly, BRB
-0.1393, 2020-2039, noresm1_m, Annual Anomaly, BRB
0.42908, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLR
-0.4147, 2020-2039, bcc_csm1_1, Annual Anomaly, BLR
-0.1713, 2020-2039, ccsm4, Annual Anomaly, BLR
-0.0477, 2020-2039, cesm1_cam5, Annual Anomaly, BLR
-0.4843, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLR
0.0334, 2020-2039, gfdl_cm3, Annual Anomaly, BLR
0.34586, 2020-2039, gfdl_esm2g, Annual Anomaly, BLR
0.09875, 2020-2039, gfdl_esm2m, Annual Anomaly, BLR
0.3253, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLR
-0.241, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLR
-0.372, 2020-2039, miroc5, Annual Anomaly, BLR
0.10031, 2020-2039, miroc_esm_chem, Annual Anomaly, BLR
0.35175, 2020-2039, miroc_esm, Annual Anomaly, BLR
-0.0771, 2020-2039, mri_cgcm3, Annual Anomaly, BLR
-0.0702, 2020-2039, noresm1_m, Annual Anomaly, BLR
-0.7765, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLZ
-0.0072, 2020-2039, bcc_csm1_1, Annual Anomaly, BLZ
-0.6678, 2020-2039, ccsm4, Annual Anomaly, BLZ
-0.3112, 2020-2039, cesm1_cam5, Annual Anomaly, BLZ
-0.027, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLZ
0.12205, 2020-2039, gfdl_cm3, Annual Anomaly, BLZ
-0.3197, 2020-2039, gfdl_esm2g, Annual Anomaly, BLZ
0.35634, 2020-2039, gfdl_esm2m, Annual Anomaly, BLZ
-0.4593, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLZ
-1.5756, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLZ
0.30209, 2020-2039, miroc5, Annual Anomaly, BLZ
-0.2021, 2020-2039, miroc_esm_chem, Annual Anomaly, BLZ
-0.4076, 2020-2039, miroc_esm, Annual Anomaly, BLZ
-0.7684, 2020-2039, mri_cgcm3, Annual Anomaly, BLZ
-0.5354, 2020-2039, noresm1_m, Annual Anomaly, BLZ
-0.2511, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BOL
-0.3042, 2020-2039, bcc_csm1_1, Annual Anomaly, BOL
-0.0203, 2020-2039, ccsm4, Annual Anomaly, BOL
-0.4994, 2020-2039, cesm1_cam5, Annual Anomaly, BOL
-0.0766, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BOL
-1.2522, 2020-2039, gfdl_cm3, Annual Anomaly, BOL
-0.1812, 2020-2039, gfdl_esm2g, Annual Anomaly, BOL
-0.1911, 2020-2039, gfdl_esm2m, Annual Anomaly, BOL
-0.2708, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BOL
-0.1836, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BOL
-0.2152, 2020-2039, miroc5, Annual Anomaly, BOL
-0.7318, 2020-2039, miroc_esm_chem, Annual Anomaly, BOL
-0.553, 2020-2039, miroc_esm, Annual Anomaly, BOL
-0.1261, 2020-2039, mri_cgcm3, Annual Anomaly, BOL
-0.3125, 2020-2039, noresm1_m, Annual Anomaly, BOL
0.61163, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRN
0.27553, 2020-2039, bcc_csm1_1, Annual Anomaly, BRN
0.48169, 2020-2039, ccsm4, Annual Anomaly, BRN
0.05391, 2020-2039, cesm1_cam5, Annual Anomaly, BRN
-0.4042, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRN
-0.1485, 2020-2039, gfdl_cm3, Annual Anomaly, BRN
-0.1861, 2020-2039, gfdl_esm2g, Annual Anomaly, BRN
0.01343, 2020-2039, gfdl_esm2m, Annual Anomaly, BRN
0.59409, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRN
0.29675, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRN
0.27616, 2020-2039, miroc5, Annual Anomaly, BRN
-0.6505, 2020-2039, miroc_esm_chem, Annual Anomaly, BRN
-0.3673, 2020-2039, miroc_esm, Annual Anomaly, BRN
-0.6876, 2020-2039, mri_cgcm3, Annual Anomaly, BRN
0.30837, 2020-2039, noresm1_m, Annual Anomaly, BRN
-0.4453, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BGR
-0.1839, 2020-2039, bcc_csm1_1, Annual Anomaly, BGR
-0.422, 2020-2039, ccsm4, Annual Anomaly, BGR
-0.0556, 2020-2039, cesm1_cam5, Annual Anomaly, BGR
-1.0387, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BGR
-0.712, 2020-2039, gfdl_cm3, Annual Anomaly, BGR
-0.2201, 2020-2039, gfdl_esm2g, Annual Anomaly, BGR
-0.3722, 2020-2039, gfdl_esm2m, Annual Anomaly, BGR
-0.2803, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BGR
-0.6832, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BGR
0.25905, 2020-2039, miroc5, Annual Anomaly, BGR
-0.1655, 2020-2039, miroc_esm_chem, Annual Anomaly, BGR
-0.2705, 2020-2039, miroc_esm, Annual Anomaly, BGR
-0.1919, 2020-2039, mri_cgcm3, Annual Anomaly, BGR
-0.7705, 2020-2039, noresm1_m, Annual Anomaly, BGR
-0.1581, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CMR
-0.0361, 2020-2039, bcc_csm1_1, Annual Anomaly, CMR
0.25153, 2020-2039, ccsm4, Annual Anomaly, CMR
0.38479, 2020-2039, cesm1_cam5, Annual Anomaly, CMR
-0.4593, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CMR
0.30084, 2020-2039, gfdl_cm3, Annual Anomaly, CMR
0.58841, 2020-2039, gfdl_esm2g, Annual Anomaly, CMR
-0.0218, 2020-2039, gfdl_esm2m, Annual Anomaly, CMR
0.05991, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CMR
-0.5361, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CMR
0.13198, 2020-2039, miroc5, Annual Anomaly, CMR
0.11803, 2020-2039, miroc_esm_chem, Annual Anomaly, CMR
0.34629, 2020-2039, miroc_esm, Annual Anomaly, CMR
-0.0584, 2020-2039, mri_cgcm3, Annual Anomaly, CMR
-0.2241, 2020-2039, noresm1_m, Annual Anomaly, CMR
-0.4264, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CPV
-0.1972, 2020-2039, bcc_csm1_1, Annual Anomaly, CPV
-0.4716, 2020-2039, ccsm4, Annual Anomaly, CPV
-0.6989, 2020-2039, cesm1_cam5, Annual Anomaly, CPV
-0.3178, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CPV
1.10032, 2020-2039, gfdl_cm3, Annual Anomaly, CPV
0.39692, 2020-2039, gfdl_esm2g, Annual Anomaly, CPV
0.71518, 2020-2039, gfdl_esm2m, Annual Anomaly, CPV
-1.0728, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CPV
-1.03, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CPV
-0.209, 2020-2039, miroc5, Annual Anomaly, CPV
0.50185, 2020-2039, miroc_esm_chem, Annual Anomaly, CPV
0.99518, 2020-2039, miroc_esm, Annual Anomaly, CPV
-0.6157, 2020-2039, mri_cgcm3, Annual Anomaly, CPV
-0.4983, 2020-2039, noresm1_m, Annual Anomaly, CPV
-0.2132, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CAF
0.11912, 2020-2039, bcc_csm1_1, Annual Anomaly, CAF
0.19178, 2020-2039, ccsm4, Annual Anomaly, CAF
0.31612, 2020-2039, cesm1_cam5, Annual Anomaly, CAF
-0.6433, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CAF
0.28723, 2020-2039, gfdl_cm3, Annual Anomaly, CAF
0.07733, 2020-2039, gfdl_esm2g, Annual Anomaly, CAF
-0.3509, 2020-2039, gfdl_esm2m, Annual Anomaly, CAF
0.14596, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CAF
-0.8849, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CAF
-0.0261, 2020-2039, miroc5, Annual Anomaly, CAF
0.15375, 2020-2039, miroc_esm_chem, Annual Anomaly, CAF
0.73558, 2020-2039, miroc_esm, Annual Anomaly, CAF
-0.295, 2020-2039, mri_cgcm3, Annual Anomaly, CAF
-0.0077, 2020-2039, noresm1_m, Annual Anomaly, CAF
-0.2092, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CHN
-0.1231, 2020-2039, bcc_csm1_1, Annual Anomaly, CHN
-0.0885, 2020-2039, ccsm4, Annual Anomaly, CHN
-0.1064, 2020-2039, cesm1_cam5, Annual Anomaly, CHN
-0.3067, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CHN
0.03218, 2020-2039, gfdl_cm3, Annual Anomaly, CHN
-0.0968, 2020-2039, gfdl_esm2g, Annual Anomaly, CHN
-0.2596, 2020-2039, gfdl_esm2m, Annual Anomaly, CHN
-0.1776, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CHN
-0.4342, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CHN
0.04821, 2020-2039, miroc5, Annual Anomaly, CHN
-0.102, 2020-2039, miroc_esm_chem, Annual Anomaly, CHN
-0.3298, 2020-2039, miroc_esm, Annual Anomaly, CHN
0.26201, 2020-2039, mri_cgcm3, Annual Anomaly, CHN
-0.0826, 2020-2039, noresm1_m, Annual Anomaly, CHN
-0.2649, 2020-2039, bcc_csm1_1_m, Annual Anomaly, COL
0.53417, 2020-2039, bcc_csm1_1, Annual Anomaly, COL
0.12562, 2020-2039, ccsm4, Annual Anomaly, COL
0.06636, 2020-2039, cesm1_cam5, Annual Anomaly, COL
-0.0745, 2020-2039, csiro_mk3_6_0, Annual Anomaly, COL
-0.5428, 2020-2039, gfdl_cm3, Annual Anomaly, COL
0.12095, 2020-2039, gfdl_esm2g, Annual Anomaly, COL
0.06649, 2020-2039, gfdl_esm2m, Annual Anomaly, COL
-0.1671, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, COL
0.23592, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, COL
0.09027, 2020-2039, miroc5, Annual Anomaly, COL
0.43134, 2020-2039, miroc_esm_chem, Annual Anomaly, COL
-0.1281, 2020-2039, miroc_esm, Annual Anomaly, COL
-0.0666, 2020-2039, mri_cgcm3, Annual Anomaly, COL
0.48893, 2020-2039, noresm1_m, Annual Anomaly, COL
-0.1444, 2020-2039, bcc_csm1_1_m, Annual Anomaly, COD
-0.0112, 2020-2039, bcc_csm1_1, Annual Anomaly, COD
0.13679, 2020-2039, ccsm4, Annual Anomaly, COD
0.31798, 2020-2039, cesm1_cam5, Annual Anomaly, COD
-0.535, 2020-2039, csiro_mk3_6_0, Annual Anomaly, COD
0.33647, 2020-2039, gfdl_cm3, Annual Anomaly, COD
0.0683, 2020-2039, gfdl_esm2g, Annual Anomaly, COD
-0.0768, 2020-2039, gfdl_esm2m, Annual Anomaly, COD
0.30486, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, COD
-0.1923, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, COD
-0.2584, 2020-2039, miroc5, Annual Anomaly, COD
0.44733, 2020-2039, miroc_esm_chem, Annual Anomaly, COD
-0.0193, 2020-2039, miroc_esm, Annual Anomaly, COD
-0.0258, 2020-2039, mri_cgcm3, Annual Anomaly, COD
0.04088, 2020-2039, noresm1_m, Annual Anomaly, COD
-0.6244, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CRI
-0.7328, 2020-2039, bcc_csm1_1, Annual Anomaly, CRI
-0.2378, 2020-2039, ccsm4, Annual Anomaly, CRI
-0.0555, 2020-2039, cesm1_cam5, Annual Anomaly, CRI
-0.2796, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CRI
-0.0386, 2020-2039, gfdl_cm3, Annual Anomaly, CRI
0.10544, 2020-2039, gfdl_esm2g, Annual Anomaly, CRI
0.02051, 2020-2039, gfdl_esm2m, Annual Anomaly, CRI
-0.1567, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CRI
-0.9645, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CRI
0.38078, 2020-2039, miroc5, Annual Anomaly, CRI
0.50208, 2020-2039, miroc_esm_chem, Annual Anomaly, CRI
0.49271, 2020-2039, miroc_esm, Annual Anomaly, CRI
-0.6402, 2020-2039, mri_cgcm3, Annual Anomaly, CRI
-0.7262, 2020-2039, noresm1_m, Annual Anomaly, CRI
-0.2523, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CUB
0.05184, 2020-2039, bcc_csm1_1, Annual Anomaly, CUB
-0.3466, 2020-2039, ccsm4, Annual Anomaly, CUB
-0.3023, 2020-2039, cesm1_cam5, Annual Anomaly, CUB
0.19021, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CUB
-0.3078, 2020-2039, gfdl_cm3, Annual Anomaly, CUB
-0.4579, 2020-2039, gfdl_esm2g, Annual Anomaly, CUB
0.3971, 2020-2039, gfdl_esm2m, Annual Anomaly, CUB
-0.3992, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CUB
-1.1281, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CUB
-0.2489, 2020-2039, miroc5, Annual Anomaly, CUB
0.05414, 2020-2039, miroc_esm_chem, Annual Anomaly, CUB
0.04774, 2020-2039, miroc_esm, Annual Anomaly, CUB
-0.2092, 2020-2039, mri_cgcm3, Annual Anomaly, CUB
-0.158, 2020-2039, noresm1_m, Annual Anomaly, CUB
-0.2361, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CZE
-0.5484, 2020-2039, bcc_csm1_1, Annual Anomaly, CZE
-0.5299, 2020-2039, ccsm4, Annual Anomaly, CZE
0.39407, 2020-2039, cesm1_cam5, Annual Anomaly, CZE
-0.6764, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CZE
-0.0908, 2020-2039, gfdl_cm3, Annual Anomaly, CZE
0.38479, 2020-2039, gfdl_esm2g, Annual Anomaly, CZE
-0.3382, 2020-2039, gfdl_esm2m, Annual Anomaly, CZE
0.11432, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CZE
-0.4185, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CZE
-0.0999, 2020-2039, miroc5, Annual Anomaly, CZE
0.34718, 2020-2039, miroc_esm_chem, Annual Anomaly, CZE
0.49954, 2020-2039, miroc_esm, Annual Anomaly, CZE
0.55571, 2020-2039, mri_cgcm3, Annual Anomaly, CZE
0.13403, 2020-2039, noresm1_m, Annual Anomaly, CZE
-0.8895, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DJI
-0.8635, 2020-2039, bcc_csm1_1, Annual Anomaly, DJI
0.04035, 2020-2039, ccsm4, Annual Anomaly, DJI
-0.148, 2020-2039, cesm1_cam5, Annual Anomaly, DJI
-0.2459, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DJI
-0.1037, 2020-2039, gfdl_cm3, Annual Anomaly, DJI
-0.0703, 2020-2039, gfdl_esm2g, Annual Anomaly, DJI
-0.6947, 2020-2039, gfdl_esm2m, Annual Anomaly, DJI
-0.523, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DJI
-2.1156, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DJI
0.1281, 2020-2039, miroc5, Annual Anomaly, DJI
0.65585, 2020-2039, miroc_esm_chem, Annual Anomaly, DJI
0.63082, 2020-2039, miroc_esm, Annual Anomaly, DJI
0.33007, 2020-2039, mri_cgcm3, Annual Anomaly, DJI
-0.0427, 2020-2039, noresm1_m, Annual Anomaly, DJI
-0.1977, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DMA
-0.4549, 2020-2039, bcc_csm1_1, Annual Anomaly, DMA
-0.6544, 2020-2039, ccsm4, Annual Anomaly, DMA
-0.5991, 2020-2039, cesm1_cam5, Annual Anomaly, DMA
-0.0708, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DMA
0.22481, 2020-2039, gfdl_cm3, Annual Anomaly, DMA
-0.2845, 2020-2039, gfdl_esm2g, Annual Anomaly, DMA
0.26627, 2020-2039, gfdl_esm2m, Annual Anomaly, DMA
-0.3563, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DMA
-0.9733, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DMA
-0.487, 2020-2039, miroc5, Annual Anomaly, DMA
0.50483, 2020-2039, miroc_esm_chem, Annual Anomaly, DMA
0.88319, 2020-2039, miroc_esm, Annual Anomaly, DMA
-0.3388, 2020-2039, mri_cgcm3, Annual Anomaly, DMA
-0.4563, 2020-2039, noresm1_m, Annual Anomaly, DMA
-0.2031, 2020-2039, bcc_csm1_1_m, Annual Anomaly, DOM
-0.2814, 2020-2039, bcc_csm1_1, Annual Anomaly, DOM
-0.7868, 2020-2039, ccsm4, Annual Anomaly, DOM
-0.6935, 2020-2039, cesm1_cam5, Annual Anomaly, DOM
-0.574, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DOM
-0.3076, 2020-2039, gfdl_cm3, Annual Anomaly, DOM
-0.1065, 2020-2039, gfdl_esm2g, Annual Anomaly, DOM
-0.0156, 2020-2039, gfdl_esm2m, Annual Anomaly, DOM
-0.2, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DOM
-1.4443, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DOM
0.20735, 2020-2039, miroc5, Annual Anomaly, DOM
0.03825, 2020-2039, miroc_esm_chem, Annual Anomaly, DOM
0.11202, 2020-2039, miroc_esm, Annual Anomaly, DOM
-0.8667, 2020-2039, mri_cgcm3, Annual Anomaly, DOM
-0.7184, 2020-2039, noresm1_m, Annual Anomaly, DOM
-1.205, 2020-2039, bcc_csm1_1_m, Annual Anomaly, EGY
-0.8811, 2020-2039, bcc_csm1_1, Annual Anomaly, EGY
-0.9395, 2020-2039, ccsm4, Annual Anomaly, EGY
-0.4189, 2020-2039, cesm1_cam5, Annual Anomaly, EGY
-0.1972, 2020-2039, csiro_mk3_6_0, Annual Anomaly, EGY
-1.5257, 2020-2039, gfdl_cm3, Annual Anomaly, EGY
-1.1783, 2020-2039, gfdl_esm2g, Annual Anomaly, EGY
-0.6808, 2020-2039, gfdl_esm2m, Annual Anomaly, EGY
-1.6336, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, EGY
-1.1129, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, EGY
-1.2248, 2020-2039, miroc5, Annual Anomaly, EGY
-0.835, 2020-2039, miroc_esm_chem, Annual Anomaly, EGY
-0.6772, 2020-2039, miroc_esm, Annual Anomaly, EGY
-0.4757, 2020-2039, mri_cgcm3, Annual Anomaly, EGY
-0.7889, 2020-2039, noresm1_m, Annual Anomaly, EGY
-0.7364, 2020-2039, bcc_csm1_1_m, Annual Anomaly, SLV
-0.0871, 2020-2039, bcc_csm1_1, Annual Anomaly, SLV
-0.5483, 2020-2039, ccsm4, Annual Anomaly, SLV
-0.4461, 2020-2039, cesm1_cam5, Annual Anomaly, SLV
-0.4705, 2020-2039, csiro_mk3_6_0, Annual Anomaly, SLV
0.2242, 2020-2039, gfdl_cm3, Annual Anomaly, SLV
-0.0521, 2020-2039, gfdl_esm2g, Annual Anomaly, SLV
0.31341, 2020-2039, gfdl_esm2m, Annual Anomaly, SLV
-0.6508, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, SLV
-0.599, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, SLV
0.01012, 2020-2039, miroc5, Annual Anomaly, SLV
0.01923, 2020-2039, miroc_esm_chem, Annual Anomaly, SLV
-0.4376, 2020-2039, miroc_esm, Annual Anomaly, SLV
-0.3382, 2020-2039, mri_cgcm3, Annual Anomaly, SLV
-0.5123, 2020-2039, noresm1_m, Annual Anomaly, SLV
-0.9095, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ERI
-0.9351, 2020-2039, bcc_csm1_1, Annual Anomaly, ERI
-0.6879, 2020-2039, ccsm4, Annual Anomaly, ERI
-0.4786, 2020-2039, cesm1_cam5, Annual Anomaly, ERI
-0.3005, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ERI
0.1035, 2020-2039, gfdl_cm3, Annual Anomaly, ERI
-0.1455, 2020-2039, gfdl_esm2g, Annual Anomaly, ERI
