Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.8893, 2020-2039, mri_cgcm3, Annual Anomaly, DZA
-1.0177, 2020-2039, noresm1_m, Annual Anomaly, DZA
-0.3555, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AGO
-0.1143, 2020-2039, bcc_csm1_1, Annual Anomaly, AGO
-0.2536, 2020-2039, bnu_esm, Annual Anomaly, AGO
-0.854, 2020-2039, canesm2, Annual Anomaly, AGO
0.03281, 2020-2039, ccsm4, Annual Anomaly, AGO
0.03932, 2020-2039, cesm1_cam5, Annual Anomaly, AGO
-0.0774, 2020-2039, cnrm_cm5, Annual Anomaly, AGO
-0.822, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AGO
-0.5809, 2020-2039, gfdl_cm3, Annual Anomaly, AGO
-0.0803, 2020-2039, gfdl_esm2g, Annual Anomaly, AGO
-0.5242, 2020-2039, gfdl_esm2m, Annual Anomaly, AGO
-0.0251, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AGO
-0.2519, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AGO
0.17188, 2020-2039, miroc5, Annual Anomaly, AGO
-0.0106, 2020-2039, miroc_esm_chem, Annual Anomaly, AGO
-0.2014, 2020-2039, miroc_esm, Annual Anomaly, AGO
-0.0684, 2020-2039, mpi_esm_mr, Annual Anomaly, AGO
-0.2366, 2020-2039, mri_cgcm3, Annual Anomaly, AGO
-0.0408, 2020-2039, noresm1_m, Annual Anomaly, AGO
-0.2924, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ARG
-0.0061, 2020-2039, bcc_csm1_1, Annual Anomaly, ARG
0.07881, 2020-2039, bnu_esm, Annual Anomaly, ARG
-0.6304, 2020-2039, canesm2, Annual Anomaly, ARG
-0.28, 2020-2039, ccsm4, Annual Anomaly, ARG
-0.2078, 2020-2039, cesm1_cam5, Annual Anomaly, ARG
0.01617, 2020-2039, cnrm_cm5, Annual Anomaly, ARG
-0.2486, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ARG
-0.6886, 2020-2039, gfdl_cm3, Annual Anomaly, ARG
-0.4478, 2020-2039, gfdl_esm2g, Annual Anomaly, ARG
-0.273, 2020-2039, gfdl_esm2m, Annual Anomaly, ARG
-0.5229, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ARG
-0.5117, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ARG
-0.5014, 2020-2039, miroc5, Annual Anomaly, ARG
-0.3389, 2020-2039, miroc_esm_chem, Annual Anomaly, ARG
-0.6395, 2020-2039, miroc_esm, Annual Anomaly, ARG
-0.3409, 2020-2039, mpi_esm_mr, Annual Anomaly, ARG
0.19669, 2020-2039, mri_cgcm3, Annual Anomaly, ARG
-0.1482, 2020-2039, noresm1_m, Annual Anomaly, ARG
-0.1451, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ARM
-1.3462, 2020-2039, bcc_csm1_1, Annual Anomaly, ARM
-0.3169, 2020-2039, bnu_esm, Annual Anomaly, ARM
-0.4665, 2020-2039, canesm2, Annual Anomaly, ARM
-0.3413, 2020-2039, ccsm4, Annual Anomaly, ARM
-0.1074, 2020-2039, cesm1_cam5, Annual Anomaly, ARM
-0.224, 2020-2039, cnrm_cm5, Annual Anomaly, ARM
-0.3612, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ARM
-0.1698, 2020-2039, gfdl_cm3, Annual Anomaly, ARM
-0.1164, 2020-2039, gfdl_esm2g, Annual Anomaly, ARM
0.06702, 2020-2039, gfdl_esm2m, Annual Anomaly, ARM
-0.6199, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ARM
-1.4018, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ARM
-0.1408, 2020-2039, miroc5, Annual Anomaly, ARM
-1.1191, 2020-2039, miroc_esm_chem, Annual Anomaly, ARM
0.43134, 2020-2039, miroc_esm, Annual Anomaly, ARM
-0.4311, 2020-2039, mpi_esm_mr, Annual Anomaly, ARM
-0.6037, 2020-2039, mri_cgcm3, Annual Anomaly, ARM
-0.0962, 2020-2039, noresm1_m, Annual Anomaly, ARM
-0.3046, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AUS
-0.1812, 2020-2039, bcc_csm1_1, Annual Anomaly, AUS
-0.105, 2020-2039, bnu_esm, Annual Anomaly, AUS
-0.493, 2020-2039, canesm2, Annual Anomaly, AUS
-0.247, 2020-2039, ccsm4, Annual Anomaly, AUS
-0.3682, 2020-2039, cesm1_cam5, Annual Anomaly, AUS
0.07751, 2020-2039, cnrm_cm5, Annual Anomaly, AUS
-0.6791, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AUS
-0.5343, 2020-2039, gfdl_cm3, Annual Anomaly, AUS
-0.3186, 2020-2039, gfdl_esm2g, Annual Anomaly, AUS
-0.4686, 2020-2039, gfdl_esm2m, Annual Anomaly, AUS
-1.0111, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AUS
-0.5203, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AUS
0.08199, 2020-2039, miroc5, Annual Anomaly, AUS
-0.4336, 2020-2039, miroc_esm_chem, Annual Anomaly, AUS
-0.0813, 2020-2039, miroc_esm, Annual Anomaly, AUS
-0.5854, 2020-2039, mpi_esm_mr, Annual Anomaly, AUS
-0.1231, 2020-2039, mri_cgcm3, Annual Anomaly, AUS
-0.4681, 2020-2039, noresm1_m, Annual Anomaly, AUS
-0.4543, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AUT
-0.2222, 2020-2039, bcc_csm1_1, Annual Anomaly, AUT
-0.3762, 2020-2039, bnu_esm, Annual Anomaly, AUT
-0.0798, 2020-2039, canesm2, Annual Anomaly, AUT
-0.3079, 2020-2039, ccsm4, Annual Anomaly, AUT
0.18977, 2020-2039, cesm1_cam5, Annual Anomaly, AUT
0.35125, 2020-2039, cnrm_cm5, Annual Anomaly, AUT
-0.5691, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AUT
-0.4138, 2020-2039, gfdl_cm3, Annual Anomaly, AUT
-0.2391, 2020-2039, gfdl_esm2g, Annual Anomaly, AUT
-0.067, 2020-2039, gfdl_esm2m, Annual Anomaly, AUT
-0.1692, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AUT
0.11946, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AUT
-0.3201, 2020-2039, miroc5, Annual Anomaly, AUT
-0.397, 2020-2039, miroc_esm_chem, Annual Anomaly, AUT
0.37234, 2020-2039, miroc_esm, Annual Anomaly, AUT
-0.3648, 2020-2039, mpi_esm_mr, Annual Anomaly, AUT
0.91347, 2020-2039, mri_cgcm3, Annual Anomaly, AUT
-0.0057, 2020-2039, noresm1_m, Annual Anomaly, AUT
-0.0187, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AZE
-0.8845, 2020-2039, bcc_csm1_1, Annual Anomaly, AZE
-0.2721, 2020-2039, bnu_esm, Annual Anomaly, AZE
-0.9115, 2020-2039, canesm2, Annual Anomaly, AZE
-0.192, 2020-2039, ccsm4, Annual Anomaly, AZE
-0.1144, 2020-2039, cesm1_cam5, Annual Anomaly, AZE
-0.3633, 2020-2039, cnrm_cm5, Annual Anomaly, AZE
-0.1961, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AZE
-0.4262, 2020-2039, gfdl_cm3, Annual Anomaly, AZE
-0.2407, 2020-2039, gfdl_esm2g, Annual Anomaly, AZE
0.21297, 2020-2039, gfdl_esm2m, Annual Anomaly, AZE
-0.5425, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AZE
-1.3004, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AZE
-0.2905, 2020-2039, miroc5, Annual Anomaly, AZE
-0.5226, 2020-2039, miroc_esm_chem, Annual Anomaly, AZE
0.08282, 2020-2039, miroc_esm, Annual Anomaly, AZE
-0.2969, 2020-2039, mpi_esm_mr, Annual Anomaly, AZE
-0.6512, 2020-2039, mri_cgcm3, Annual Anomaly, AZE
-0.2099, 2020-2039, noresm1_m, Annual Anomaly, AZE
-0.8665, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BHS
0.83334, 2020-2039, bcc_csm1_1, Annual Anomaly, BHS
-0.0474, 2020-2039, bnu_esm, Annual Anomaly, BHS
0.21787, 2020-2039, canesm2, Annual Anomaly, BHS
-0.196, 2020-2039, ccsm4, Annual Anomaly, BHS
-0.0315, 2020-2039, cesm1_cam5, Annual Anomaly, BHS
0.01884, 2020-2039, cnrm_cm5, Annual Anomaly, BHS
0.39766, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BHS
-0.0197, 2020-2039, gfdl_cm3, Annual Anomaly, BHS
-0.387, 2020-2039, gfdl_esm2g, Annual Anomaly, BHS
0.11217, 2020-2039, gfdl_esm2m, Annual Anomaly, BHS
0.588, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHS
-0.9531, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHS
0.16575, 2020-2039, miroc5, Annual Anomaly, BHS
0.29616, 2020-2039, miroc_esm_chem, Annual Anomaly, BHS
0.34192, 2020-2039, miroc_esm, Annual Anomaly, BHS
0.6154, 2020-2039, mpi_esm_mr, Annual Anomaly, BHS
0.04251, 2020-2039, mri_cgcm3, Annual Anomaly, BHS
0.08381, 2020-2039, noresm1_m, Annual Anomaly, BHS
-0.734, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BHR
-0.7357, 2020-2039, bcc_csm1_1, Annual Anomaly, BHR
0.90862, 2020-2039, bnu_esm, Annual Anomaly, BHR
-0.9634, 2020-2039, canesm2, Annual Anomaly, BHR
0.01451, 2020-2039, ccsm4, Annual Anomaly, BHR
-0.2247, 2020-2039, cesm1_cam5, Annual Anomaly, BHR
-0.597, 2020-2039, cnrm_cm5, Annual Anomaly, BHR
-0.9038, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BHR
-0.7334, 2020-2039, gfdl_cm3, Annual Anomaly, BHR
-0.7085, 2020-2039, gfdl_esm2g, Annual Anomaly, BHR
-0.1786, 2020-2039, gfdl_esm2m, Annual Anomaly, BHR
-1.1291, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHR
1.32112, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHR
-0.3171, 2020-2039, miroc5, Annual Anomaly, BHR
-0.4562, 2020-2039, miroc_esm_chem, Annual Anomaly, BHR
-0.1005, 2020-2039, miroc_esm, Annual Anomaly, BHR
-0.654, 2020-2039, mpi_esm_mr, Annual Anomaly, BHR
-0.2475, 2020-2039, mri_cgcm3, Annual Anomaly, BHR
-0.3088, 2020-2039, noresm1_m, Annual Anomaly, BHR
-0.328, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRB
-0.1442, 2020-2039, bcc_csm1_1, Annual Anomaly, BRB
-0.7049, 2020-2039, bnu_esm, Annual Anomaly, BRB
-0.4622, 2020-2039, canesm2, Annual Anomaly, BRB
-0.2223, 2020-2039, ccsm4, Annual Anomaly, BRB
-0.5946, 2020-2039, cesm1_cam5, Annual Anomaly, BRB
-0.0457, 2020-2039, cnrm_cm5, Annual Anomaly, BRB
0.23839, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRB
-0.1663, 2020-2039, gfdl_cm3, Annual Anomaly, BRB
0.21957, 2020-2039, gfdl_esm2g, Annual Anomaly, BRB
-0.0868, 2020-2039, gfdl_esm2m, Annual Anomaly, BRB
-0.3887, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRB
-0.5687, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRB
-1.2735, 2020-2039, miroc5, Annual Anomaly, BRB
-0.5377, 2020-2039, miroc_esm_chem, Annual Anomaly, BRB
0.12469, 2020-2039, miroc_esm, Annual Anomaly, BRB
-0.6149, 2020-2039, mpi_esm_mr, Annual Anomaly, BRB
0.03254, 2020-2039, mri_cgcm3, Annual Anomaly, BRB
-0.0541, 2020-2039, noresm1_m, Annual Anomaly, BRB
0.4634, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLR
-0.3252, 2020-2039, bcc_csm1_1, Annual Anomaly, BLR
-0.0955, 2020-2039, bnu_esm, Annual Anomaly, BLR
0.25755, 2020-2039, canesm2, Annual Anomaly, BLR
-0.134, 2020-2039, ccsm4, Annual Anomaly, BLR
0.25848, 2020-2039, cesm1_cam5, Annual Anomaly, BLR
0.21708, 2020-2039, cnrm_cm5, Annual Anomaly, BLR
-0.2718, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLR
-0.238, 2020-2039, gfdl_cm3, Annual Anomaly, BLR
-0.1299, 2020-2039, gfdl_esm2g, Annual Anomaly, BLR
0.35924, 2020-2039, gfdl_esm2m, Annual Anomaly, BLR
-0.3737, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLR
0.10487, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLR
-0.8968, 2020-2039, miroc5, Annual Anomaly, BLR
0.18808, 2020-2039, miroc_esm_chem, Annual Anomaly, BLR
0.11196, 2020-2039, miroc_esm, Annual Anomaly, BLR
0.75654, 2020-2039, mpi_esm_mr, Annual Anomaly, BLR
0.18588, 2020-2039, mri_cgcm3, Annual Anomaly, BLR
-0.1499, 2020-2039, noresm1_m, Annual Anomaly, BLR
-0.1098, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEL
-0.4429, 2020-2039, bcc_csm1_1, Annual Anomaly, BEL
0.4029, 2020-2039, bnu_esm, Annual Anomaly, BEL
-0.1594, 2020-2039, canesm2, Annual Anomaly, BEL
-0.6407, 2020-2039, ccsm4, Annual Anomaly, BEL
0.34794, 2020-2039, cesm1_cam5, Annual Anomaly, BEL
-0.3882, 2020-2039, cnrm_cm5, Annual Anomaly, BEL
-0.8073, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEL
-0.6302, 2020-2039, gfdl_cm3, Annual Anomaly, BEL
-0.6018, 2020-2039, gfdl_esm2g, Annual Anomaly, BEL
-0.2617, 2020-2039, gfdl_esm2m, Annual Anomaly, BEL
-0.6757, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEL
-0.2303, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEL
-0.9078, 2020-2039, miroc5, Annual Anomaly, BEL
0.26559, 2020-2039, miroc_esm_chem, Annual Anomaly, BEL
0.90254, 2020-2039, miroc_esm, Annual Anomaly, BEL
0.1545, 2020-2039, mpi_esm_mr, Annual Anomaly, BEL
0.02953, 2020-2039, mri_cgcm3, Annual Anomaly, BEL
-0.3531, 2020-2039, noresm1_m, Annual Anomaly, BEL
-0.4469, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEN
-0.445, 2020-2039, bcc_csm1_1, Annual Anomaly, BEN
0.68902, 2020-2039, bnu_esm, Annual Anomaly, BEN
0.06004, 2020-2039, canesm2, Annual Anomaly, BEN
0.09995, 2020-2039, ccsm4, Annual Anomaly, BEN
0.08048, 2020-2039, cesm1_cam5, Annual Anomaly, BEN
-0.1879, 2020-2039, cnrm_cm5, Annual Anomaly, BEN
-0.5471, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEN
0.24764, 2020-2039, gfdl_cm3, Annual Anomaly, BEN
0.43179, 2020-2039, gfdl_esm2g, Annual Anomaly, BEN
-0.1012, 2020-2039, gfdl_esm2m, Annual Anomaly, BEN
0.69653, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEN
-1.2016, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEN
0.82241, 2020-2039, miroc5, Annual Anomaly, BEN
-0.1932, 2020-2039, miroc_esm_chem, Annual Anomaly, BEN
0.48494, 2020-2039, miroc_esm, Annual Anomaly, BEN
-0.8664, 2020-2039, mpi_esm_mr, Annual Anomaly, BEN
-0.4612, 2020-2039, mri_cgcm3, Annual Anomaly, BEN
-0.3134, 2020-2039, noresm1_m, Annual Anomaly, BEN
0.26837, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BTN
0.26908, 2020-2039, bcc_csm1_1, Annual Anomaly, BTN
-0.1752, 2020-2039, bnu_esm, Annual Anomaly, BTN
0.54958, 2020-2039, canesm2, Annual Anomaly, BTN
-0.0773, 2020-2039, ccsm4, Annual Anomaly, BTN
0.47485, 2020-2039, cesm1_cam5, Annual Anomaly, BTN
0.30081, 2020-2039, cnrm_cm5, Annual Anomaly, BTN
-0.3849, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BTN
0.91875, 2020-2039, gfdl_cm3, Annual Anomaly, BTN
0.21756, 2020-2039, gfdl_esm2g, Annual Anomaly, BTN
0.11991, 2020-2039, gfdl_esm2m, Annual Anomaly, BTN
-0.1995, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BTN
0.17021, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BTN
0.39239, 2020-2039, miroc5, Annual Anomaly, BTN
-0.4267, 2020-2039, miroc_esm_chem, Annual Anomaly, BTN
0.25009, 2020-2039, miroc_esm, Annual Anomaly, BTN
-0.5587, 2020-2039, mpi_esm_mr, Annual Anomaly, BTN
0.32621, 2020-2039, mri_cgcm3, Annual Anomaly, BTN
-0.4143, 2020-2039, noresm1_m, Annual Anomaly, BTN
-0.6849, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BIH
-0.0959, 2020-2039, bcc_csm1_1, Annual Anomaly, BIH
-0.9623, 2020-2039, bnu_esm, Annual Anomaly, BIH
-0.2988, 2020-2039, canesm2, Annual Anomaly, BIH
-0.6178, 2020-2039, ccsm4, Annual Anomaly, BIH
0.20499, 2020-2039, cesm1_cam5, Annual Anomaly, BIH
0.01729, 2020-2039, cnrm_cm5, Annual Anomaly, BIH
-0.4216, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BIH
-0.5926, 2020-2039, gfdl_cm3, Annual Anomaly, BIH
0.05865, 2020-2039, gfdl_esm2g, Annual Anomaly, BIH
-0.2787, 2020-2039, gfdl_esm2m, Annual Anomaly, BIH
0.12627, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.0652, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BIH
-0.9157, 2020-2039, miroc5, Annual Anomaly, BIH
-0.7592, 2020-2039, miroc_esm_chem, Annual Anomaly, BIH
-0.2224, 2020-2039, miroc_esm, Annual Anomaly, BIH
-0.3122, 2020-2039, mpi_esm_mr, Annual Anomaly, BIH
0.48408, 2020-2039, mri_cgcm3, Annual Anomaly, BIH
-0.309, 2020-2039, noresm1_m, Annual Anomaly, BIH
0.07326, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRN
-0.1153, 2020-2039, bcc_csm1_1, Annual Anomaly, BRN
-0.3722, 2020-2039, bnu_esm, Annual Anomaly, BRN
-0.1696, 2020-2039, canesm2, Annual Anomaly, BRN
0.2928, 2020-2039, ccsm4, Annual Anomaly, BRN
0.0774, 2020-2039, cesm1_cam5, Annual Anomaly, BRN
0.13383, 2020-2039, cnrm_cm5, Annual Anomaly, BRN
-0.0807, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRN
0.27673, 2020-2039, gfdl_cm3, Annual Anomaly, BRN
-0.064, 2020-2039, gfdl_esm2g, Annual Anomaly, BRN
0.18876, 2020-2039, gfdl_esm2m, Annual Anomaly, BRN
0.98169, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRN
0.19635, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRN
0.4553, 2020-2039, miroc5, Annual Anomaly, BRN
-0.1978, 2020-2039, miroc_esm_chem, Annual Anomaly, BRN
-0.4188, 2020-2039, miroc_esm, Annual Anomaly, BRN
0.40328, 2020-2039, mpi_esm_mr, Annual Anomaly, BRN
-0.2622, 2020-2039, mri_cgcm3, Annual Anomaly, BRN
-0.2431, 2020-2039, noresm1_m, Annual Anomaly, BRN
-0.8074, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BFA
-0.1128, 2020-2039, bcc_csm1_1, Annual Anomaly, BFA
0.90449, 2020-2039, bnu_esm, Annual Anomaly, BFA
0.0404, 2020-2039, canesm2, Annual Anomaly, BFA
0.15131, 2020-2039, ccsm4, Annual Anomaly, BFA
-0.33, 2020-2039, cesm1_cam5, Annual Anomaly, BFA
-0.2839, 2020-2039, cnrm_cm5, Annual Anomaly, BFA
-0.4328, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BFA
0.07654, 2020-2039, gfdl_cm3, Annual Anomaly, BFA
0.23478, 2020-2039, gfdl_esm2g, Annual Anomaly, BFA
0.02849, 2020-2039, gfdl_esm2m, Annual Anomaly, BFA
0.92341, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BFA
-0.9482, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BFA
0.43254, 2020-2039, miroc5, Annual Anomaly, BFA
0.38295, 2020-2039, miroc_esm_chem, Annual Anomaly, BFA
1.19638, 2020-2039, miroc_esm, Annual Anomaly, BFA
-0.9363, 2020-2039, mpi_esm_mr, Annual Anomaly, BFA
-0.7877, 2020-2039, mri_cgcm3, Annual Anomaly, BFA
-0.0069, 2020-2039, noresm1_m, Annual Anomaly, BFA
-0.2255, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BDI
0.4455, 2020-2039, bcc_csm1_1, Annual Anomaly, BDI
-0.152, 2020-2039, bnu_esm, Annual Anomaly, BDI
-0.3814, 2020-2039, canesm2, Annual Anomaly, BDI
0.11332, 2020-2039, ccsm4, Annual Anomaly, BDI
0.3647, 2020-2039, cesm1_cam5, Annual Anomaly, BDI
0.60768, 2020-2039, cnrm_cm5, Annual Anomaly, BDI
-0.5405, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BDI
0.04407, 2020-2039, gfdl_cm3, Annual Anomaly, BDI
0.12711, 2020-2039, gfdl_esm2g, Annual Anomaly, BDI
-0.1795, 2020-2039, gfdl_esm2m, Annual Anomaly, BDI
0.63393, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BDI
0.24845, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BDI
0.0226, 2020-2039, miroc5, Annual Anomaly, BDI
-0.4095, 2020-2039, miroc_esm_chem, Annual Anomaly, BDI
0.00133, 2020-2039, miroc_esm, Annual Anomaly, BDI
-1.3047, 2020-2039, mpi_esm_mr, Annual Anomaly, BDI
-0.5457, 2020-2039, mri_cgcm3, Annual Anomaly, BDI
0.47005, 2020-2039, noresm1_m, Annual Anomaly, BDI
-0.4512, 2020-2039, bcc_csm1_1_m, Annual Anomaly, KHM
0.73033, 2020-2039, bcc_csm1_1, Annual Anomaly, KHM
0.0018, 2020-2039, bnu_esm, Annual Anomaly, KHM
-0.1925, 2020-2039, canesm2, Annual Anomaly, KHM
-0.1134, 2020-2039, ccsm4, Annual Anomaly, KHM
-0.0677, 2020-2039, cesm1_cam5, Annual Anomaly, KHM
0.48692, 2020-2039, cnrm_cm5, Annual Anomaly, KHM
-0.1999, 2020-2039, csiro_mk3_6_0, Annual Anomaly, KHM
0.37978, 2020-2039, gfdl_cm3, Annual Anomaly, KHM
-0.039, 2020-2039, gfdl_esm2g, Annual Anomaly, KHM
0.38365, 2020-2039, gfdl_esm2m, Annual Anomaly, KHM
-0.1091, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, KHM
-0.0779, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, KHM
-0.351, 2020-2039, miroc5, Annual Anomaly, KHM
0.0454, 2020-2039, miroc_esm_chem, Annual Anomaly, KHM
-0.2979, 2020-2039, miroc_esm, Annual Anomaly, KHM
-0.0314, 2020-2039, mpi_esm_mr, Annual Anomaly, KHM
-0.3178, 2020-2039, mri_cgcm3, Annual Anomaly, KHM
-0.0623, 2020-2039, noresm1_m, Annual Anomaly, KHM
-0.2806, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CMR
0.5631, 2020-2039, bcc_csm1_1, Annual Anomaly, CMR
-0.3282, 2020-2039, bnu_esm, Annual Anomaly, CMR
-0.0945, 2020-2039, canesm2, Annual Anomaly, CMR
0.29024, 2020-2039, ccsm4, Annual Anomaly, CMR
0.27057, 2020-2039, cesm1_cam5, Annual Anomaly, CMR
0.07076, 2020-2039, cnrm_cm5, Annual Anomaly, CMR
-0.3308, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CMR
0.28519, 2020-2039, gfdl_cm3, Annual Anomaly, CMR
0.29309, 2020-2039, gfdl_esm2g, Annual Anomaly, CMR
0.14264, 2020-2039, gfdl_esm2m, Annual Anomaly, CMR
0.27363, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CMR
-0.3587, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CMR
-0.2155, 2020-2039, miroc5, Annual Anomaly, CMR
-0.3675, 2020-2039, miroc_esm_chem, Annual Anomaly, CMR
0.39174, 2020-2039, miroc_esm, Annual Anomaly, CMR
-0.2684, 2020-2039, mpi_esm_mr, Annual Anomaly, CMR
0.02486, 2020-2039, mri_cgcm3, Annual Anomaly, CMR
-0.1922, 2020-2039, noresm1_m, Annual Anomaly, CMR
-0.6657, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CPV
0.3197, 2020-2039, bcc_csm1_1, Annual Anomaly, CPV
