Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.88745, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AND
0.80372, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AND
0.79131, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, AND
0.7971, 2080-2099, miroc5, Annual Anomaly, AND
0.90869, 2080-2099, miroc_esm_chem, Annual Anomaly, AND
0.96055, 2080-2099, miroc_esm, Annual Anomaly, AND
0.89619, 2080-2099, mpi_esm_mr, Annual Anomaly, AND
0.28448, 2080-2099, mri_cgcm3, Annual Anomaly, AND
0.25655, 2080-2099, mri_esm1, Annual Anomaly, AND
0.87, 2080-2099, noresm1_m, Annual Anomaly, AND
0.33031, 2080-2099, access1_3, Annual Anomaly, AGO
0.8618, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AGO
0.49816, 2080-2099, bcc_csm1_1, Annual Anomaly, AGO
0.1526, 2080-2099, bnu_esm, Annual Anomaly, AGO
0.82638, 2080-2099, canesm2, Annual Anomaly, AGO
0.2969, 2080-2099, ccsm4, Annual Anomaly, AGO
0.47146, 2080-2099, cesm1_bgc, Annual Anomaly, AGO
0.29785, 2080-2099, cesm1_cam5, Annual Anomaly, AGO
0.44693, 2080-2099, cmcc_cesm, Annual Anomaly, AGO
0.71789, 2080-2099, cmcc_cm, Annual Anomaly, AGO
0.64473, 2080-2099, cmcc_cms, Annual Anomaly, AGO
0.22659, 2080-2099, cnrm_cm5, Annual Anomaly, AGO
0.85218, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AGO
0.64772, 2080-2099, gfdl_cm3, Annual Anomaly, AGO
0.39047, 2080-2099, gfdl_esm2g, Annual Anomaly, AGO
0.31268, 2080-2099, gfdl_esm2m, Annual Anomaly, AGO
0.27197, 2080-2099, inmcm4, Annual Anomaly, AGO
0.23602, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AGO
0.59731, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AGO
0.22239, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, AGO
0.2676, 2080-2099, miroc5, Annual Anomaly, AGO
0.3771, 2080-2099, miroc_esm_chem, Annual Anomaly, AGO
0.38433, 2080-2099, miroc_esm, Annual Anomaly, AGO
0.276, 2080-2099, mpi_esm_mr, Annual Anomaly, AGO
0.28664, 2080-2099, mri_cgcm3, Annual Anomaly, AGO
0.37357, 2080-2099, mri_esm1, Annual Anomaly, AGO
0.40304, 2080-2099, noresm1_m, Annual Anomaly, AGO
0.32742, 2080-2099, access1_3, Annual Anomaly, ARG
0.40627, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ARG
0.46224, 2080-2099, bcc_csm1_1, Annual Anomaly, ARG
0.32649, 2080-2099, bnu_esm, Annual Anomaly, ARG
0.55798, 2080-2099, canesm2, Annual Anomaly, ARG
0.22139, 2080-2099, ccsm4, Annual Anomaly, ARG
0.20414, 2080-2099, cesm1_bgc, Annual Anomaly, ARG
0.36671, 2080-2099, cesm1_cam5, Annual Anomaly, ARG
0.1804, 2080-2099, cmcc_cesm, Annual Anomaly, ARG
0.39537, 2080-2099, cmcc_cm, Annual Anomaly, ARG
0.40079, 2080-2099, cmcc_cms, Annual Anomaly, ARG
0.29759, 2080-2099, cnrm_cm5, Annual Anomaly, ARG
0.35376, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ARG
0.67879, 2080-2099, gfdl_cm3, Annual Anomaly, ARG
0.67591, 2080-2099, gfdl_esm2g, Annual Anomaly, ARG
0.61951, 2080-2099, gfdl_esm2m, Annual Anomaly, ARG
0.14981, 2080-2099, inmcm4, Annual Anomaly, ARG
0.7858, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ARG
0.7706, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ARG
0.38133, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ARG
0.42699, 2080-2099, miroc5, Annual Anomaly, ARG
0.6167, 2080-2099, miroc_esm_chem, Annual Anomaly, ARG
0.62842, 2080-2099, miroc_esm, Annual Anomaly, ARG
0.55061, 2080-2099, mpi_esm_mr, Annual Anomaly, ARG
0.27471, 2080-2099, mri_cgcm3, Annual Anomaly, ARG
0.24554, 2080-2099, mri_esm1, Annual Anomaly, ARG
0.41944, 2080-2099, noresm1_m, Annual Anomaly, ARG
0.43846, 2080-2099, access1_3, Annual Anomaly, ARM
0.91428, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ARM
0.9093, 2080-2099, bcc_csm1_1, Annual Anomaly, ARM
0.76577, 2080-2099, bnu_esm, Annual Anomaly, ARM
0.75464, 2080-2099, canesm2, Annual Anomaly, ARM
0.77244, 2080-2099, ccsm4, Annual Anomaly, ARM
0.93161, 2080-2099, cesm1_bgc, Annual Anomaly, ARM
0.66638, 2080-2099, cesm1_cam5, Annual Anomaly, ARM
0.90202, 2080-2099, cmcc_cesm, Annual Anomaly, ARM
0.89319, 2080-2099, cmcc_cm, Annual Anomaly, ARM
0.78993, 2080-2099, cmcc_cms, Annual Anomaly, ARM
0.03394, 2080-2099, cnrm_cm5, Annual Anomaly, ARM
0.90345, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ARM
0.907, 2080-2099, gfdl_cm3, Annual Anomaly, ARM
0.92121, 2080-2099, gfdl_esm2g, Annual Anomaly, ARM
0.4383, 2080-2099, gfdl_esm2m, Annual Anomaly, ARM
0.82313, 2080-2099, inmcm4, Annual Anomaly, ARM
0.92034, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ARM
0.94583, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ARM
0.80621, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, ARM
0.67088, 2080-2099, miroc5, Annual Anomaly, ARM
0.93203, 2080-2099, miroc_esm_chem, Annual Anomaly, ARM
0.66919, 2080-2099, miroc_esm, Annual Anomaly, ARM
0.70723, 2080-2099, mpi_esm_mr, Annual Anomaly, ARM
0.17793, 2080-2099, mri_cgcm3, Annual Anomaly, ARM
0.13899, 2080-2099, mri_esm1, Annual Anomaly, ARM
0.82584, 2080-2099, noresm1_m, Annual Anomaly, ARM
0.77742, 2080-2099, access1_3, Annual Anomaly, AUS
0.4229, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AUS
0.49843, 2080-2099, bcc_csm1_1, Annual Anomaly, AUS
0.24638, 2080-2099, bnu_esm, Annual Anomaly, AUS
0.39861, 2080-2099, canesm2, Annual Anomaly, AUS
0.17799, 2080-2099, ccsm4, Annual Anomaly, AUS
0.24656, 2080-2099, cesm1_bgc, Annual Anomaly, AUS
0.21849, 2080-2099, cesm1_cam5, Annual Anomaly, AUS
0.23139, 2080-2099, access1_3, Annual Anomaly, AZE
0.92276, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AZE
0.93117, 2080-2099, bcc_csm1_1, Annual Anomaly, AZE
0.6947, 2080-2099, bnu_esm, Annual Anomaly, AZE
0.84691, 2080-2099, canesm2, Annual Anomaly, AZE
0.54556, 2080-2099, ccsm4, Annual Anomaly, AZE
0.80091, 2080-2099, cesm1_bgc, Annual Anomaly, AZE
0.64197, 2080-2099, cesm1_cam5, Annual Anomaly, AZE
0.9385, 2080-2099, cmcc_cesm, Annual Anomaly, AZE
0.80854, 2080-2099, cmcc_cm, Annual Anomaly, AZE
0.81532, 2080-2099, cmcc_cms, Annual Anomaly, AZE
0.13253, 2080-2099, cnrm_cm5, Annual Anomaly, AZE
0.84757, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AZE
0.83983, 2080-2099, gfdl_cm3, Annual Anomaly, AZE
0.87405, 2080-2099, gfdl_esm2g, Annual Anomaly, AZE
0.36617, 2080-2099, gfdl_esm2m, Annual Anomaly, AZE
0.81981, 2080-2099, inmcm4, Annual Anomaly, AZE
0.84604, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AZE
0.96682, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AZE
0.75309, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, AZE
0.60415, 2080-2099, miroc5, Annual Anomaly, AZE
0.87585, 2080-2099, miroc_esm_chem, Annual Anomaly, AZE
0.8834, 2080-2099, miroc_esm, Annual Anomaly, AZE
0.81068, 2080-2099, mpi_esm_mr, Annual Anomaly, AZE
0.32974, 2080-2099, mri_cgcm3, Annual Anomaly, AZE
0.11609, 2080-2099, mri_esm1, Annual Anomaly, AZE
0.62904, 2080-2099, noresm1_m, Annual Anomaly, AZE
0.52372, 2080-2099, access1_3, Annual Anomaly, BHR
0.81581, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BHR
1.0, 2080-2099, bcc_csm1_1, Annual Anomaly, BHR
0.29209, 2080-2099, bnu_esm, Annual Anomaly, BHR
0.85, 2080-2099, canesm2, Annual Anomaly, BHR
0.69209, 2080-2099, ccsm4, Annual Anomaly, BHR
0.81046, 2080-2099, cesm1_bgc, Annual Anomaly, BHR
0.84209, 2080-2099, cesm1_cam5, Annual Anomaly, BHR
0.67372, 2080-2099, cmcc_cesm, Annual Anomaly, BHR
0.47883, 2080-2099, cmcc_cm, Annual Anomaly, BHR
1.0, 2080-2099, cmcc_cms, Annual Anomaly, BHR
0.87627, 2080-2099, cnrm_cm5, Annual Anomaly, BHR
0.9, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BHR
0.9, 2080-2099, gfdl_cm3, Annual Anomaly, BHR
0.95, 2080-2099, gfdl_esm2g, Annual Anomaly, BHR
0.6579, 2080-2099, gfdl_esm2m, Annual Anomaly, BHR
0.09209, 2080-2099, inmcm4, Annual Anomaly, BHR
0.9579, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BHR
0.9079, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BHR
1.0, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, BHR
0.34744, 2080-2099, miroc5, Annual Anomaly, BHR
0.2, 2080-2099, miroc_esm_chem, Annual Anomaly, BHR
0.47372, 2080-2099, miroc_esm, Annual Anomaly, BHR
1.0, 2080-2099, mpi_esm_mr, Annual Anomaly, BHR
0.79209, 2080-2099, mri_cgcm3, Annual Anomaly, BHR
0.95, 2080-2099, mri_esm1, Annual Anomaly, BHR
0.53418, 2080-2099, noresm1_m, Annual Anomaly, BHR
0.06559, 2080-2099, access1_3, Annual Anomaly, BGD
0.03565, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGD
-0.0016, 2080-2099, bcc_csm1_1, Annual Anomaly, BGD
0.08143, 2080-2099, bnu_esm, Annual Anomaly, BGD
0.14327, 2080-2099, canesm2, Annual Anomaly, BGD
0.14563, 2080-2099, ccsm4, Annual Anomaly, BGD
0.00886, 2080-2099, cesm1_bgc, Annual Anomaly, BGD
0.13442, 2080-2099, cesm1_cam5, Annual Anomaly, BGD
-0.0038, 2080-2099, cmcc_cesm, Annual Anomaly, BGD
-0.0574, 2080-2099, cmcc_cm, Annual Anomaly, BGD
-0.0044, 2080-2099, cmcc_cms, Annual Anomaly, BGD
-0.0271, 2080-2099, cnrm_cm5, Annual Anomaly, BGD
0.04791, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGD
0.1396, 2080-2099, gfdl_cm3, Annual Anomaly, BGD
0.16686, 2080-2099, gfdl_esm2g, Annual Anomaly, BGD
-0.0098, 2080-2099, gfdl_esm2m, Annual Anomaly, BGD
0.02008, 2080-2099, inmcm4, Annual Anomaly, BGD
0.27358, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGD
0.22898, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGD
-0.007, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, BGD
0.08861, 2080-2099, miroc5, Annual Anomaly, BGD
0.16701, 2080-2099, miroc_esm_chem, Annual Anomaly, BGD
0.11617, 2080-2099, miroc_esm, Annual Anomaly, BGD
0.37944, 2080-2099, mpi_esm_mr, Annual Anomaly, BGD
-0.0012, 2080-2099, mri_cgcm3, Annual Anomaly, BGD
0.04435, 2080-2099, mri_esm1, Annual Anomaly, BGD
0.12202, 2080-2099, noresm1_m, Annual Anomaly, BGD
0.8, 2080-2099, access1_3, Annual Anomaly, BRB
0.30912, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRB
0.70912, 2080-2099, bcc_csm1_1, Annual Anomaly, BRB
0.88174, 2080-2099, bnu_esm, Annual Anomaly, BRB
0.95, 2080-2099, canesm2, Annual Anomaly, BRB
0.8, 2080-2099, ccsm4, Annual Anomaly, BRB
0.9, 2080-2099, cesm1_bgc, Annual Anomaly, BRB
0.79087, 2080-2099, cesm1_cam5, Annual Anomaly, BRB
0.79087, 2080-2099, cmcc_cesm, Annual Anomaly, BRB
0.58174, 2080-2099, cmcc_cm, Annual Anomaly, BRB
0.85, 2080-2099, cmcc_cms, Annual Anomaly, BRB
0.15, 2080-2099, cnrm_cm5, Annual Anomaly, BRB
-0.05, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRB
0.24087, 2080-2099, gfdl_cm3, Annual Anomaly, BRB
-0.0091, 2080-2099, gfdl_esm2g, Annual Anomaly, BRB
-0.1, 2080-2099, gfdl_esm2m, Annual Anomaly, BRB
1.0, 2080-2099, inmcm4, Annual Anomaly, BRB
0.85, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRB
0.99087, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRB
0.66348, 2080-2099, miroc5, Annual Anomaly, BRB
0.25435, 2080-2099, miroc_esm_chem, Annual Anomaly, BRB
0.13174, 2080-2099, miroc_esm, Annual Anomaly, BRB
0.85912, 2080-2099, mpi_esm_mr, Annual Anomaly, BRB
0.82261, 2080-2099, noresm1_m, Annual Anomaly, BRB
0.247, 2080-2099, access1_3, Annual Anomaly, BEL
0.24554, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEL
0.57285, 2080-2099, bcc_csm1_1, Annual Anomaly, BEL
0.27531, 2080-2099, bnu_esm, Annual Anomaly, BEL
0.78026, 2080-2099, canesm2, Annual Anomaly, BEL
0.60654, 2080-2099, ccsm4, Annual Anomaly, BEL
0.75728, 2080-2099, cesm1_bgc, Annual Anomaly, BEL
0.75571, 2080-2099, cesm1_cam5, Annual Anomaly, BEL
0.0602, 2080-2099, cmcc_cesm, Annual Anomaly, BEL
0.64675, 2080-2099, cmcc_cm, Annual Anomaly, BEL
0.23768, 2080-2099, cmcc_cms, Annual Anomaly, BEL
0.12545, 2080-2099, cnrm_cm5, Annual Anomaly, BEL
0.78874, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEL
0.63274, 2080-2099, gfdl_cm3, Annual Anomaly, BEL
0.8384, 2080-2099, gfdl_esm2g, Annual Anomaly, BEL
0.13539, 2080-2099, gfdl_esm2m, Annual Anomaly, BEL
0.17647, 2080-2099, inmcm4, Annual Anomaly, BEL
0.66913, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEL
0.27293, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEL
0.12477, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, BEL
0.46453, 2080-2099, miroc5, Annual Anomaly, BEL
-0.0197, 2080-2099, miroc_esm_chem, Annual Anomaly, BEL
-0.0252, 2080-2099, miroc_esm, Annual Anomaly, BEL
0.56519, 2080-2099, mpi_esm_mr, Annual Anomaly, BEL
0.05216, 2080-2099, mri_cgcm3, Annual Anomaly, BEL
0.10401, 2080-2099, mri_esm1, Annual Anomaly, BEL
0.30764, 2080-2099, noresm1_m, Annual Anomaly, BEL
0.25133, 2080-2099, access1_3, Annual Anomaly, BEN
0.46283, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEN
0.48072, 2080-2099, bcc_csm1_1, Annual Anomaly, BEN
-0.0452, 2080-2099, bnu_esm, Annual Anomaly, BEN
0.80423, 2080-2099, canesm2, Annual Anomaly, BEN
0.18872, 2080-2099, ccsm4, Annual Anomaly, BEN
0.12381, 2080-2099, cesm1_bgc, Annual Anomaly, BEN
0.49177, 2080-2099, cesm1_cam5, Annual Anomaly, BEN
0.22419, 2080-2099, cmcc_cesm, Annual Anomaly, BEN
0.21691, 2080-2099, cmcc_cm, Annual Anomaly, BEN
0.19147, 2080-2099, cmcc_cms, Annual Anomaly, BEN
0.04023, 2080-2099, cnrm_cm5, Annual Anomaly, BEN
0.54772, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEN
-0.0825, 2080-2099, gfdl_cm3, Annual Anomaly, BEN
0.29496, 2080-2099, gfdl_esm2g, Annual Anomaly, BEN
0.41935, 2080-2099, gfdl_esm2m, Annual Anomaly, BEN
0.49732, 2080-2099, inmcm4, Annual Anomaly, BEN
0.82804, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEN
0.93791, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEN
0.01349, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, BEN
0.12627, 2080-2099, miroc5, Annual Anomaly, BEN
0.02069, 2080-2099, miroc_esm_chem, Annual Anomaly, BEN
-0.0517, 2080-2099, miroc_esm, Annual Anomaly, BEN
0.20791, 2080-2099, mpi_esm_mr, Annual Anomaly, BEN
0.29562, 2080-2099, mri_cgcm3, Annual Anomaly, BEN
0.28244, 2080-2099, mri_esm1, Annual Anomaly, BEN
0.0145, 2080-2099, noresm1_m, Annual Anomaly, BEN
0.42638, 2080-2099, access1_3, Annual Anomaly, BRA
0.50575, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRA
0.34023, 2080-2099, bcc_csm1_1, Annual Anomaly, BRA
0.23666, 2080-2099, bnu_esm, Annual Anomaly, BRA
0.86942, 2080-2099, canesm2, Annual Anomaly, BRA
0.36117, 2080-2099, ccsm4, Annual Anomaly, BRA
0.55424, 2080-2099, cesm1_bgc, Annual Anomaly, BRA
0.64695, 2080-2099, cesm1_cam5, Annual Anomaly, BRA
0.21061, 2080-2099, cmcc_cesm, Annual Anomaly, BRA
0.33602, 2080-2099, cmcc_cm, Annual Anomaly, BRA
0.29095, 2080-2099, cmcc_cms, Annual Anomaly, BRA
0.20827, 2080-2099, cnrm_cm5, Annual Anomaly, BRA
0.38392, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRA
0.60371, 2080-2099, gfdl_cm3, Annual Anomaly, BRA
0.30945, 2080-2099, gfdl_esm2g, Annual Anomaly, BRA
0.10869, 2080-2099, gfdl_esm2m, Annual Anomaly, BRA
0.16836, 2080-2099, inmcm4, Annual Anomaly, BRA
0.11351, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRA
0.06784, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRA
0.43895, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, BRA
0.19863, 2080-2099, miroc5, Annual Anomaly, BRA
0.60299, 2080-2099, miroc_esm_chem, Annual Anomaly, BRA
0.46735, 2080-2099, miroc_esm, Annual Anomaly, BRA
0.51414, 2080-2099, mpi_esm_mr, Annual Anomaly, BRA
0.3134, 2080-2099, mri_cgcm3, Annual Anomaly, BRA
0.30255, 2080-2099, mri_esm1, Annual Anomaly, BRA
0.56199, 2080-2099, noresm1_m, Annual Anomaly, BRA
0.74277, 2080-2099, access1_3, Annual Anomaly, KHM
0.26957, 2080-2099, bcc_csm1_1_m, Annual Anomaly, KHM
-0.0444, 2080-2099, bcc_csm1_1, Annual Anomaly, KHM
0.05, 2080-2099, bnu_esm, Annual Anomaly, KHM
0.52053, 2080-2099, canesm2, Annual Anomaly, KHM
-0.0508, 2080-2099, ccsm4, Annual Anomaly, KHM
0.05737, 2080-2099, cesm1_bgc, Annual Anomaly, KHM
0.06086, 2080-2099, cesm1_cam5, Annual Anomaly, KHM
-0.0501, 2080-2099, cmcc_cesm, Annual Anomaly, KHM
-0.0214, 2080-2099, cmcc_cm, Annual Anomaly, KHM
-0.0087, 2080-2099, cmcc_cms, Annual Anomaly, KHM
0.0069, 2080-2099, cnrm_cm5, Annual Anomaly, KHM
-0.0329, 2080-2099, csiro_mk3_6_0, Annual Anomaly, KHM
0.09379, 2080-2099, gfdl_cm3, Annual Anomaly, KHM
0.10432, 2080-2099, gfdl_esm2g, Annual Anomaly, KHM
1.8E-4, 2080-2099, gfdl_esm2m, Annual Anomaly, KHM
-0.0434, 2080-2099, inmcm4, Annual Anomaly, KHM
0.29309, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, KHM
0.03556, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, KHM
0.2534, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, KHM
-0.0068, 2080-2099, miroc5, Annual Anomaly, KHM
0.38476, 2080-2099, miroc_esm_chem, Annual Anomaly, KHM
0.1684, 2080-2099, miroc_esm, Annual Anomaly, KHM
0.08109, 2080-2099, mpi_esm_mr, Annual Anomaly, KHM
0.10383, 2080-2099, mri_cgcm3, Annual Anomaly, KHM
-0.0768, 2080-2099, mri_esm1, Annual Anomaly, KHM
-0.0325, 2080-2099, noresm1_m, Annual Anomaly, KHM
0.07346, 2080-2099, access1_3, Annual Anomaly, CMR
0.49712, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CMR
0.25956, 2080-2099, bcc_csm1_1, Annual Anomaly, CMR
0.40863, 2080-2099, bnu_esm, Annual Anomaly, CMR
0.59571, 2080-2099, canesm2, Annual Anomaly, CMR
0.03943, 2080-2099, ccsm4, Annual Anomaly, CMR
0.23159, 2080-2099, cesm1_bgc, Annual Anomaly, CMR
0.15541, 2080-2099, cesm1_cam5, Annual Anomaly, CMR
0.29804, 2080-2099, cmcc_cesm, Annual Anomaly, CMR
0.07656, 2080-2099, cmcc_cm, Annual Anomaly, CMR
0.01836, 2080-2099, cmcc_cms, Annual Anomaly, CMR
-0.0231, 2080-2099, cnrm_cm5, Annual Anomaly, CMR
0.57636, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CMR
-0.0162, 2080-2099, gfdl_cm3, Annual Anomaly, CMR
0.13125, 2080-2099, gfdl_esm2g, Annual Anomaly, CMR
0.19743, 2080-2099, gfdl_esm2m, Annual Anomaly, CMR
0.50818, 2080-2099, inmcm4, Annual Anomaly, CMR
0.14943, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CMR
0.15982, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CMR
-0.0443, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CMR
0.27787, 2080-2099, miroc5, Annual Anomaly, CMR
0.02782, 2080-2099, miroc_esm_chem, Annual Anomaly, CMR
-0.0311, 2080-2099, miroc_esm, Annual Anomaly, CMR
0.02746, 2080-2099, mpi_esm_mr, Annual Anomaly, CMR
0.04912, 2080-2099, mri_cgcm3, Annual Anomaly, CMR
0.05457, 2080-2099, mri_esm1, Annual Anomaly, CMR
0.10785, 2080-2099, noresm1_m, Annual Anomaly, CMR
0.22963, 2080-2099, access1_3, Annual Anomaly, CAN
0.10906, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAN
0.07293, 2080-2099, bcc_csm1_1, Annual Anomaly, CAN
0.12351, 2080-2099, bnu_esm, Annual Anomaly, CAN
0.17929, 2080-2099, canesm2, Annual Anomaly, CAN
0.25965, 2080-2099, ccsm4, Annual Anomaly, CAN
0.21927, 2080-2099, cesm1_bgc, Annual Anomaly, CAN
0.27734, 2080-2099, cesm1_cam5, Annual Anomaly, CAN
-0.0012, 2080-2099, cmcc_cesm, Annual Anomaly, CAN
0.01363, 2080-2099, cmcc_cm, Annual Anomaly, CAN
0.03783, 2080-2099, cmcc_cms, Annual Anomaly, CAN
0.06343, 2080-2099, cnrm_cm5, Annual Anomaly, CAN
0.07162, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAN
0.09186, 2080-2099, gfdl_cm3, Annual Anomaly, CAN
0.06098, 2080-2099, gfdl_esm2g, Annual Anomaly, CAN
0.02202, 2080-2099, gfdl_esm2m, Annual Anomaly, CAN
-0.0121, 2080-2099, inmcm4, Annual Anomaly, CAN
0.31097, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAN
0.32867, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAN
0.18761, 2080-2099, ipsl_cm5b_lr, Annual Anomaly, CAN
0.2532, 2080-2099, miroc5, Annual Anomaly, CAN
0.11525, 2080-2099, miroc_esm_chem, Annual Anomaly, CAN
0.13457, 2080-2099, miroc_esm, Annual Anomaly, CAN
0.10751, 2080-2099, mpi_esm_mr, Annual Anomaly, CAN
-0.0158, 2080-2099, mri_cgcm3, Annual Anomaly, CAN
-0.0176, 2080-2099, mri_esm1, Annual Anomaly, CAN
0.27964, 2080-2099, noresm1_m, Annual Anomaly, CAN
0.63544, 2080-2099, access1_3, Annual Anomaly, CPV
0.49655, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CPV
0.49322, 2080-2099, bcc_csm1_1, Annual Anomaly, CPV
0.13357, 2080-2099, bnu_esm, Annual Anomaly, CPV
0.60475, 2080-2099, canesm2, Annual Anomaly, CPV
0.4241, 2080-2099, ccsm4, Annual Anomaly, CPV
0.66308, 2080-2099, cesm1_bgc, Annual Anomaly, CPV
0.28835, 2080-2099, cesm1_cam5, Annual Anomaly, CPV
0.82214, 2080-2099, cmcc_cesm, Annual Anomaly, CPV
0.24419, 2080-2099, cmcc_cm, Annual Anomaly, CPV
0.50655, 2080-2099, cmcc_cms, Annual Anomaly, CPV
0.33718, 2080-2099, cnrm_cm5, Annual Anomaly, CPV
0.72582, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CPV
