Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.1681, 2020-2039, cnrm_cm5, Annual Anomaly, DZA
0.2616, 2020-2039, csiro_mk3_6_0, Annual Anomaly, DZA
0.59566, 2020-2039, gfdl_cm3, Annual Anomaly, DZA
0.18189, 2020-2039, gfdl_esm2g, Annual Anomaly, DZA
0.41459, 2020-2039, gfdl_esm2m, Annual Anomaly, DZA
0.23287, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, DZA
0.34513, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, DZA
0.24119, 2020-2039, miroc5, Annual Anomaly, DZA
0.32173, 2020-2039, miroc_esm_chem, Annual Anomaly, DZA
0.41698, 2020-2039, miroc_esm, Annual Anomaly, DZA
0.49386, 2020-2039, mpi_esm_mr, Annual Anomaly, DZA
0.43592, 2020-2039, mri_cgcm3, Annual Anomaly, DZA
0.42503, 2020-2039, noresm1_m, Annual Anomaly, DZA
0.32206, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AND
0.19233, 2020-2039, bcc_csm1_1, Annual Anomaly, AND
-0.001, 2020-2039, bnu_esm, Annual Anomaly, AND
0.40289, 2020-2039, canesm2, Annual Anomaly, AND
-0.0249, 2020-2039, ccsm4, Annual Anomaly, AND
0.04421, 2020-2039, cesm1_cam5, Annual Anomaly, AND
0.16158, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AND
0.46428, 2020-2039, gfdl_cm3, Annual Anomaly, AND
0.08758, 2020-2039, gfdl_esm2g, Annual Anomaly, AND
0.40674, 2020-2039, gfdl_esm2m, Annual Anomaly, AND
0.02587, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AND
0.07786, 2020-2039, miroc5, Annual Anomaly, AND
0.47103, 2020-2039, miroc_esm_chem, Annual Anomaly, AND
0.1, 2020-2039, miroc_esm, Annual Anomaly, AND
0.61833, 2020-2039, mpi_esm_mr, Annual Anomaly, AND
-0.0586, 2020-2039, mri_cgcm3, Annual Anomaly, AND
0.06821, 2020-2039, noresm1_m, Annual Anomaly, AND
0.1939, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AGO
0.04879, 2020-2039, bcc_csm1_1, Annual Anomaly, AGO
0.10808, 2020-2039, bnu_esm, Annual Anomaly, AGO
0.2866, 2020-2039, canesm2, Annual Anomaly, AGO
0.03859, 2020-2039, ccsm4, Annual Anomaly, AGO
0.05489, 2020-2039, cesm1_cam5, Annual Anomaly, AGO
0.09815, 2020-2039, cnrm_cm5, Annual Anomaly, AGO
0.27398, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AGO
0.23718, 2020-2039, gfdl_cm3, Annual Anomaly, AGO
0.07191, 2020-2039, gfdl_esm2g, Annual Anomaly, AGO
0.10416, 2020-2039, gfdl_esm2m, Annual Anomaly, AGO
0.0123, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AGO
0.12234, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AGO
0.04993, 2020-2039, miroc5, Annual Anomaly, AGO
0.03864, 2020-2039, miroc_esm_chem, Annual Anomaly, AGO
0.13778, 2020-2039, miroc_esm, Annual Anomaly, AGO
0.0732, 2020-2039, mpi_esm_mr, Annual Anomaly, AGO
0.11762, 2020-2039, mri_cgcm3, Annual Anomaly, AGO
0.11316, 2020-2039, noresm1_m, Annual Anomaly, AGO
0.1598, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ATG
0.1, 2020-2039, bcc_csm1_1, Annual Anomaly, ATG
0.0799, 2020-2039, bnu_esm, Annual Anomaly, ATG
0.16029, 2020-2039, ccsm4, Annual Anomaly, ATG
0.1799, 2020-2039, cesm1_cam5, Annual Anomaly, ATG
0.02009, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ATG
0.1598, 2020-2039, gfdl_esm2g, Annual Anomaly, ATG
0.05, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ATG
0.3, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ATG
0.0799, 2020-2039, miroc5, Annual Anomaly, ATG
0.22009, 2020-2039, miroc_esm_chem, Annual Anomaly, ATG
-0.0598, 2020-2039, miroc_esm, Annual Anomaly, ATG
0.27009, 2020-2039, mri_cgcm3, Annual Anomaly, ATG
0.10198, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ARG
0.1289, 2020-2039, bcc_csm1_1, Annual Anomaly, ARG
0.02369, 2020-2039, bnu_esm, Annual Anomaly, ARG
0.17666, 2020-2039, canesm2, Annual Anomaly, ARG
0.10766, 2020-2039, ccsm4, Annual Anomaly, ARG
0.13839, 2020-2039, cesm1_cam5, Annual Anomaly, ARG
0.08353, 2020-2039, cnrm_cm5, Annual Anomaly, ARG
0.1752, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ARG
0.31799, 2020-2039, gfdl_cm3, Annual Anomaly, ARG
0.19277, 2020-2039, gfdl_esm2g, Annual Anomaly, ARG
0.12602, 2020-2039, gfdl_esm2m, Annual Anomaly, ARG
0.23353, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ARG
0.19633, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ARG
0.16134, 2020-2039, miroc5, Annual Anomaly, ARG
0.13372, 2020-2039, miroc_esm_chem, Annual Anomaly, ARG
0.26233, 2020-2039, miroc_esm, Annual Anomaly, ARG
0.1605, 2020-2039, mpi_esm_mr, Annual Anomaly, ARG
0.059, 2020-2039, mri_cgcm3, Annual Anomaly, ARG
0.16218, 2020-2039, noresm1_m, Annual Anomaly, ARG
0.14039, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ARM
0.68511, 2020-2039, bcc_csm1_1, Annual Anomaly, ARM
0.1306, 2020-2039, bnu_esm, Annual Anomaly, ARM
0.32478, 2020-2039, canesm2, Annual Anomaly, ARM
0.09222, 2020-2039, ccsm4, Annual Anomaly, ARM
0.1026, 2020-2039, cesm1_cam5, Annual Anomaly, ARM
0.11079, 2020-2039, cnrm_cm5, Annual Anomaly, ARM
0.34504, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ARM
0.13677, 2020-2039, gfdl_cm3, Annual Anomaly, ARM
0.15506, 2020-2039, gfdl_esm2g, Annual Anomaly, ARM
0.03393, 2020-2039, gfdl_esm2m, Annual Anomaly, ARM
0.17585, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ARM
0.43955, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ARM
-0.0073, 2020-2039, miroc5, Annual Anomaly, ARM
0.54359, 2020-2039, miroc_esm_chem, Annual Anomaly, ARM
0.01452, 2020-2039, miroc_esm, Annual Anomaly, ARM
0.14878, 2020-2039, mpi_esm_mr, Annual Anomaly, ARM
0.13341, 2020-2039, mri_cgcm3, Annual Anomaly, ARM
0.0283, 2020-2039, noresm1_m, Annual Anomaly, ARM
0.1626, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AUS
0.08507, 2020-2039, bcc_csm1_1, Annual Anomaly, AUS
0.05098, 2020-2039, bnu_esm, Annual Anomaly, AUS
0.11151, 2020-2039, canesm2, Annual Anomaly, AUS
0.09549, 2020-2039, ccsm4, Annual Anomaly, AUS
0.04838, 2020-2039, cesm1_cam5, Annual Anomaly, AUS
0.07662, 2020-2039, cnrm_cm5, Annual Anomaly, AUS
0.29689, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AUS
0.21037, 2020-2039, gfdl_cm3, Annual Anomaly, AUS
0.23428, 2020-2039, gfdl_esm2g, Annual Anomaly, AUS
0.13574, 2020-2039, gfdl_esm2m, Annual Anomaly, AUS
0.39278, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AUS
0.23412, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AUS
0.05913, 2020-2039, miroc5, Annual Anomaly, AUS
0.25093, 2020-2039, miroc_esm_chem, Annual Anomaly, AUS
0.07611, 2020-2039, miroc_esm, Annual Anomaly, AUS
0.2572, 2020-2039, mpi_esm_mr, Annual Anomaly, AUS
0.07781, 2020-2039, mri_cgcm3, Annual Anomaly, AUS
0.18361, 2020-2039, noresm1_m, Annual Anomaly, AUS
0.14397, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AUT
0.08656, 2020-2039, bcc_csm1_1, Annual Anomaly, AUT
-0.0461, 2020-2039, bnu_esm, Annual Anomaly, AUT
-0.0236, 2020-2039, canesm2, Annual Anomaly, AUT
0.0797, 2020-2039, ccsm4, Annual Anomaly, AUT
-0.058, 2020-2039, cesm1_cam5, Annual Anomaly, AUT
-0.0148, 2020-2039, cnrm_cm5, Annual Anomaly, AUT
0.26277, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AUT
0.20009, 2020-2039, gfdl_cm3, Annual Anomaly, AUT
-0.0239, 2020-2039, gfdl_esm2g, Annual Anomaly, AUT
0.03923, 2020-2039, gfdl_esm2m, Annual Anomaly, AUT
0.00737, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AUT
0.12424, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AUT
0.16456, 2020-2039, miroc5, Annual Anomaly, AUT
0.1288, 2020-2039, miroc_esm_chem, Annual Anomaly, AUT
-0.0186, 2020-2039, miroc_esm, Annual Anomaly, AUT
-0.0105, 2020-2039, mpi_esm_mr, Annual Anomaly, AUT
0.06176, 2020-2039, mri_cgcm3, Annual Anomaly, AUT
0.17484, 2020-2039, noresm1_m, Annual Anomaly, AUT
0.11823, 2020-2039, bcc_csm1_1_m, Annual Anomaly, AZE
0.4364, 2020-2039, bcc_csm1_1, Annual Anomaly, AZE
0.12382, 2020-2039, bnu_esm, Annual Anomaly, AZE
0.5252, 2020-2039, canesm2, Annual Anomaly, AZE
0.07461, 2020-2039, ccsm4, Annual Anomaly, AZE
0.12455, 2020-2039, cesm1_cam5, Annual Anomaly, AZE
0.21944, 2020-2039, cnrm_cm5, Annual Anomaly, AZE
0.26727, 2020-2039, csiro_mk3_6_0, Annual Anomaly, AZE
0.19535, 2020-2039, gfdl_cm3, Annual Anomaly, AZE
0.226, 2020-2039, gfdl_esm2g, Annual Anomaly, AZE
0.12963, 2020-2039, gfdl_esm2m, Annual Anomaly, AZE
0.19166, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, AZE
0.49821, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, AZE
0.16, 2020-2039, miroc5, Annual Anomaly, AZE
0.27861, 2020-2039, miroc_esm_chem, Annual Anomaly, AZE
0.15752, 2020-2039, miroc_esm, Annual Anomaly, AZE
0.17767, 2020-2039, mpi_esm_mr, Annual Anomaly, AZE
0.17177, 2020-2039, mri_cgcm3, Annual Anomaly, AZE
0.01049, 2020-2039, noresm1_m, Annual Anomaly, AZE
0.28506, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BHS
0.04701, 2020-2039, bcc_csm1_1, Annual Anomaly, BHS
0.10597, 2020-2039, bnu_esm, Annual Anomaly, BHS
-0.047, 2020-2039, canesm2, Annual Anomaly, BHS
0.01792, 2020-2039, ccsm4, Annual Anomaly, BHS
0.14103, 2020-2039, cesm1_cam5, Annual Anomaly, BHS
0.15298, 2020-2039, cnrm_cm5, Annual Anomaly, BHS
0.15, 2020-2039, gfdl_cm3, Annual Anomaly, BHS
0.34701, 2020-2039, gfdl_esm2g, Annual Anomaly, BHS
-0.097, 2020-2039, gfdl_esm2m, Annual Anomaly, BHS
0.04701, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHS
0.16494, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHS
0.00896, 2020-2039, miroc_esm_chem, Annual Anomaly, BHS
-0.047, 2020-2039, miroc_esm, Annual Anomaly, BHS
0.01792, 2020-2039, mpi_esm_mr, Annual Anomaly, BHS
0.1, 2020-2039, mri_cgcm3, Annual Anomaly, BHS
0.04402, 2020-2039, noresm1_m, Annual Anomaly, BHS
0.22372, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BHR
0.14209, 2020-2039, bcc_csm1_1, Annual Anomaly, BHR
0.23418, 2020-2039, canesm2, Annual Anomaly, BHR
0.06581, 2020-2039, ccsm4, Annual Anomaly, BHR
0.11581, 2020-2039, cesm1_cam5, Annual Anomaly, BHR
0.24209, 2020-2039, cnrm_cm5, Annual Anomaly, BHR
0.44209, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BHR
0.2, 2020-2039, gfdl_cm3, Annual Anomaly, BHR
0.45, 2020-2039, gfdl_esm2g, Annual Anomaly, BHR
0.24209, 2020-2039, gfdl_esm2m, Annual Anomaly, BHR
0.41581, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BHR
0.01581, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BHR
0.25, 2020-2039, miroc5, Annual Anomaly, BHR
0.05, 2020-2039, miroc_esm_chem, Annual Anomaly, BHR
0.1579, 2020-2039, miroc_esm, Annual Anomaly, BHR
0.26581, 2020-2039, mpi_esm_mr, Annual Anomaly, BHR
0.2079, 2020-2039, mri_cgcm3, Annual Anomaly, BHR
0.04209, 2020-2039, noresm1_m, Annual Anomaly, BHR
0.01007, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BGD
-0.0015, 2020-2039, bcc_csm1_1, Annual Anomaly, BGD
0.08374, 2020-2039, bnu_esm, Annual Anomaly, BGD
0.06024, 2020-2039, canesm2, Annual Anomaly, BGD
0.23518, 2020-2039, ccsm4, Annual Anomaly, BGD
0.2019, 2020-2039, cesm1_cam5, Annual Anomaly, BGD
-0.0247, 2020-2039, cnrm_cm5, Annual Anomaly, BGD
0.18713, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BGD
-4.0E-4, 2020-2039, gfdl_cm3, Annual Anomaly, BGD
0.06413, 2020-2039, gfdl_esm2g, Annual Anomaly, BGD
-0.0653, 2020-2039, gfdl_esm2m, Annual Anomaly, BGD
0.03672, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BGD
-0.0149, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BGD
0.09397, 2020-2039, miroc5, Annual Anomaly, BGD
0.08805, 2020-2039, miroc_esm_chem, Annual Anomaly, BGD
0.13833, 2020-2039, miroc_esm, Annual Anomaly, BGD
0.28811, 2020-2039, mpi_esm_mr, Annual Anomaly, BGD
0.03175, 2020-2039, mri_cgcm3, Annual Anomaly, BGD
-0.0107, 2020-2039, noresm1_m, Annual Anomaly, BGD
0.10912, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRB
0.05912, 2020-2039, bcc_csm1_1, Annual Anomaly, BRB
0.25912, 2020-2039, bnu_esm, Annual Anomaly, BRB
0.05, 2020-2039, canesm2, Annual Anomaly, BRB
0.1, 2020-2039, cesm1_cam5, Annual Anomaly, BRB
-0.05, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRB
0.11348, 2020-2039, gfdl_cm3, Annual Anomaly, BRB
0.08174, 2020-2039, gfdl_esm2g, Annual Anomaly, BRB
-0.1, 2020-2039, gfdl_esm2m, Annual Anomaly, BRB
0.2, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRB
0.30912, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRB
0.65, 2020-2039, miroc5, Annual Anomaly, BRB
0.05, 2020-2039, miroc_esm_chem, Annual Anomaly, BRB
0.03174, 2020-2039, miroc_esm, Annual Anomaly, BRB
0.23174, 2020-2039, mpi_esm_mr, Annual Anomaly, BRB
0.05, 2020-2039, mri_cgcm3, Annual Anomaly, BRB
-0.0116, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLR
0.0131, 2020-2039, bcc_csm1_1, Annual Anomaly, BLR
0.0461, 2020-2039, bnu_esm, Annual Anomaly, BLR
-0.0042, 2020-2039, canesm2, Annual Anomaly, BLR
0.0696, 2020-2039, ccsm4, Annual Anomaly, BLR
0.16068, 2020-2039, cesm1_cam5, Annual Anomaly, BLR
0.10068, 2020-2039, cnrm_cm5, Annual Anomaly, BLR
0.0706, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLR
0.06043, 2020-2039, gfdl_cm3, Annual Anomaly, BLR
-0.0748, 2020-2039, gfdl_esm2g, Annual Anomaly, BLR
0.09053, 2020-2039, gfdl_esm2m, Annual Anomaly, BLR
0.23835, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLR
0.05263, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLR
0.43311, 2020-2039, miroc5, Annual Anomaly, BLR
0.12277, 2020-2039, miroc_esm_chem, Annual Anomaly, BLR
0.11102, 2020-2039, miroc_esm, Annual Anomaly, BLR
0.08483, 2020-2039, mpi_esm_mr, Annual Anomaly, BLR
-0.0483, 2020-2039, mri_cgcm3, Annual Anomaly, BLR
0.0725, 2020-2039, noresm1_m, Annual Anomaly, BLR
0.09819, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEN
0.10764, 2020-2039, bcc_csm1_1, Annual Anomaly, BEN
0.01581, 2020-2039, bnu_esm, Annual Anomaly, BEN
0.18552, 2020-2039, canesm2, Annual Anomaly, BEN
0.01026, 2020-2039, ccsm4, Annual Anomaly, BEN
0.02509, 2020-2039, cesm1_cam5, Annual Anomaly, BEN
0.05429, 2020-2039, cnrm_cm5, Annual Anomaly, BEN
0.15858, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEN
-0.0879, 2020-2039, gfdl_cm3, Annual Anomaly, BEN
-0.0455, 2020-2039, gfdl_esm2g, Annual Anomaly, BEN
0.09121, 2020-2039, gfdl_esm2m, Annual Anomaly, BEN
0.0208, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEN
0.53755, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEN
0.03569, 2020-2039, miroc5, Annual Anomaly, BEN
0.11654, 2020-2039, miroc_esm_chem, Annual Anomaly, BEN
-0.014, 2020-2039, miroc_esm, Annual Anomaly, BEN
0.18746, 2020-2039, mpi_esm_mr, Annual Anomaly, BEN
0.15312, 2020-2039, mri_cgcm3, Annual Anomaly, BEN
0.01249, 2020-2039, noresm1_m, Annual Anomaly, BEN
0.14607, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BOL
0.1184, 2020-2039, bcc_csm1_1, Annual Anomaly, BOL
0.17891, 2020-2039, bnu_esm, Annual Anomaly, BOL
0.57213, 2020-2039, canesm2, Annual Anomaly, BOL
0.03652, 2020-2039, ccsm4, Annual Anomaly, BOL
0.15078, 2020-2039, cesm1_cam5, Annual Anomaly, BOL
0.05021, 2020-2039, cnrm_cm5, Annual Anomaly, BOL
0.20451, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BOL
0.48705, 2020-2039, gfdl_cm3, Annual Anomaly, BOL
0.09737, 2020-2039, gfdl_esm2g, Annual Anomaly, BOL
0.04825, 2020-2039, gfdl_esm2m, Annual Anomaly, BOL
0.27, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BOL
0.12042, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BOL
0.10862, 2020-2039, miroc5, Annual Anomaly, BOL
0.41001, 2020-2039, miroc_esm_chem, Annual Anomaly, BOL
0.29066, 2020-2039, miroc_esm, Annual Anomaly, BOL
0.14663, 2020-2039, mpi_esm_mr, Annual Anomaly, BOL
0.08059, 2020-2039, mri_cgcm3, Annual Anomaly, BOL
0.205, 2020-2039, noresm1_m, Annual Anomaly, BOL
0.21595, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BIH
-0.0032, 2020-2039, bcc_csm1_1, Annual Anomaly, BIH
0.25329, 2020-2039, bnu_esm, Annual Anomaly, BIH
0.1017, 2020-2039, canesm2, Annual Anomaly, BIH
0.16598, 2020-2039, ccsm4, Annual Anomaly, BIH
0.00629, 2020-2039, cesm1_cam5, Annual Anomaly, BIH
0.14954, 2020-2039, cnrm_cm5, Annual Anomaly, BIH
0.06306, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BIH
0.22482, 2020-2039, gfdl_cm3, Annual Anomaly, BIH
-0.05, 2020-2039, gfdl_esm2g, Annual Anomaly, BIH
0.16138, 2020-2039, gfdl_esm2m, Annual Anomaly, BIH
0.05728, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.0054, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BIH
0.36431, 2020-2039, miroc5, Annual Anomaly, BIH
0.35186, 2020-2039, miroc_esm_chem, Annual Anomaly, BIH
0.00778, 2020-2039, miroc_esm, Annual Anomaly, BIH
0.08754, 2020-2039, mpi_esm_mr, Annual Anomaly, BIH
0.08842, 2020-2039, mri_cgcm3, Annual Anomaly, BIH
0.29681, 2020-2039, noresm1_m, Annual Anomaly, BIH
0.31249, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BWA
0.0743, 2020-2039, bcc_csm1_1, Annual Anomaly, BWA
0.01212, 2020-2039, bnu_esm, Annual Anomaly, BWA
0.30641, 2020-2039, canesm2, Annual Anomaly, BWA
0.05417, 2020-2039, ccsm4, Annual Anomaly, BWA
0.33416, 2020-2039, cesm1_cam5, Annual Anomaly, BWA
0.10077, 2020-2039, cnrm_cm5, Annual Anomaly, BWA
0.17034, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BWA
0.08587, 2020-2039, gfdl_cm3, Annual Anomaly, BWA
0.07828, 2020-2039, gfdl_esm2g, Annual Anomaly, BWA
0.0677, 2020-2039, gfdl_esm2m, Annual Anomaly, BWA
-0.0048, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BWA
0.03889, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BWA
0.20575, 2020-2039, miroc5, Annual Anomaly, BWA
-0.0586, 2020-2039, miroc_esm_chem, Annual Anomaly, BWA
0.12322, 2020-2039, miroc_esm, Annual Anomaly, BWA
-0.0043, 2020-2039, mpi_esm_mr, Annual Anomaly, BWA
0.36416, 2020-2039, mri_cgcm3, Annual Anomaly, BWA
-0.0136, 2020-2039, noresm1_m, Annual Anomaly, BWA
0.13769, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRA
0.12455, 2020-2039, bcc_csm1_1, Annual Anomaly, BRA
0.09285, 2020-2039, bnu_esm, Annual Anomaly, BRA
0.3785, 2020-2039, canesm2, Annual Anomaly, BRA
0.06098, 2020-2039, ccsm4, Annual Anomaly, BRA
0.1475, 2020-2039, cesm1_cam5, Annual Anomaly, BRA
0.05601, 2020-2039, cnrm_cm5, Annual Anomaly, BRA
0.15865, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRA
0.14366, 2020-2039, gfdl_cm3, Annual Anomaly, BRA
0.09559, 2020-2039, gfdl_esm2g, Annual Anomaly, BRA
0.06123, 2020-2039, gfdl_esm2m, Annual Anomaly, BRA
0.04852, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRA
0.00444, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRA
0.05259, 2020-2039, miroc5, Annual Anomaly, BRA
0.32537, 2020-2039, miroc_esm_chem, Annual Anomaly, BRA
0.07994, 2020-2039, miroc_esm, Annual Anomaly, BRA
0.11109, 2020-2039, mpi_esm_mr, Annual Anomaly, BRA
0.06747, 2020-2039, mri_cgcm3, Annual Anomaly, BRA
0.12542, 2020-2039, noresm1_m, Annual Anomaly, BRA
0.11567, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRN
0.16684, 2020-2039, bcc_csm1_1, Annual Anomaly, BRN
0.10675, 2020-2039, bnu_esm, Annual Anomaly, BRN
0.09721, 2020-2039, canesm2, Annual Anomaly, BRN
-0.0331, 2020-2039, ccsm4, Annual Anomaly, BRN
-0.0527, 2020-2039, cesm1_cam5, Annual Anomaly, BRN
0.11009, 2020-2039, cnrm_cm5, Annual Anomaly, BRN
0.02639, 2020-2039, gfdl_cm3, Annual Anomaly, BRN
0.07918, 2020-2039, gfdl_esm2g, Annual Anomaly, BRN
0.02639, 2020-2039, gfdl_esm2m, Annual Anomaly, BRN
-0.0236, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRN
-0.0224, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRN
-0.0067, 2020-2039, miroc5, Annual Anomaly, BRN
-0.0472, 2020-2039, miroc_esm_chem, Annual Anomaly, BRN
0.03927, 2020-2039, miroc_esm, Annual Anomaly, BRN
0.19324, 2020-2039, mri_cgcm3, Annual Anomaly, BRN
0.16567, 2020-2039, noresm1_m, Annual Anomaly, BRN
0.053, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BGR
0.21505, 2020-2039, bcc_csm1_1, Annual Anomaly, BGR
0.26538, 2020-2039, bnu_esm, Annual Anomaly, BGR
0.21143, 2020-2039, canesm2, Annual Anomaly, BGR
0.13925, 2020-2039, ccsm4, Annual Anomaly, BGR
0.21075, 2020-2039, cesm1_cam5, Annual Anomaly, BGR
