Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.21791, 2020-2039, ccsm4, Annual Anomaly, BGD
0.16879, 2020-2039, cesm1_cam5, Annual Anomaly, BGD
-0.0071, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BGD
0.0474, 2020-2039, gfdl_cm3, Annual Anomaly, BGD
-0.0188, 2020-2039, gfdl_esm2g, Annual Anomaly, BGD
-0.0358, 2020-2039, gfdl_esm2m, Annual Anomaly, BGD
0.12885, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BGD
0.04226, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BGD
-0.0197, 2020-2039, miroc5, Annual Anomaly, BGD
0.12192, 2020-2039, miroc_esm_chem, Annual Anomaly, BGD
0.02485, 2020-2039, miroc_esm, Annual Anomaly, BGD
0.03516, 2020-2039, mri_cgcm3, Annual Anomaly, BGD
-0.0486, 2020-2039, noresm1_m, Annual Anomaly, BGD
0.01923, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLR
0.0036, 2020-2039, bcc_csm1_1, Annual Anomaly, BLR
0.06908, 2020-2039, ccsm4, Annual Anomaly, BLR
0.09451, 2020-2039, cesm1_cam5, Annual Anomaly, BLR
0.03367, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLR
-0.0138, 2020-2039, gfdl_cm3, Annual Anomaly, BLR
-0.0995, 2020-2039, gfdl_esm2g, Annual Anomaly, BLR
0.10966, 2020-2039, gfdl_esm2m, Annual Anomaly, BLR
-0.0189, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLR
0.26514, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLR
0.19444, 2020-2039, miroc5, Annual Anomaly, BLR
-0.0139, 2020-2039, miroc_esm_chem, Annual Anomaly, BLR
-0.0321, 2020-2039, miroc_esm, Annual Anomaly, BLR
0.03949, 2020-2039, mri_cgcm3, Annual Anomaly, BLR
0.04253, 2020-2039, noresm1_m, Annual Anomaly, BLR
0.04706, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEL
0.33876, 2020-2039, bcc_csm1_1, Annual Anomaly, BEL
0.31125, 2020-2039, ccsm4, Annual Anomaly, BEL
0.01255, 2020-2039, cesm1_cam5, Annual Anomaly, BEL
0.09166, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEL
0.11594, 2020-2039, gfdl_cm3, Annual Anomaly, BEL
0.16756, 2020-2039, gfdl_esm2g, Annual Anomaly, BEL
0.04133, 2020-2039, gfdl_esm2m, Annual Anomaly, BEL
0.20864, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEL
0.07528, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEL
0.14525, 2020-2039, miroc5, Annual Anomaly, BEL
-0.0116, 2020-2039, miroc_esm_chem, Annual Anomaly, BEL
-0.086, 2020-2039, miroc_esm, Annual Anomaly, BEL
-0.0159, 2020-2039, mri_cgcm3, Annual Anomaly, BEL
0.05556, 2020-2039, noresm1_m, Annual Anomaly, BEL
0.34467, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BLZ
0.11796, 2020-2039, bcc_csm1_1, Annual Anomaly, BLZ
0.21595, 2020-2039, ccsm4, Annual Anomaly, BLZ
0.1644, 2020-2039, cesm1_cam5, Annual Anomaly, BLZ
0.03623, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BLZ
0.0065, 2020-2039, gfdl_cm3, Annual Anomaly, BLZ
0.05011, 2020-2039, gfdl_esm2g, Annual Anomaly, BLZ
-0.0178, 2020-2039, gfdl_esm2m, Annual Anomaly, BLZ
0.19569, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BLZ
0.70688, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BLZ
-0.1009, 2020-2039, miroc5, Annual Anomaly, BLZ
0.04969, 2020-2039, miroc_esm_chem, Annual Anomaly, BLZ
0.1177, 2020-2039, miroc_esm, Annual Anomaly, BLZ
0.47119, 2020-2039, mri_cgcm3, Annual Anomaly, BLZ
0.10448, 2020-2039, noresm1_m, Annual Anomaly, BLZ
0.24567, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEN
0.17251, 2020-2039, bcc_csm1_1, Annual Anomaly, BEN
0.01794, 2020-2039, ccsm4, Annual Anomaly, BEN
0.07403, 2020-2039, cesm1_cam5, Annual Anomaly, BEN
0.16121, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEN
-0.0852, 2020-2039, gfdl_cm3, Annual Anomaly, BEN
-0.017, 2020-2039, gfdl_esm2g, Annual Anomaly, BEN
0.13731, 2020-2039, gfdl_esm2m, Annual Anomaly, BEN
0.11841, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEN
0.48682, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEN
0.14281, 2020-2039, miroc5, Annual Anomaly, BEN
-0.0392, 2020-2039, miroc_esm_chem, Annual Anomaly, BEN
-0.0525, 2020-2039, miroc_esm, Annual Anomaly, BEN
0.23572, 2020-2039, mri_cgcm3, Annual Anomaly, BEN
0.09861, 2020-2039, noresm1_m, Annual Anomaly, BEN
0.27282, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BTN
-0.0127, 2020-2039, ccsm4, Annual Anomaly, BTN
-0.0701, 2020-2039, cesm1_cam5, Annual Anomaly, BTN
-0.0118, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BTN
-0.0216, 2020-2039, gfdl_cm3, Annual Anomaly, BTN
0.0092, 2020-2039, gfdl_esm2g, Annual Anomaly, BTN
0.01854, 2020-2039, gfdl_esm2m, Annual Anomaly, BTN
0.15654, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BTN
0.0814, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BTN
-0.0393, 2020-2039, miroc5, Annual Anomaly, BTN
0.29692, 2020-2039, miroc_esm_chem, Annual Anomaly, BTN
0.05215, 2020-2039, miroc_esm, Annual Anomaly, BTN
0.0047, 2020-2039, mri_cgcm3, Annual Anomaly, BTN
0.0613, 2020-2039, noresm1_m, Annual Anomaly, BTN
0.11937, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BOL
0.13095, 2020-2039, bcc_csm1_1, Annual Anomaly, BOL
-0.0098, 2020-2039, ccsm4, Annual Anomaly, BOL
0.19585, 2020-2039, cesm1_cam5, Annual Anomaly, BOL
0.02888, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BOL
0.46776, 2020-2039, gfdl_cm3, Annual Anomaly, BOL
0.17096, 2020-2039, gfdl_esm2g, Annual Anomaly, BOL
0.05572, 2020-2039, gfdl_esm2m, Annual Anomaly, BOL
0.14448, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BOL
0.08754, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BOL
0.04605, 2020-2039, miroc5, Annual Anomaly, BOL
0.33398, 2020-2039, miroc_esm_chem, Annual Anomaly, BOL
0.186, 2020-2039, miroc_esm, Annual Anomaly, BOL
0.15369, 2020-2039, mri_cgcm3, Annual Anomaly, BOL
0.14642, 2020-2039, noresm1_m, Annual Anomaly, BOL
0.09357, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BIH
-0.0321, 2020-2039, bcc_csm1_1, Annual Anomaly, BIH
0.16947, 2020-2039, ccsm4, Annual Anomaly, BIH
0.00242, 2020-2039, cesm1_cam5, Annual Anomaly, BIH
0.11019, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BIH
0.3537, 2020-2039, gfdl_cm3, Annual Anomaly, BIH
0.05438, 2020-2039, gfdl_esm2g, Annual Anomaly, BIH
0.1195, 2020-2039, gfdl_esm2m, Annual Anomaly, BIH
-0.0222, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BIH
0.04116, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BIH
0.06465, 2020-2039, miroc5, Annual Anomaly, BIH
-0.0111, 2020-2039, miroc_esm_chem, Annual Anomaly, BIH
0.06184, 2020-2039, miroc_esm, Annual Anomaly, BIH
0.33632, 2020-2039, mri_cgcm3, Annual Anomaly, BIH
0.13444, 2020-2039, noresm1_m, Annual Anomaly, BIH
0.24958, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BWA
0.06607, 2020-2039, bcc_csm1_1, Annual Anomaly, BWA
0.02587, 2020-2039, ccsm4, Annual Anomaly, BWA
0.26686, 2020-2039, cesm1_cam5, Annual Anomaly, BWA
0.17516, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BWA
0.09772, 2020-2039, gfdl_cm3, Annual Anomaly, BWA
0.00833, 2020-2039, gfdl_esm2g, Annual Anomaly, BWA
0.00535, 2020-2039, gfdl_esm2m, Annual Anomaly, BWA
0.00364, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BWA
0.12268, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BWA
0.13111, 2020-2039, miroc5, Annual Anomaly, BWA
-0.0583, 2020-2039, miroc_esm_chem, Annual Anomaly, BWA
0.04931, 2020-2039, miroc_esm, Annual Anomaly, BWA
0.48983, 2020-2039, mri_cgcm3, Annual Anomaly, BWA
-0.0086, 2020-2039, noresm1_m, Annual Anomaly, BWA
0.11538, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BRA
0.04775, 2020-2039, bcc_csm1_1, Annual Anomaly, BRA
0.04021, 2020-2039, ccsm4, Annual Anomaly, BRA
0.12402, 2020-2039, cesm1_cam5, Annual Anomaly, BRA
0.06829, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRA
0.19147, 2020-2039, gfdl_cm3, Annual Anomaly, BRA
0.08773, 2020-2039, gfdl_esm2g, Annual Anomaly, BRA
0.03682, 2020-2039, gfdl_esm2m, Annual Anomaly, BRA
0.01428, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRA
0.00545, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRA
0.038, 2020-2039, miroc5, Annual Anomaly, BRA
0.19099, 2020-2039, miroc_esm_chem, Annual Anomaly, BRA
0.03173, 2020-2039, miroc_esm, Annual Anomaly, BRA
0.0964, 2020-2039, mri_cgcm3, Annual Anomaly, BRA
0.06993, 2020-2039, noresm1_m, Annual Anomaly, BRA
0.12639, 2020-2039, bcc_csm1_1, Annual Anomaly, BRN
-0.0331, 2020-2039, ccsm4, Annual Anomaly, BRN
-0.0392, 2020-2039, cesm1_cam5, Annual Anomaly, BRN
0.03036, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BRN
0.08927, 2020-2039, gfdl_cm3, Annual Anomaly, BRN
0.05278, 2020-2039, gfdl_esm2g, Annual Anomaly, BRN
0.02639, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BRN
-0.046, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BRN
-0.0067, 2020-2039, miroc5, Annual Anomaly, BRN
0.04721, 2020-2039, miroc_esm_chem, Annual Anomaly, BRN
0.07242, 2020-2039, miroc_esm, Annual Anomaly, BRN
0.23251, 2020-2039, mri_cgcm3, Annual Anomaly, BRN
0.05, 2020-2039, noresm1_m, Annual Anomaly, BRN
0.06779, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BGR
0.05335, 2020-2039, bcc_csm1_1, Annual Anomaly, BGR
0.10215, 2020-2039, ccsm4, Annual Anomaly, BGR
0.01499, 2020-2039, cesm1_cam5, Annual Anomaly, BGR
0.40923, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BGR
0.28044, 2020-2039, gfdl_cm3, Annual Anomaly, BGR
0.10108, 2020-2039, gfdl_esm2g, Annual Anomaly, BGR
0.17885, 2020-2039, gfdl_esm2m, Annual Anomaly, BGR
0.05824, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BGR
0.35405, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BGR
8.2E-4, 2020-2039, miroc5, Annual Anomaly, BGR
0.27015, 2020-2039, miroc_esm_chem, Annual Anomaly, BGR
0.08864, 2020-2039, miroc_esm, Annual Anomaly, BGR
0.07537, 2020-2039, mri_cgcm3, Annual Anomaly, BGR
0.44351, 2020-2039, noresm1_m, Annual Anomaly, BGR
0.50048, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BFA
0.2479, 2020-2039, bcc_csm1_1, Annual Anomaly, BFA
-0.0023, 2020-2039, ccsm4, Annual Anomaly, BFA
0.09485, 2020-2039, cesm1_cam5, Annual Anomaly, BFA
0.26282, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BFA
-0.0057, 2020-2039, gfdl_cm3, Annual Anomaly, BFA
-0.0429, 2020-2039, gfdl_esm2g, Annual Anomaly, BFA
0.12499, 2020-2039, gfdl_esm2m, Annual Anomaly, BFA
0.12435, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BFA
0.24279, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BFA
0.16289, 2020-2039, miroc5, Annual Anomaly, BFA
0.02762, 2020-2039, miroc_esm_chem, Annual Anomaly, BFA
0.03533, 2020-2039, miroc_esm, Annual Anomaly, BFA
0.32535, 2020-2039, mri_cgcm3, Annual Anomaly, BFA
0.05808, 2020-2039, noresm1_m, Annual Anomaly, BFA
-0.0623, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BDI
0.02044, 2020-2039, bcc_csm1_1, Annual Anomaly, BDI
-0.0042, 2020-2039, ccsm4, Annual Anomaly, BDI
0.09027, 2020-2039, cesm1_cam5, Annual Anomaly, BDI
0.10549, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BDI
0.06619, 2020-2039, gfdl_cm3, Annual Anomaly, BDI
-0.0666, 2020-2039, gfdl_esm2g, Annual Anomaly, BDI
0.13494, 2020-2039, gfdl_esm2m, Annual Anomaly, BDI
0.03063, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BDI
0.00651, 2020-2039, miroc5, Annual Anomaly, BDI
-0.0643, 2020-2039, miroc_esm_chem, Annual Anomaly, BDI
-0.0426, 2020-2039, miroc_esm, Annual Anomaly, BDI
0.06102, 2020-2039, mri_cgcm3, Annual Anomaly, BDI
-0.0012, 2020-2039, noresm1_m, Annual Anomaly, BDI
0.02066, 2020-2039, bcc_csm1_1_m, Annual Anomaly, KHM
-0.0251, 2020-2039, bcc_csm1_1, Annual Anomaly, KHM
-0.0643, 2020-2039, ccsm4, Annual Anomaly, KHM
0.11424, 2020-2039, cesm1_cam5, Annual Anomaly, KHM
0.01671, 2020-2039, csiro_mk3_6_0, Annual Anomaly, KHM
-0.0171, 2020-2039, gfdl_cm3, Annual Anomaly, KHM
0.00289, 2020-2039, gfdl_esm2g, Annual Anomaly, KHM
0.01546, 2020-2039, gfdl_esm2m, Annual Anomaly, KHM
0.05813, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, KHM
0.01012, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, KHM
0.15315, 2020-2039, miroc5, Annual Anomaly, KHM
0.29784, 2020-2039, miroc_esm_chem, Annual Anomaly, KHM
0.07766, 2020-2039, miroc_esm, Annual Anomaly, KHM
0.09228, 2020-2039, mri_cgcm3, Annual Anomaly, KHM
0.01339, 2020-2039, noresm1_m, Annual Anomaly, KHM
0.08525, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CMR
0.1281, 2020-2039, bcc_csm1_1, Annual Anomaly, CMR
-0.0246, 2020-2039, ccsm4, Annual Anomaly, CMR
-0.0259, 2020-2039, cesm1_cam5, Annual Anomaly, CMR
0.15687, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CMR
0.0139, 2020-2039, gfdl_cm3, Annual Anomaly, CMR
-0.0136, 2020-2039, gfdl_esm2g, Annual Anomaly, CMR
0.12703, 2020-2039, gfdl_esm2m, Annual Anomaly, CMR
0.08873, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CMR
0.32294, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CMR
0.04048, 2020-2039, miroc5, Annual Anomaly, CMR
0.05984, 2020-2039, miroc_esm_chem, Annual Anomaly, CMR
-0.0074, 2020-2039, miroc_esm, Annual Anomaly, CMR
0.09669, 2020-2039, mri_cgcm3, Annual Anomaly, CMR
0.08326, 2020-2039, noresm1_m, Annual Anomaly, CMR
0.05866, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CAN
0.04665, 2020-2039, bcc_csm1_1, Annual Anomaly, CAN
0.08228, 2020-2039, ccsm4, Annual Anomaly, CAN
0.0774, 2020-2039, cesm1_cam5, Annual Anomaly, CAN
0.07717, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CAN
0.06408, 2020-2039, gfdl_cm3, Annual Anomaly, CAN
0.07729, 2020-2039, gfdl_esm2g, Annual Anomaly, CAN
0.10707, 2020-2039, gfdl_esm2m, Annual Anomaly, CAN
0.0745, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CAN
0.09423, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CAN
0.08845, 2020-2039, miroc5, Annual Anomaly, CAN
0.02779, 2020-2039, miroc_esm_chem, Annual Anomaly, CAN
0.09413, 2020-2039, miroc_esm, Annual Anomaly, CAN
0.052, 2020-2039, mri_cgcm3, Annual Anomaly, CAN
0.03544, 2020-2039, noresm1_m, Annual Anomaly, CAN
0.18437, 2020-2039, bcc_csm1_1, Annual Anomaly, CPV
0.16545, 2020-2039, ccsm4, Annual Anomaly, CPV
0.26575, 2020-2039, cesm1_cam5, Annual Anomaly, CPV
0.12064, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CPV
-0.0103, 2020-2039, gfdl_cm3, Annual Anomaly, CPV
-0.0018, 2020-2039, gfdl_esm2g, Annual Anomaly, CPV
0.01846, 2020-2039, gfdl_esm2m, Annual Anomaly, CPV
0.284, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CPV
0.30552, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CPV
0.25247, 2020-2039, miroc5, Annual Anomaly, CPV
0.02417, 2020-2039, miroc_esm_chem, Annual Anomaly, CPV
0.01241, 2020-2039, miroc_esm, Annual Anomaly, CPV
0.06459, 2020-2039, mri_cgcm3, Annual Anomaly, CPV
0.08185, 2020-2039, noresm1_m, Annual Anomaly, CPV
0.15743, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CAF
0.0707, 2020-2039, bcc_csm1_1, Annual Anomaly, CAF
0.01268, 2020-2039, ccsm4, Annual Anomaly, CAF
7.0E-5, 2020-2039, cesm1_cam5, Annual Anomaly, CAF
0.22919, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CAF
0.02231, 2020-2039, gfdl_cm3, Annual Anomaly, CAF
0.13986, 2020-2039, gfdl_esm2g, Annual Anomaly, CAF
0.16391, 2020-2039, gfdl_esm2m, Annual Anomaly, CAF
-0.0165, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CAF
0.372, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CAF
0.02333, 2020-2039, miroc5, Annual Anomaly, CAF
0.01849, 2020-2039, miroc_esm_chem, Annual Anomaly, CAF
-0.0465, 2020-2039, miroc_esm, Annual Anomaly, CAF
0.21138, 2020-2039, mri_cgcm3, Annual Anomaly, CAF
0.04692, 2020-2039, noresm1_m, Annual Anomaly, CAF
0.1125, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CHL
0.19043, 2020-2039, bcc_csm1_1, Annual Anomaly, CHL
0.08056, 2020-2039, ccsm4, Annual Anomaly, CHL
0.14913, 2020-2039, cesm1_cam5, Annual Anomaly, CHL
0.07494, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CHL
0.32413, 2020-2039, gfdl_cm3, Annual Anomaly, CHL
0.25006, 2020-2039, gfdl_esm2g, Annual Anomaly, CHL
0.17392, 2020-2039, gfdl_esm2m, Annual Anomaly, CHL
0.2946, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CHL
0.33272, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CHL
0.1626, 2020-2039, miroc5, Annual Anomaly, CHL
0.2352, 2020-2039, miroc_esm_chem, Annual Anomaly, CHL
0.30437, 2020-2039, miroc_esm, Annual Anomaly, CHL
0.27301, 2020-2039, mri_cgcm3, Annual Anomaly, CHL
0.24889, 2020-2039, noresm1_m, Annual Anomaly, CHL
0.13661, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CHN
0.16661, 2020-2039, bcc_csm1_1, Annual Anomaly, CHN
0.0904, 2020-2039, ccsm4, Annual Anomaly, CHN
0.12319, 2020-2039, cesm1_cam5, Annual Anomaly, CHN
