Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
0.05208, 2040-2059, cnrm_cm5, Annual Anomaly, ARG
-0.4208, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ARG
-0.904, 2040-2059, gfdl_cm3, Annual Anomaly, ARG
-0.4401, 2040-2059, gfdl_esm2g, Annual Anomaly, ARG
-0.4212, 2040-2059, gfdl_esm2m, Annual Anomaly, ARG
-0.6209, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ARG
-0.6561, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ARG
-0.3325, 2040-2059, miroc5, Annual Anomaly, ARG
-0.6348, 2040-2059, miroc_esm_chem, Annual Anomaly, ARG
-0.6699, 2040-2059, miroc_esm, Annual Anomaly, ARG
-0.4308, 2040-2059, mpi_esm_mr, Annual Anomaly, ARG
-0.0171, 2040-2059, mri_cgcm3, Annual Anomaly, ARG
-0.2223, 2040-2059, noresm1_m, Annual Anomaly, ARG
-0.3348, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ARM
-1.1314, 2040-2059, bcc_csm1_1, Annual Anomaly, ARM
-0.7553, 2040-2059, bnu_esm, Annual Anomaly, ARM
-0.1583, 2040-2059, canesm2, Annual Anomaly, ARM
0.2269, 2040-2059, ccsm4, Annual Anomaly, ARM
-0.1585, 2040-2059, cesm1_cam5, Annual Anomaly, ARM
0.1629, 2040-2059, cnrm_cm5, Annual Anomaly, ARM
-1.4758, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ARM
-0.379, 2040-2059, gfdl_cm3, Annual Anomaly, ARM
-0.4366, 2040-2059, gfdl_esm2g, Annual Anomaly, ARM
0.17539, 2040-2059, gfdl_esm2m, Annual Anomaly, ARM
-0.6542, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ARM
-0.9671, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ARM
-0.0155, 2040-2059, miroc5, Annual Anomaly, ARM
-1.1797, 2040-2059, miroc_esm_chem, Annual Anomaly, ARM
-0.8396, 2040-2059, miroc_esm, Annual Anomaly, ARM
-0.6929, 2040-2059, mpi_esm_mr, Annual Anomaly, ARM
-0.1565, 2040-2059, mri_cgcm3, Annual Anomaly, ARM
-0.0734, 2040-2059, noresm1_m, Annual Anomaly, ARM
-0.3663, 2040-2059, bcc_csm1_1_m, Annual Anomaly, AUS
-0.3311, 2040-2059, bcc_csm1_1, Annual Anomaly, AUS
-0.3654, 2040-2059, bnu_esm, Annual Anomaly, AUS
-0.7993, 2040-2059, canesm2, Annual Anomaly, AUS
-0.3133, 2040-2059, ccsm4, Annual Anomaly, AUS
-0.311, 2040-2059, cesm1_cam5, Annual Anomaly, AUS
-0.1384, 2040-2059, cnrm_cm5, Annual Anomaly, AUS
-1.1265, 2040-2059, csiro_mk3_6_0, Annual Anomaly, AUS
-1.0358, 2040-2059, gfdl_cm3, Annual Anomaly, AUS
-0.4435, 2040-2059, gfdl_esm2g, Annual Anomaly, AUS
-0.7241, 2040-2059, gfdl_esm2m, Annual Anomaly, AUS
-1.4011, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, AUS
-0.9659, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, AUS
-0.1895, 2040-2059, miroc5, Annual Anomaly, AUS
-0.2123, 2040-2059, miroc_esm_chem, Annual Anomaly, AUS
-0.2439, 2040-2059, miroc_esm, Annual Anomaly, AUS
-0.7732, 2040-2059, mpi_esm_mr, Annual Anomaly, AUS
-0.3811, 2040-2059, mri_cgcm3, Annual Anomaly, AUS
0.04816, 2040-2059, noresm1_m, Annual Anomaly, AUS
-1.0978, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BHR
-0.4544, 2040-2059, bcc_csm1_1, Annual Anomaly, BHR
0.56995, 2040-2059, bnu_esm, Annual Anomaly, BHR
-0.0656, 2040-2059, canesm2, Annual Anomaly, BHR
-0.3194, 2040-2059, ccsm4, Annual Anomaly, BHR
-0.5766, 2040-2059, cesm1_cam5, Annual Anomaly, BHR
-0.4669, 2040-2059, cnrm_cm5, Annual Anomaly, BHR
-1.5246, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BHR
-0.9696, 2040-2059, gfdl_cm3, Annual Anomaly, BHR
-1.2122, 2040-2059, gfdl_esm2g, Annual Anomaly, BHR
0.00168, 2040-2059, gfdl_esm2m, Annual Anomaly, BHR
-1.8359, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BHR
-0.2828, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BHR
-0.128, 2040-2059, miroc5, Annual Anomaly, BHR
-0.491, 2040-2059, miroc_esm_chem, Annual Anomaly, BHR
-1.2847, 2040-2059, miroc_esm, Annual Anomaly, BHR
-1.3922, 2040-2059, mpi_esm_mr, Annual Anomaly, BHR
-0.449, 2040-2059, mri_cgcm3, Annual Anomaly, BHR
-0.3414, 2040-2059, noresm1_m, Annual Anomaly, BHR
-0.1043, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BGD
0.38618, 2040-2059, bcc_csm1_1, Annual Anomaly, BGD
-0.2108, 2040-2059, bnu_esm, Annual Anomaly, BGD
-0.0601, 2040-2059, canesm2, Annual Anomaly, BGD
-0.1336, 2040-2059, ccsm4, Annual Anomaly, BGD
-0.2878, 2040-2059, cesm1_cam5, Annual Anomaly, BGD
0.7144, 2040-2059, cnrm_cm5, Annual Anomaly, BGD
-0.3359, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BGD
0.5221, 2040-2059, gfdl_cm3, Annual Anomaly, BGD
0.45686, 2040-2059, gfdl_esm2g, Annual Anomaly, BGD
0.2752, 2040-2059, gfdl_esm2m, Annual Anomaly, BGD
0.02244, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BGD
-0.1862, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BGD
0.05474, 2040-2059, miroc5, Annual Anomaly, BGD
-0.1066, 2040-2059, miroc_esm_chem, Annual Anomaly, BGD
0.37222, 2040-2059, miroc_esm, Annual Anomaly, BGD
-0.3439, 2040-2059, mpi_esm_mr, Annual Anomaly, BGD
-0.1142, 2040-2059, mri_cgcm3, Annual Anomaly, BGD
0.21749, 2040-2059, noresm1_m, Annual Anomaly, BGD
-0.179, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BRB
-0.3074, 2040-2059, bcc_csm1_1, Annual Anomaly, BRB
-0.7627, 2040-2059, bnu_esm, Annual Anomaly, BRB
-0.9518, 2040-2059, canesm2, Annual Anomaly, BRB
-0.5834, 2040-2059, ccsm4, Annual Anomaly, BRB
-0.4076, 2040-2059, cesm1_cam5, Annual Anomaly, BRB
-0.1137, 2040-2059, cnrm_cm5, Annual Anomaly, BRB
0.69119, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BRB
-0.4188, 2040-2059, gfdl_cm3, Annual Anomaly, BRB
0.1074, 2040-2059, gfdl_esm2g, Annual Anomaly, BRB
-0.1532, 2040-2059, gfdl_esm2m, Annual Anomaly, BRB
-0.5937, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BRB
-0.8258, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BRB
-0.8063, 2040-2059, miroc5, Annual Anomaly, BRB
-0.3962, 2040-2059, miroc_esm_chem, Annual Anomaly, BRB
-0.1094, 2040-2059, miroc_esm, Annual Anomaly, BRB
-0.582, 2040-2059, mpi_esm_mr, Annual Anomaly, BRB
-0.142, 2040-2059, mri_cgcm3, Annual Anomaly, BRB
0.24761, 2040-2059, noresm1_m, Annual Anomaly, BRB
0.34984, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BLR
-0.4016, 2040-2059, bcc_csm1_1, Annual Anomaly, BLR
0.15933, 2040-2059, bnu_esm, Annual Anomaly, BLR
0.04106, 2040-2059, canesm2, Annual Anomaly, BLR
-0.021, 2040-2059, ccsm4, Annual Anomaly, BLR
0.06018, 2040-2059, cesm1_cam5, Annual Anomaly, BLR
0.07092, 2040-2059, cnrm_cm5, Annual Anomaly, BLR
-0.2554, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BLR
-0.0125, 2040-2059, gfdl_cm3, Annual Anomaly, BLR
-0.3334, 2040-2059, gfdl_esm2g, Annual Anomaly, BLR
0.0034, 2040-2059, gfdl_esm2m, Annual Anomaly, BLR
-0.1034, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BLR
-0.4275, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BLR
-0.9365, 2040-2059, miroc5, Annual Anomaly, BLR
0.09823, 2040-2059, miroc_esm_chem, Annual Anomaly, BLR
0.72775, 2040-2059, miroc_esm, Annual Anomaly, BLR
-0.1522, 2040-2059, mpi_esm_mr, Annual Anomaly, BLR
0.02734, 2040-2059, mri_cgcm3, Annual Anomaly, BLR
0.15664, 2040-2059, noresm1_m, Annual Anomaly, BLR
-0.1291, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BEL
-0.7284, 2040-2059, bcc_csm1_1, Annual Anomaly, BEL
-0.0565, 2040-2059, bnu_esm, Annual Anomaly, BEL
0.12701, 2040-2059, canesm2, Annual Anomaly, BEL
-0.7352, 2040-2059, ccsm4, Annual Anomaly, BEL
-0.0164, 2040-2059, cesm1_cam5, Annual Anomaly, BEL
-0.4773, 2040-2059, cnrm_cm5, Annual Anomaly, BEL
-0.5719, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BEL
-0.7163, 2040-2059, gfdl_cm3, Annual Anomaly, BEL
-0.8729, 2040-2059, gfdl_esm2g, Annual Anomaly, BEL
0.38162, 2040-2059, gfdl_esm2m, Annual Anomaly, BEL
0.14517, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BEL
-0.1095, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BEL
-0.8609, 2040-2059, miroc5, Annual Anomaly, BEL
0.14427, 2040-2059, miroc_esm_chem, Annual Anomaly, BEL
0.52561, 2040-2059, miroc_esm, Annual Anomaly, BEL
-0.7128, 2040-2059, mpi_esm_mr, Annual Anomaly, BEL
-0.2457, 2040-2059, mri_cgcm3, Annual Anomaly, BEL
-0.1607, 2040-2059, noresm1_m, Annual Anomaly, BEL
-0.7455, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BLZ
-0.2635, 2040-2059, bcc_csm1_1, Annual Anomaly, BLZ
-0.004, 2040-2059, bnu_esm, Annual Anomaly, BLZ
-0.7843, 2040-2059, canesm2, Annual Anomaly, BLZ
-0.6357, 2040-2059, ccsm4, Annual Anomaly, BLZ
-0.4714, 2040-2059, cesm1_cam5, Annual Anomaly, BLZ
-0.1849, 2040-2059, cnrm_cm5, Annual Anomaly, BLZ
0.22726, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BLZ
0.61489, 2040-2059, gfdl_cm3, Annual Anomaly, BLZ
-0.126, 2040-2059, gfdl_esm2g, Annual Anomaly, BLZ
0.15612, 2040-2059, gfdl_esm2m, Annual Anomaly, BLZ
-0.4779, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BLZ
-1.8595, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BLZ
-0.2007, 2040-2059, miroc5, Annual Anomaly, BLZ
-0.3556, 2040-2059, miroc_esm_chem, Annual Anomaly, BLZ
-0.424, 2040-2059, miroc_esm, Annual Anomaly, BLZ
-0.4645, 2040-2059, mpi_esm_mr, Annual Anomaly, BLZ
-0.5763, 2040-2059, mri_cgcm3, Annual Anomaly, BLZ
0.13878, 2040-2059, noresm1_m, Annual Anomaly, BLZ
0.47677, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BTN
0.13088, 2040-2059, bcc_csm1_1, Annual Anomaly, BTN
-0.2394, 2040-2059, bnu_esm, Annual Anomaly, BTN
0.56479, 2040-2059, canesm2, Annual Anomaly, BTN
0.37691, 2040-2059, ccsm4, Annual Anomaly, BTN
0.5142, 2040-2059, cesm1_cam5, Annual Anomaly, BTN
0.51589, 2040-2059, cnrm_cm5, Annual Anomaly, BTN
-0.4047, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BTN
1.12464, 2040-2059, gfdl_cm3, Annual Anomaly, BTN
0.47319, 2040-2059, gfdl_esm2g, Annual Anomaly, BTN
0.18764, 2040-2059, gfdl_esm2m, Annual Anomaly, BTN
-0.3904, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BTN
-0.3264, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BTN
0.21415, 2040-2059, miroc5, Annual Anomaly, BTN
-1.0839, 2040-2059, miroc_esm_chem, Annual Anomaly, BTN
0.06051, 2040-2059, miroc_esm, Annual Anomaly, BTN
-0.5705, 2040-2059, mpi_esm_mr, Annual Anomaly, BTN
0.60902, 2040-2059, mri_cgcm3, Annual Anomaly, BTN
-0.071, 2040-2059, noresm1_m, Annual Anomaly, BTN
-1.0952, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BIH
-0.0967, 2040-2059, bcc_csm1_1, Annual Anomaly, BIH
-0.855, 2040-2059, bnu_esm, Annual Anomaly, BIH
-0.7241, 2040-2059, canesm2, Annual Anomaly, BIH
-0.769, 2040-2059, ccsm4, Annual Anomaly, BIH
0.19221, 2040-2059, cesm1_cam5, Annual Anomaly, BIH
0.07649, 2040-2059, cnrm_cm5, Annual Anomaly, BIH
-0.8636, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BIH
-1.0521, 2040-2059, gfdl_cm3, Annual Anomaly, BIH
-0.0885, 2040-2059, gfdl_esm2g, Annual Anomaly, BIH
0.15053, 2040-2059, gfdl_esm2m, Annual Anomaly, BIH
-0.4611, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.2812, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BIH
-0.3855, 2040-2059, miroc5, Annual Anomaly, BIH
-1.1784, 2040-2059, miroc_esm_chem, Annual Anomaly, BIH
-0.7058, 2040-2059, miroc_esm, Annual Anomaly, BIH
-0.4966, 2040-2059, mpi_esm_mr, Annual Anomaly, BIH
0.65434, 2040-2059, mri_cgcm3, Annual Anomaly, BIH
-0.486, 2040-2059, noresm1_m, Annual Anomaly, BIH
-0.9096, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BWA
-0.6055, 2040-2059, bcc_csm1_1, Annual Anomaly, BWA
-0.5327, 2040-2059, bnu_esm, Annual Anomaly, BWA
-1.075, 2040-2059, canesm2, Annual Anomaly, BWA
-0.0876, 2040-2059, ccsm4, Annual Anomaly, BWA
-1.0286, 2040-2059, cesm1_cam5, Annual Anomaly, BWA
-0.3042, 2040-2059, cnrm_cm5, Annual Anomaly, BWA
-0.9057, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BWA
-0.9048, 2040-2059, gfdl_cm3, Annual Anomaly, BWA
-0.0715, 2040-2059, gfdl_esm2g, Annual Anomaly, BWA
-0.4417, 2040-2059, gfdl_esm2m, Annual Anomaly, BWA
-0.1366, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BWA
-0.1896, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BWA
-0.2456, 2040-2059, miroc5, Annual Anomaly, BWA
-0.8622, 2040-2059, miroc_esm_chem, Annual Anomaly, BWA
-1.2509, 2040-2059, miroc_esm, Annual Anomaly, BWA
-0.4153, 2040-2059, mpi_esm_mr, Annual Anomaly, BWA
-0.8671, 2040-2059, mri_cgcm3, Annual Anomaly, BWA
0.17657, 2040-2059, noresm1_m, Annual Anomaly, BWA
-0.3986, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BRA
0.04, 2040-2059, bcc_csm1_1, Annual Anomaly, BRA
-0.3921, 2040-2059, bnu_esm, Annual Anomaly, BRA
-1.3378, 2040-2059, canesm2, Annual Anomaly, BRA
-0.0689, 2040-2059, ccsm4, Annual Anomaly, BRA
-0.3659, 2040-2059, cesm1_cam5, Annual Anomaly, BRA
-0.1572, 2040-2059, cnrm_cm5, Annual Anomaly, BRA
-0.2572, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BRA
-0.8242, 2040-2059, gfdl_cm3, Annual Anomaly, BRA
-0.1736, 2040-2059, gfdl_esm2g, Annual Anomaly, BRA
-0.2071, 2040-2059, gfdl_esm2m, Annual Anomaly, BRA
0.21305, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BRA
0.40994, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BRA
0.0616, 2040-2059, miroc5, Annual Anomaly, BRA
-1.218, 2040-2059, miroc_esm_chem, Annual Anomaly, BRA
-0.6472, 2040-2059, miroc_esm, Annual Anomaly, BRA
-0.0338, 2040-2059, mpi_esm_mr, Annual Anomaly, BRA
0.23172, 2040-2059, mri_cgcm3, Annual Anomaly, BRA
-0.3479, 2040-2059, noresm1_m, Annual Anomaly, BRA
-1.0607, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BGR
-0.3937, 2040-2059, bcc_csm1_1, Annual Anomaly, BGR
-1.1847, 2040-2059, bnu_esm, Annual Anomaly, BGR
-0.31, 2040-2059, canesm2, Annual Anomaly, BGR
-0.5912, 2040-2059, ccsm4, Annual Anomaly, BGR
-0.3293, 2040-2059, cesm1_cam5, Annual Anomaly, BGR
0.12667, 2040-2059, cnrm_cm5, Annual Anomaly, BGR
-1.0095, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BGR
-0.9141, 2040-2059, gfdl_cm3, Annual Anomaly, BGR
0.06806, 2040-2059, gfdl_esm2g, Annual Anomaly, BGR
0.25434, 2040-2059, gfdl_esm2m, Annual Anomaly, BGR
-1.13, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BGR
-0.7713, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BGR
-0.3636, 2040-2059, miroc5, Annual Anomaly, BGR
-1.6721, 2040-2059, miroc_esm_chem, Annual Anomaly, BGR
-1.1386, 2040-2059, miroc_esm, Annual Anomaly, BGR
0.0667, 2040-2059, mpi_esm_mr, Annual Anomaly, BGR
-0.0545, 2040-2059, mri_cgcm3, Annual Anomaly, BGR
-0.6874, 2040-2059, noresm1_m, Annual Anomaly, BGR
-0.2545, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BDI
-0.1497, 2040-2059, bcc_csm1_1, Annual Anomaly, BDI
-0.0099, 2040-2059, bnu_esm, Annual Anomaly, BDI
-0.0072, 2040-2059, canesm2, Annual Anomaly, BDI
-0.0183, 2040-2059, ccsm4, Annual Anomaly, BDI
0.02355, 2040-2059, cesm1_cam5, Annual Anomaly, BDI
0.50553, 2040-2059, cnrm_cm5, Annual Anomaly, BDI
-1.3658, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BDI
0.24538, 2040-2059, gfdl_cm3, Annual Anomaly, BDI
-0.2347, 2040-2059, gfdl_esm2g, Annual Anomaly, BDI
-0.0634, 2040-2059, gfdl_esm2m, Annual Anomaly, BDI
0.67405, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BDI
0.65641, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BDI
-0.0379, 2040-2059, miroc5, Annual Anomaly, BDI
-0.2173, 2040-2059, miroc_esm_chem, Annual Anomaly, BDI
0.00993, 2040-2059, miroc_esm, Annual Anomaly, BDI
-1.3344, 2040-2059, mpi_esm_mr, Annual Anomaly, BDI
-0.4843, 2040-2059, mri_cgcm3, Annual Anomaly, BDI
0.02295, 2040-2059, noresm1_m, Annual Anomaly, BDI
-0.1088, 2040-2059, bcc_csm1_1_m, Annual Anomaly, KHM
0.50806, 2040-2059, bcc_csm1_1, Annual Anomaly, KHM
-0.0956, 2040-2059, bnu_esm, Annual Anomaly, KHM
-0.3982, 2040-2059, canesm2, Annual Anomaly, KHM
-0.1572, 2040-2059, ccsm4, Annual Anomaly, KHM
0.29704, 2040-2059, cesm1_cam5, Annual Anomaly, KHM
0.35497, 2040-2059, cnrm_cm5, Annual Anomaly, KHM
-0.204, 2040-2059, csiro_mk3_6_0, Annual Anomaly, KHM
0.17534, 2040-2059, gfdl_cm3, Annual Anomaly, KHM
0.59364, 2040-2059, gfdl_esm2g, Annual Anomaly, KHM
0.4358, 2040-2059, gfdl_esm2m, Annual Anomaly, KHM
-0.2914, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, KHM
-0.2952, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, KHM
0.23945, 2040-2059, miroc5, Annual Anomaly, KHM
0.37245, 2040-2059, miroc_esm_chem, Annual Anomaly, KHM
0.17982, 2040-2059, miroc_esm, Annual Anomaly, KHM
0.10831, 2040-2059, mpi_esm_mr, Annual Anomaly, KHM
0.05899, 2040-2059, mri_cgcm3, Annual Anomaly, KHM
0.40819, 2040-2059, noresm1_m, Annual Anomaly, KHM
0.12662, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CAN
0.38289, 2040-2059, bcc_csm1_1, Annual Anomaly, CAN
-0.0073, 2040-2059, bnu_esm, Annual Anomaly, CAN
0.37565, 2040-2059, canesm2, Annual Anomaly, CAN
0.11703, 2040-2059, ccsm4, Annual Anomaly, CAN
0.03214, 2040-2059, cesm1_cam5, Annual Anomaly, CAN
0.37788, 2040-2059, cnrm_cm5, Annual Anomaly, CAN
0.23846, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CAN
0.43273, 2040-2059, gfdl_cm3, Annual Anomaly, CAN
0.09929, 2040-2059, gfdl_esm2g, Annual Anomaly, CAN
0.17809, 2040-2059, gfdl_esm2m, Annual Anomaly, CAN
0.02416, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CAN
-0.1441, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CAN
0.05752, 2040-2059, miroc5, Annual Anomaly, CAN
0.49585, 2040-2059, miroc_esm_chem, Annual Anomaly, CAN
0.36834, 2040-2059, miroc_esm, Annual Anomaly, CAN
0.15868, 2040-2059, mpi_esm_mr, Annual Anomaly, CAN
0.39347, 2040-2059, mri_cgcm3, Annual Anomaly, CAN
0.11901, 2040-2059, noresm1_m, Annual Anomaly, CAN
-0.1943, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CAF
0.42484, 2040-2059, bcc_csm1_1, Annual Anomaly, CAF
0.24199, 2040-2059, bnu_esm, Annual Anomaly, CAF
0.31872, 2040-2059, canesm2, Annual Anomaly, CAF
0.11925, 2040-2059, ccsm4, Annual Anomaly, CAF
0.13434, 2040-2059, cesm1_cam5, Annual Anomaly, CAF
0.13273, 2040-2059, cnrm_cm5, Annual Anomaly, CAF
-1.3499, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CAF
0.68188, 2040-2059, gfdl_cm3, Annual Anomaly, CAF
-0.2812, 2040-2059, gfdl_esm2g, Annual Anomaly, CAF
0.12092, 2040-2059, gfdl_esm2m, Annual Anomaly, CAF
0.12773, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CAF
-0.4902, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CAF
-0.1415, 2040-2059, miroc5, Annual Anomaly, CAF
-0.5596, 2040-2059, miroc_esm_chem, Annual Anomaly, CAF
-0.1573, 2040-2059, miroc_esm, Annual Anomaly, CAF
-0.5383, 2040-2059, mpi_esm_mr, Annual Anomaly, CAF
-0.0247, 2040-2059, mri_cgcm3, Annual Anomaly, CAF
0.10285, 2040-2059, noresm1_m, Annual Anomaly, CAF
-0.3816, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CHL
