Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.4156, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BEN
-0.3822, 2020-2039, bcc_csm1_1, Annual Anomaly, BEN
0.15674, 2020-2039, bnu_esm, Annual Anomaly, BEN
-0.3893, 2020-2039, canesm2, Annual Anomaly, BEN
0.45043, 2020-2039, ccsm4, Annual Anomaly, BEN
-0.2333, 2020-2039, cesm1_bgc, Annual Anomaly, BEN
-0.3067, 2020-2039, cesm1_cam5, Annual Anomaly, BEN
-0.1245, 2020-2039, cmcc_cesm, Annual Anomaly, BEN
0.8685, 2020-2039, cmcc_cm, Annual Anomaly, BEN
0.17266, 2020-2039, cmcc_cms, Annual Anomaly, BEN
0.00127, 2020-2039, cnrm_cm5, Annual Anomaly, BEN
-0.3934, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BEN
-0.0474, 2020-2039, gfdl_cm3, Annual Anomaly, BEN
0.31812, 2020-2039, gfdl_esm2g, Annual Anomaly, BEN
-0.0297, 2020-2039, gfdl_esm2m, Annual Anomaly, BEN
-0.6884, 2020-2039, inmcm4, Annual Anomaly, BEN
0.25068, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BEN
-1.4806, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BEN
-0.3265, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, BEN
0.57975, 2020-2039, miroc5, Annual Anomaly, BEN
0.19671, 2020-2039, miroc_esm_chem, Annual Anomaly, BEN
0.52976, 2020-2039, miroc_esm, Annual Anomaly, BEN
-0.4154, 2020-2039, mpi_esm_mr, Annual Anomaly, BEN
-0.5749, 2020-2039, mri_cgcm3, Annual Anomaly, BEN
-0.4667, 2020-2039, mri_esm1, Annual Anomaly, BEN
-0.2204, 2020-2039, noresm1_m, Annual Anomaly, BEN
-0.2282, 2020-2039, access1_3, Annual Anomaly, BOL
-0.2377, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BOL
-0.3984, 2020-2039, bcc_csm1_1, Annual Anomaly, BOL
-0.4958, 2020-2039, bnu_esm, Annual Anomaly, BOL
-1.0834, 2020-2039, canesm2, Annual Anomaly, BOL
-0.2367, 2020-2039, ccsm4, Annual Anomaly, BOL
-0.4437, 2020-2039, cesm1_bgc, Annual Anomaly, BOL
-0.6369, 2020-2039, cesm1_cam5, Annual Anomaly, BOL
0.34266, 2020-2039, cmcc_cesm, Annual Anomaly, BOL
-0.5753, 2020-2039, cmcc_cm, Annual Anomaly, BOL
0.28913, 2020-2039, cmcc_cms, Annual Anomaly, BOL
0.12409, 2020-2039, cnrm_cm5, Annual Anomaly, BOL
-0.4072, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BOL
-1.4829, 2020-2039, gfdl_cm3, Annual Anomaly, BOL
-0.591, 2020-2039, gfdl_esm2g, Annual Anomaly, BOL
-0.1215, 2020-2039, gfdl_esm2m, Annual Anomaly, BOL
0.00634, 2020-2039, inmcm4, Annual Anomaly, BOL
-0.4804, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BOL
-0.2505, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BOL
-0.4648, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, BOL
-0.1354, 2020-2039, miroc5, Annual Anomaly, BOL
-1.1703, 2020-2039, miroc_esm_chem, Annual Anomaly, BOL
-0.867, 2020-2039, miroc_esm, Annual Anomaly, BOL
-0.5616, 2020-2039, mpi_esm_mr, Annual Anomaly, BOL
0.39872, 2020-2039, mri_cgcm3, Annual Anomaly, BOL
-0.3594, 2020-2039, mri_esm1, Annual Anomaly, BOL
-0.2138, 2020-2039, noresm1_m, Annual Anomaly, BOL
-0.5586, 2020-2039, access1_3, Annual Anomaly, BWA
-1.2632, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BWA
-0.6376, 2020-2039, bcc_csm1_1, Annual Anomaly, BWA
0.04016, 2020-2039, bnu_esm, Annual Anomaly, BWA
-0.9727, 2020-2039, canesm2, Annual Anomaly, BWA
-0.0872, 2020-2039, ccsm4, Annual Anomaly, BWA
-1.0661, 2020-2039, cesm1_bgc, Annual Anomaly, BWA
-0.8599, 2020-2039, cesm1_cam5, Annual Anomaly, BWA
-0.4705, 2020-2039, cmcc_cesm, Annual Anomaly, BWA
-0.3835, 2020-2039, cmcc_cm, Annual Anomaly, BWA
-0.7432, 2020-2039, cmcc_cms, Annual Anomaly, BWA
0.11731, 2020-2039, cnrm_cm5, Annual Anomaly, BWA
-0.8288, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BWA
-0.724, 2020-2039, gfdl_cm3, Annual Anomaly, BWA
-0.0947, 2020-2039, gfdl_esm2g, Annual Anomaly, BWA
-0.0876, 2020-2039, gfdl_esm2m, Annual Anomaly, BWA
-0.1505, 2020-2039, inmcm4, Annual Anomaly, BWA
-0.6104, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BWA
-0.1014, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BWA
-1.251, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, BWA
-0.4412, 2020-2039, miroc5, Annual Anomaly, BWA
-0.5503, 2020-2039, miroc_esm_chem, Annual Anomaly, BWA
-0.9568, 2020-2039, miroc_esm, Annual Anomaly, BWA
-0.1808, 2020-2039, mpi_esm_mr, Annual Anomaly, BWA
-0.7336, 2020-2039, mri_cgcm3, Annual Anomaly, BWA
-0.2915, 2020-2039, mri_esm1, Annual Anomaly, BWA
-0.2555, 2020-2039, noresm1_m, Annual Anomaly, BWA
-0.021, 2020-2039, access1_3, Annual Anomaly, BFA
-1.0662, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BFA
-0.0619, 2020-2039, bcc_csm1_1, Annual Anomaly, BFA
0.08503, 2020-2039, bnu_esm, Annual Anomaly, BFA
-0.7148, 2020-2039, canesm2, Annual Anomaly, BFA
0.21475, 2020-2039, ccsm4, Annual Anomaly, BFA
-0.6494, 2020-2039, cesm1_bgc, Annual Anomaly, BFA
-0.4837, 2020-2039, cesm1_cam5, Annual Anomaly, BFA
-0.1657, 2020-2039, cmcc_cesm, Annual Anomaly, BFA
0.60226, 2020-2039, cmcc_cm, Annual Anomaly, BFA
-0.3794, 2020-2039, cmcc_cms, Annual Anomaly, BFA
-0.1182, 2020-2039, cnrm_cm5, Annual Anomaly, BFA
-0.0469, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BFA
-0.3674, 2020-2039, gfdl_cm3, Annual Anomaly, BFA
0.42622, 2020-2039, gfdl_esm2g, Annual Anomaly, BFA
0.1167, 2020-2039, gfdl_esm2m, Annual Anomaly, BFA
-0.2541, 2020-2039, inmcm4, Annual Anomaly, BFA
0.52092, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BFA
-0.5304, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BFA
-0.3252, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, BFA
0.24736, 2020-2039, miroc5, Annual Anomaly, BFA
0.47373, 2020-2039, miroc_esm_chem, Annual Anomaly, BFA
0.87245, 2020-2039, miroc_esm, Annual Anomaly, BFA
-0.3322, 2020-2039, mpi_esm_mr, Annual Anomaly, BFA
-0.8097, 2020-2039, mri_cgcm3, Annual Anomaly, BFA
-0.548, 2020-2039, mri_esm1, Annual Anomaly, BFA
0.04033, 2020-2039, noresm1_m, Annual Anomaly, BFA
0.38717, 2020-2039, access1_3, Annual Anomaly, BDI
0.47477, 2020-2039, bcc_csm1_1_m, Annual Anomaly, BDI
0.17524, 2020-2039, bcc_csm1_1, Annual Anomaly, BDI
0.29556, 2020-2039, bnu_esm, Annual Anomaly, BDI
0.07366, 2020-2039, canesm2, Annual Anomaly, BDI
-0.2425, 2020-2039, ccsm4, Annual Anomaly, BDI
-0.402, 2020-2039, cesm1_bgc, Annual Anomaly, BDI
0.14752, 2020-2039, cesm1_cam5, Annual Anomaly, BDI
-0.41, 2020-2039, cmcc_cesm, Annual Anomaly, BDI
-0.0144, 2020-2039, cmcc_cm, Annual Anomaly, BDI
-0.6462, 2020-2039, cmcc_cms, Annual Anomaly, BDI
0.59211, 2020-2039, cnrm_cm5, Annual Anomaly, BDI
-0.4154, 2020-2039, csiro_mk3_6_0, Annual Anomaly, BDI
0.0976, 2020-2039, gfdl_cm3, Annual Anomaly, BDI
-0.0834, 2020-2039, gfdl_esm2g, Annual Anomaly, BDI
0.00339, 2020-2039, gfdl_esm2m, Annual Anomaly, BDI
-0.1014, 2020-2039, inmcm4, Annual Anomaly, BDI
1.09683, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, BDI
-0.0519, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, BDI
-0.1319, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, BDI
0.05301, 2020-2039, miroc5, Annual Anomaly, BDI
-0.0722, 2020-2039, miroc_esm_chem, Annual Anomaly, BDI
-0.1808, 2020-2039, miroc_esm, Annual Anomaly, BDI
-0.8003, 2020-2039, mpi_esm_mr, Annual Anomaly, BDI
-0.2177, 2020-2039, mri_cgcm3, Annual Anomaly, BDI
8.4E-4, 2020-2039, mri_esm1, Annual Anomaly, BDI
0.22272, 2020-2039, noresm1_m, Annual Anomaly, BDI
-0.4403, 2020-2039, access1_3, Annual Anomaly, TCD
-0.7063, 2020-2039, bcc_csm1_1_m, Annual Anomaly, TCD
-0.6692, 2020-2039, bcc_csm1_1, Annual Anomaly, TCD
-0.0093, 2020-2039, bnu_esm, Annual Anomaly, TCD
-0.2296, 2020-2039, canesm2, Annual Anomaly, TCD
-0.052, 2020-2039, ccsm4, Annual Anomaly, TCD
-0.2106, 2020-2039, cesm1_bgc, Annual Anomaly, TCD
0.22757, 2020-2039, cesm1_cam5, Annual Anomaly, TCD
-0.4844, 2020-2039, cmcc_cesm, Annual Anomaly, TCD
-0.3181, 2020-2039, cmcc_cm, Annual Anomaly, TCD
-1.0442, 2020-2039, cmcc_cms, Annual Anomaly, TCD
-0.183, 2020-2039, cnrm_cm5, Annual Anomaly, TCD
-0.5035, 2020-2039, csiro_mk3_6_0, Annual Anomaly, TCD
-0.191, 2020-2039, gfdl_cm3, Annual Anomaly, TCD
-0.28, 2020-2039, gfdl_esm2g, Annual Anomaly, TCD
-0.4584, 2020-2039, gfdl_esm2m, Annual Anomaly, TCD
-0.5139, 2020-2039, inmcm4, Annual Anomaly, TCD
-0.3717, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, TCD
-0.7506, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, TCD
-0.764, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, TCD
0.32113, 2020-2039, miroc5, Annual Anomaly, TCD
0.4168, 2020-2039, miroc_esm_chem, Annual Anomaly, TCD
0.35606, 2020-2039, miroc_esm, Annual Anomaly, TCD
-0.9189, 2020-2039, mpi_esm_mr, Annual Anomaly, TCD
-1.0413, 2020-2039, mri_cgcm3, Annual Anomaly, TCD
-0.5768, 2020-2039, mri_esm1, Annual Anomaly, TCD
-0.2379, 2020-2039, noresm1_m, Annual Anomaly, TCD
0.25155, 2020-2039, access1_3, Annual Anomaly, COD
-0.0811, 2020-2039, bcc_csm1_1_m, Annual Anomaly, COD
0.24697, 2020-2039, bcc_csm1_1, Annual Anomaly, COD
-0.0133, 2020-2039, bnu_esm, Annual Anomaly, COD
-0.4607, 2020-2039, canesm2, Annual Anomaly, COD
0.09327, 2020-2039, ccsm4, Annual Anomaly, COD
0.28543, 2020-2039, cesm1_bgc, Annual Anomaly, COD
0.37179, 2020-2039, cesm1_cam5, Annual Anomaly, COD
-0.4376, 2020-2039, cmcc_cesm, Annual Anomaly, COD
0.27061, 2020-2039, cmcc_cm, Annual Anomaly, COD
-0.1756, 2020-2039, cmcc_cms, Annual Anomaly, COD
0.31456, 2020-2039, cnrm_cm5, Annual Anomaly, COD
-1.0595, 2020-2039, csiro_mk3_6_0, Annual Anomaly, COD
0.10487, 2020-2039, gfdl_cm3, Annual Anomaly, COD
-0.0892, 2020-2039, gfdl_esm2g, Annual Anomaly, COD
-0.0353, 2020-2039, gfdl_esm2m, Annual Anomaly, COD
-0.2632, 2020-2039, inmcm4, Annual Anomaly, COD
0.21469, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, COD
-0.6429, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, COD
0.02411, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, COD
-0.0472, 2020-2039, miroc5, Annual Anomaly, COD
-0.5423, 2020-2039, miroc_esm_chem, Annual Anomaly, COD
-0.5285, 2020-2039, miroc_esm, Annual Anomaly, COD
0.06769, 2020-2039, mpi_esm_mr, Annual Anomaly, COD
0.00819, 2020-2039, mri_cgcm3, Annual Anomaly, COD
0.30616, 2020-2039, mri_esm1, Annual Anomaly, COD
-0.1445, 2020-2039, noresm1_m, Annual Anomaly, COD
-0.1978, 2020-2039, access1_3, Annual Anomaly, CZE
0.06997, 2020-2039, bcc_csm1_1_m, Annual Anomaly, CZE
-0.5016, 2020-2039, bcc_csm1_1, Annual Anomaly, CZE
-0.0664, 2020-2039, bnu_esm, Annual Anomaly, CZE
0.35628, 2020-2039, canesm2, Annual Anomaly, CZE
-0.7555, 2020-2039, ccsm4, Annual Anomaly, CZE
-1.0279, 2020-2039, cesm1_bgc, Annual Anomaly, CZE
-0.6996, 2020-2039, cesm1_cam5, Annual Anomaly, CZE
0.46679, 2020-2039, cmcc_cesm, Annual Anomaly, CZE
0.66689, 2020-2039, cmcc_cm, Annual Anomaly, CZE
-0.1293, 2020-2039, cmcc_cms, Annual Anomaly, CZE
0.24795, 2020-2039, cnrm_cm5, Annual Anomaly, CZE
-0.4119, 2020-2039, csiro_mk3_6_0, Annual Anomaly, CZE
-0.2719, 2020-2039, gfdl_cm3, Annual Anomaly, CZE
0.06781, 2020-2039, gfdl_esm2g, Annual Anomaly, CZE
-0.2235, 2020-2039, gfdl_esm2m, Annual Anomaly, CZE
-0.1679, 2020-2039, inmcm4, Annual Anomaly, CZE
0.17386, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, CZE
-0.3796, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, CZE
-0.5368, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, CZE
-0.4045, 2020-2039, miroc5, Annual Anomaly, CZE
0.23813, 2020-2039, miroc_esm_chem, Annual Anomaly, CZE
0.2982, 2020-2039, miroc_esm, Annual Anomaly, CZE
-0.4835, 2020-2039, mpi_esm_mr, Annual Anomaly, CZE
0.43261, 2020-2039, mri_cgcm3, Annual Anomaly, CZE
0.18063, 2020-2039, mri_esm1, Annual Anomaly, CZE
-0.3865, 2020-2039, noresm1_m, Annual Anomaly, CZE
-0.0955, 2020-2039, access1_3, Annual Anomaly, ECU
0.65056, 2020-2039, bcc_csm1_1_m, Annual Anomaly, ECU
0.70849, 2020-2039, bcc_csm1_1, Annual Anomaly, ECU
-0.516, 2020-2039, bnu_esm, Annual Anomaly, ECU
-0.3666, 2020-2039, canesm2, Annual Anomaly, ECU
-0.2108, 2020-2039, ccsm4, Annual Anomaly, ECU
-0.3518, 2020-2039, cesm1_bgc, Annual Anomaly, ECU
-0.0793, 2020-2039, cesm1_cam5, Annual Anomaly, ECU
0.85206, 2020-2039, cmcc_cesm, Annual Anomaly, ECU
0.67206, 2020-2039, cmcc_cm, Annual Anomaly, ECU
0.15919, 2020-2039, cmcc_cms, Annual Anomaly, ECU
-0.3085, 2020-2039, cnrm_cm5, Annual Anomaly, ECU
0.85469, 2020-2039, csiro_mk3_6_0, Annual Anomaly, ECU
-1.0958, 2020-2039, gfdl_cm3, Annual Anomaly, ECU
0.61056, 2020-2039, gfdl_esm2g, Annual Anomaly, ECU
-0.0125, 2020-2039, gfdl_esm2m, Annual Anomaly, ECU
0.02429, 2020-2039, inmcm4, Annual Anomaly, ECU
-0.4036, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, ECU
0.7645, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, ECU
0.18092, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, ECU
-0.0152, 2020-2039, miroc5, Annual Anomaly, ECU
-0.9923, 2020-2039, miroc_esm_chem, Annual Anomaly, ECU
-1.489, 2020-2039, miroc_esm, Annual Anomaly, ECU
0.8572, 2020-2039, mpi_esm_mr, Annual Anomaly, ECU
0.70726, 2020-2039, mri_cgcm3, Annual Anomaly, ECU
0.17672, 2020-2039, mri_esm1, Annual Anomaly, ECU
0.83231, 2020-2039, noresm1_m, Annual Anomaly, ECU
-0.145, 2020-2039, access1_3, Annual Anomaly, FSM
0.1933, 2020-2039, bcc_csm1_1_m, Annual Anomaly, FSM
0.43257, 2020-2039, bcc_csm1_1, Annual Anomaly, FSM
0.27478, 2020-2039, bnu_esm, Annual Anomaly, FSM
-0.1753, 2020-2039, canesm2, Annual Anomaly, FSM
-0.1101, 2020-2039, ccsm4, Annual Anomaly, FSM
0.00183, 2020-2039, cesm1_bgc, Annual Anomaly, FSM
-0.0489, 2020-2039, cesm1_cam5, Annual Anomaly, FSM
-0.1352, 2020-2039, cmcc_cesm, Annual Anomaly, FSM
-0.1239, 2020-2039, cmcc_cm, Annual Anomaly, FSM
0.61634, 2020-2039, cmcc_cms, Annual Anomaly, FSM
0.26573, 2020-2039, cnrm_cm5, Annual Anomaly, FSM
0.35784, 2020-2039, csiro_mk3_6_0, Annual Anomaly, FSM
-0.2417, 2020-2039, gfdl_cm3, Annual Anomaly, FSM
-0.0613, 2020-2039, gfdl_esm2g, Annual Anomaly, FSM
0.05197, 2020-2039, gfdl_esm2m, Annual Anomaly, FSM
0.87467, 2020-2039, inmcm4, Annual Anomaly, FSM
0.31564, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, FSM
0.56359, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, FSM
0.31594, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, FSM
-0.5478, 2020-2039, miroc5, Annual Anomaly, FSM
0.16624, 2020-2039, miroc_esm_chem, Annual Anomaly, FSM
0.41432, 2020-2039, miroc_esm, Annual Anomaly, FSM
-0.0912, 2020-2039, mpi_esm_mr, Annual Anomaly, FSM
0.19862, 2020-2039, mri_cgcm3, Annual Anomaly, FSM
-0.0064, 2020-2039, mri_esm1, Annual Anomaly, FSM
0.10453, 2020-2039, noresm1_m, Annual Anomaly, FSM
-0.6533, 2020-2039, access1_3, Annual Anomaly, GRC
-1.2193, 2020-2039, bcc_csm1_1_m, Annual Anomaly, GRC
-0.6925, 2020-2039, bcc_csm1_1, Annual Anomaly, GRC
-0.7125, 2020-2039, bnu_esm, Annual Anomaly, GRC
-0.9213, 2020-2039, canesm2, Annual Anomaly, GRC
-0.6607, 2020-2039, ccsm4, Annual Anomaly, GRC
-0.5792, 2020-2039, cesm1_bgc, Annual Anomaly, GRC
-0.2449, 2020-2039, cesm1_cam5, Annual Anomaly, GRC
-0.5968, 2020-2039, cmcc_cesm, Annual Anomaly, GRC
-0.5898, 2020-2039, cmcc_cm, Annual Anomaly, GRC
-0.4546, 2020-2039, cmcc_cms, Annual Anomaly, GRC
-0.511, 2020-2039, cnrm_cm5, Annual Anomaly, GRC
-1.0922, 2020-2039, csiro_mk3_6_0, Annual Anomaly, GRC
-1.3295, 2020-2039, gfdl_cm3, Annual Anomaly, GRC
-0.1693, 2020-2039, gfdl_esm2g, Annual Anomaly, GRC
-0.3824, 2020-2039, gfdl_esm2m, Annual Anomaly, GRC
-0.5234, 2020-2039, inmcm4, Annual Anomaly, GRC
-0.5227, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, GRC
-0.5541, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, GRC
-0.7938, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, GRC
-0.1882, 2020-2039, miroc5, Annual Anomaly, GRC
-0.5414, 2020-2039, miroc_esm_chem, Annual Anomaly, GRC
-1.4731, 2020-2039, miroc_esm, Annual Anomaly, GRC
-0.3611, 2020-2039, mpi_esm_mr, Annual Anomaly, GRC
-0.2077, 2020-2039, mri_cgcm3, Annual Anomaly, GRC
-0.2855, 2020-2039, mri_esm1, Annual Anomaly, GRC
-0.4941, 2020-2039, noresm1_m, Annual Anomaly, GRC
-0.8026, 2020-2039, access1_3, Annual Anomaly, GRD
-0.2879, 2020-2039, bcc_csm1_1_m, Annual Anomaly, GRD
0.13386, 2020-2039, bcc_csm1_1, Annual Anomaly, GRD
-1.3035, 2020-2039, bnu_esm, Annual Anomaly, GRD
-0.9324, 2020-2039, canesm2, Annual Anomaly, GRD
-0.8046, 2020-2039, ccsm4, Annual Anomaly, GRD
-0.8663, 2020-2039, cesm1_bgc, Annual Anomaly, GRD
-1.0741, 2020-2039, cesm1_cam5, Annual Anomaly, GRD
0.14704, 2020-2039, cmcc_cesm, Annual Anomaly, GRD
-0.1452, 2020-2039, cmcc_cm, Annual Anomaly, GRD
-0.9534, 2020-2039, cmcc_cms, Annual Anomaly, GRD
-0.0389, 2020-2039, cnrm_cm5, Annual Anomaly, GRD
0.33303, 2020-2039, csiro_mk3_6_0, Annual Anomaly, GRD
-0.176, 2020-2039, gfdl_cm3, Annual Anomaly, GRD
0.17103, 2020-2039, gfdl_esm2g, Annual Anomaly, GRD
-0.4221, 2020-2039, gfdl_esm2m, Annual Anomaly, GRD
-1.3102, 2020-2039, inmcm4, Annual Anomaly, GRD
-0.9103, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, GRD
-0.8346, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, GRD
-0.4364, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, GRD
-0.478, 2020-2039, miroc5, Annual Anomaly, GRD
-0.8878, 2020-2039, miroc_esm_chem, Annual Anomaly, GRD
-0.4141, 2020-2039, miroc_esm, Annual Anomaly, GRD
-0.5573, 2020-2039, mpi_esm_mr, Annual Anomaly, GRD
0.07408, 2020-2039, mri_cgcm3, Annual Anomaly, GRD
0.26205, 2020-2039, mri_esm1, Annual Anomaly, GRD
-0.2762, 2020-2039, noresm1_m, Annual Anomaly, GRD
-0.4353, 2020-2039, access1_3, Annual Anomaly, HTI
-0.2719, 2020-2039, bcc_csm1_1_m, Annual Anomaly, HTI
-0.0382, 2020-2039, bcc_csm1_1, Annual Anomaly, HTI
-0.9031, 2020-2039, bnu_esm, Annual Anomaly, HTI
-0.8978, 2020-2039, canesm2, Annual Anomaly, HTI
-0.9479, 2020-2039, ccsm4, Annual Anomaly, HTI
-0.5817, 2020-2039, cesm1_bgc, Annual Anomaly, HTI
-0.0319, 2020-2039, cesm1_cam5, Annual Anomaly, HTI
0.51529, 2020-2039, cmcc_cesm, Annual Anomaly, HTI
-0.1316, 2020-2039, cmcc_cm, Annual Anomaly, HTI
-1.1983, 2020-2039, cmcc_cms, Annual Anomaly, HTI
-0.9739, 2020-2039, cnrm_cm5, Annual Anomaly, HTI
-0.5861, 2020-2039, csiro_mk3_6_0, Annual Anomaly, HTI
-0.7462, 2020-2039, gfdl_cm3, Annual Anomaly, HTI
-0.3636, 2020-2039, gfdl_esm2g, Annual Anomaly, HTI
-0.3724, 2020-2039, gfdl_esm2m, Annual Anomaly, HTI
-0.4604, 2020-2039, inmcm4, Annual Anomaly, HTI
-0.2679, 2020-2039, ipsl_cm5a_lr, Annual Anomaly, HTI
-1.6021, 2020-2039, ipsl_cm5a_mr, Annual Anomaly, HTI
-0.6672, 2020-2039, ipsl_cm5b_lr, Annual Anomaly, HTI
0.01015, 2020-2039, miroc5, Annual Anomaly, HTI
-0.1848, 2020-2039, miroc_esm_chem, Annual Anomaly, HTI
-0.1522, 2020-2039, miroc_esm, Annual Anomaly, HTI
-0.205, 2020-2039, mpi_esm_mr, Annual Anomaly, HTI
-0.9851, 2020-2039, mri_cgcm3, Annual Anomaly, HTI
-0.534, 2020-2039, mri_esm1, Annual Anomaly, HTI
-1.0923, 2020-2039, noresm1_m, Annual Anomaly, HTI
