Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.26753, 2080-2099, mri_cgcm3, Annual Anomaly, ALB
0.56625, 2080-2099, noresm1_m, Annual Anomaly, ALB
0.8697, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DZA
0.82336, 2080-2099, bcc_csm1_1, Annual Anomaly, DZA
0.77234, 2080-2099, ccsm4, Annual Anomaly, DZA
0.59773, 2080-2099, cesm1_cam5, Annual Anomaly, DZA
0.67256, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DZA
0.9292, 2080-2099, gfdl_cm3, Annual Anomaly, DZA
0.55146, 2080-2099, gfdl_esm2g, Annual Anomaly, DZA
0.76419, 2080-2099, gfdl_esm2m, Annual Anomaly, DZA
0.96141, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DZA
0.94224, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DZA
0.77265, 2080-2099, miroc5, Annual Anomaly, DZA
0.69292, 2080-2099, miroc_esm_chem, Annual Anomaly, DZA
0.77405, 2080-2099, miroc_esm, Annual Anomaly, DZA
0.85444, 2080-2099, mri_cgcm3, Annual Anomaly, DZA
0.77378, 2080-2099, noresm1_m, Annual Anomaly, DZA
0.67399, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AND
0.79028, 2080-2099, bcc_csm1_1, Annual Anomaly, AND
-0.0336, 2080-2099, ccsm4, Annual Anomaly, AND
0.11448, 2080-2099, cesm1_cam5, Annual Anomaly, AND
0.76832, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AND
0.88075, 2080-2099, gfdl_cm3, Annual Anomaly, AND
0.5482, 2080-2099, gfdl_esm2g, Annual Anomaly, AND
0.58654, 2080-2099, gfdl_esm2m, Annual Anomaly, AND
0.37961, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AND
0.56717, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AND
0.30477, 2080-2099, miroc5, Annual Anomaly, AND
0.90869, 2080-2099, miroc_esm_chem, Annual Anomaly, AND
0.84897, 2080-2099, miroc_esm, Annual Anomaly, AND
0.23654, 2080-2099, mri_cgcm3, Annual Anomaly, AND
0.53841, 2080-2099, noresm1_m, Annual Anomaly, AND
0.6417, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AGO
0.1669, 2080-2099, bcc_csm1_1, Annual Anomaly, AGO
0.16598, 2080-2099, ccsm4, Annual Anomaly, AGO
0.10921, 2080-2099, cesm1_cam5, Annual Anomaly, AGO
0.65488, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AGO
0.55327, 2080-2099, gfdl_cm3, Annual Anomaly, AGO
0.12795, 2080-2099, gfdl_esm2g, Annual Anomaly, AGO
0.21376, 2080-2099, gfdl_esm2m, Annual Anomaly, AGO
0.02645, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AGO
0.42802, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AGO
0.0497, 2080-2099, miroc5, Annual Anomaly, AGO
0.1669, 2080-2099, miroc_esm_chem, Annual Anomaly, AGO
0.11279, 2080-2099, miroc_esm, Annual Anomaly, AGO
0.15237, 2080-2099, mri_cgcm3, Annual Anomaly, AGO
0.22498, 2080-2099, noresm1_m, Annual Anomaly, AGO
0.41029, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ATG
0.5299, 2080-2099, bcc_csm1_1, Annual Anomaly, ATG
0.8, 2080-2099, ccsm4, Annual Anomaly, ATG
0.6598, 2080-2099, cesm1_cam5, Annual Anomaly, ATG
0.02009, 2080-2099, gfdl_esm2m, Annual Anomaly, ATG
0.12009, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ATG
0.62009, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ATG
-0.0098, 2080-2099, miroc5, Annual Anomaly, ATG
0.05, 2080-2099, miroc_esm_chem, Annual Anomaly, ATG
-0.0299, 2080-2099, miroc_esm, Annual Anomaly, ATG
0.24951, 2080-2099, mri_cgcm3, Annual Anomaly, ATG
0.02009, 2080-2099, noresm1_m, Annual Anomaly, ATG
0.27992, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ARG
0.31912, 2080-2099, bcc_csm1_1, Annual Anomaly, ARG
0.2114, 2080-2099, ccsm4, Annual Anomaly, ARG
0.27307, 2080-2099, cesm1_cam5, Annual Anomaly, ARG
0.24567, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ARG
0.59549, 2080-2099, gfdl_cm3, Annual Anomaly, ARG
0.56443, 2080-2099, gfdl_esm2g, Annual Anomaly, ARG
0.44929, 2080-2099, gfdl_esm2m, Annual Anomaly, ARG
0.74681, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ARG
0.58223, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ARG
0.2503, 2080-2099, miroc5, Annual Anomaly, ARG
0.44025, 2080-2099, miroc_esm_chem, Annual Anomaly, ARG
0.55611, 2080-2099, miroc_esm, Annual Anomaly, ARG
0.16476, 2080-2099, mri_cgcm3, Annual Anomaly, ARG
0.32824, 2080-2099, noresm1_m, Annual Anomaly, ARG
0.72432, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ARM
0.89508, 2080-2099, bcc_csm1_1, Annual Anomaly, ARM
0.68179, 2080-2099, ccsm4, Annual Anomaly, ARM
0.19244, 2080-2099, cesm1_cam5, Annual Anomaly, ARM
0.75316, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ARM
0.68112, 2080-2099, gfdl_cm3, Annual Anomaly, ARM
0.7194, 2080-2099, gfdl_esm2g, Annual Anomaly, ARM
0.35472, 2080-2099, gfdl_esm2m, Annual Anomaly, ARM
0.85857, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ARM
0.90217, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ARM
0.56325, 2080-2099, miroc5, Annual Anomaly, ARM
0.9371, 2080-2099, miroc_esm_chem, Annual Anomaly, ARM
0.20341, 2080-2099, miroc_esm, Annual Anomaly, ARM
0.09394, 2080-2099, mri_cgcm3, Annual Anomaly, ARM
0.39244, 2080-2099, noresm1_m, Annual Anomaly, ARM
0.45763, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AUS
0.26799, 2080-2099, bcc_csm1_1, Annual Anomaly, AUS
0.16691, 2080-2099, ccsm4, Annual Anomaly, AUS
0.1536, 2080-2099, cesm1_cam5, Annual Anomaly, AUS
0.62749, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AUS
0.56796, 2080-2099, gfdl_cm3, Annual Anomaly, AUS
0.31301, 2080-2099, gfdl_esm2g, Annual Anomaly, AUS
0.34029, 2080-2099, gfdl_esm2m, Annual Anomaly, AUS
0.71772, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AUS
0.58546, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AUS
0.13835, 2080-2099, miroc5, Annual Anomaly, AUS
0.40439, 2080-2099, miroc_esm_chem, Annual Anomaly, AUS
0.35625, 2080-2099, miroc_esm, Annual Anomaly, AUS
0.31362, 2080-2099, mri_cgcm3, Annual Anomaly, AUS
0.16824, 2080-2099, noresm1_m, Annual Anomaly, AUS
0.2473, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AUT
0.25434, 2080-2099, bcc_csm1_1, Annual Anomaly, AUT
0.13935, 2080-2099, ccsm4, Annual Anomaly, AUT
0.0902, 2080-2099, cesm1_cam5, Annual Anomaly, AUT
0.63534, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AUT
0.53505, 2080-2099, gfdl_cm3, Annual Anomaly, AUT
0.26881, 2080-2099, gfdl_esm2g, Annual Anomaly, AUT
0.06061, 2080-2099, gfdl_esm2m, Annual Anomaly, AUT
0.20132, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AUT
0.41968, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AUT
0.20243, 2080-2099, miroc5, Annual Anomaly, AUT
0.2497, 2080-2099, miroc_esm_chem, Annual Anomaly, AUT
0.15266, 2080-2099, miroc_esm, Annual Anomaly, AUT
0.01788, 2080-2099, mri_cgcm3, Annual Anomaly, AUT
0.34364, 2080-2099, noresm1_m, Annual Anomaly, AUT
0.68796, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AZE
0.83595, 2080-2099, bcc_csm1_1, Annual Anomaly, AZE
0.4836, 2080-2099, ccsm4, Annual Anomaly, AZE
0.22365, 2080-2099, cesm1_cam5, Annual Anomaly, AZE
0.66363, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AZE
0.68171, 2080-2099, gfdl_cm3, Annual Anomaly, AZE
0.76401, 2080-2099, gfdl_esm2g, Annual Anomaly, AZE
0.35052, 2080-2099, gfdl_esm2m, Annual Anomaly, AZE
0.78555, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AZE
0.94871, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AZE
0.67292, 2080-2099, miroc5, Annual Anomaly, AZE
0.87582, 2080-2099, miroc_esm_chem, Annual Anomaly, AZE
0.64203, 2080-2099, miroc_esm, Annual Anomaly, AZE
0.16381, 2080-2099, mri_cgcm3, Annual Anomaly, AZE
0.3189, 2080-2099, noresm1_m, Annual Anomaly, AZE
0.15, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BHS
0.09402, 2080-2099, bcc_csm1_1, Annual Anomaly, BHS
0.08286, 2080-2099, ccsm4, Annual Anomaly, BHS
0.38506, 2080-2099, cesm1_cam5, Annual Anomaly, BHS
0.04701, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BHS
-0.047, 2080-2099, gfdl_cm3, Annual Anomaly, BHS
0.3, 2080-2099, gfdl_esm2g, Annual Anomaly, BHS
-0.094, 2080-2099, gfdl_esm2m, Annual Anomaly, BHS
0.33804, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BHS
0.16195, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BHS
0.24701, 2080-2099, miroc5, Annual Anomaly, BHS
0.05896, 2080-2099, miroc_esm_chem, Annual Anomaly, BHS
-0.047, 2080-2099, miroc_esm, Annual Anomaly, BHS
0.05896, 2080-2099, mri_cgcm3, Annual Anomaly, BHS
0.19402, 2080-2099, noresm1_m, Annual Anomaly, BHS
0.79209, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BHR
0.82627, 2080-2099, bcc_csm1_1, Annual Anomaly, BHR
0.35, 2080-2099, ccsm4, Annual Anomaly, BHR
0.57627, 2080-2099, cesm1_cam5, Annual Anomaly, BHR
0.93418, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BHR
0.7079, 2080-2099, gfdl_cm3, Annual Anomaly, BHR
0.81581, 2080-2099, gfdl_esm2g, Annual Anomaly, BHR
0.69209, 2080-2099, gfdl_esm2m, Annual Anomaly, BHR
0.9579, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BHR
0.95, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BHR
0.6579, 2080-2099, miroc5, Annual Anomaly, BHR
0.2, 2080-2099, miroc_esm_chem, Annual Anomaly, BHR
0.4579, 2080-2099, miroc_esm, Annual Anomaly, BHR
0.62627, 2080-2099, mri_cgcm3, Annual Anomaly, BHR
0.22627, 2080-2099, noresm1_m, Annual Anomaly, BHR
0.09905, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGD
-0.0016, 2080-2099, bcc_csm1_1, Annual Anomaly, BGD
0.23117, 2080-2099, ccsm4, Annual Anomaly, BGD
0.15678, 2080-2099, cesm1_cam5, Annual Anomaly, BGD
-0.0075, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGD
0.06213, 2080-2099, gfdl_cm3, Annual Anomaly, BGD
0.19625, 2080-2099, gfdl_esm2g, Annual Anomaly, BGD
-0.0148, 2080-2099, gfdl_esm2m, Annual Anomaly, BGD
0.11091, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGD
0.09426, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGD
-0.0075, 2080-2099, miroc5, Annual Anomaly, BGD
0.17701, 2080-2099, miroc_esm_chem, Annual Anomaly, BGD
0.10972, 2080-2099, miroc_esm, Annual Anomaly, BGD
-0.0035, 2080-2099, mri_cgcm3, Annual Anomaly, BGD
0.09249, 2080-2099, noresm1_m, Annual Anomaly, BGD
0.23651, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRB
0.4, 2080-2099, bcc_csm1_1, Annual Anomaly, BRB
0.55, 2080-2099, ccsm4, Annual Anomaly, BRB
0.5, 2080-2099, cesm1_cam5, Annual Anomaly, BRB
-0.05, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRB
0.08174, 2080-2099, gfdl_cm3, Annual Anomaly, BRB
0.14087, 2080-2099, gfdl_esm2g, Annual Anomaly, BRB
0.50912, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRB
0.45, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRB
0.54087, 2080-2099, miroc5, Annual Anomaly, BRB
0.17261, 2080-2099, miroc_esm_chem, Annual Anomaly, BRB
-0.05, 2080-2099, miroc_esm, Annual Anomaly, BRB
0.14087, 2080-2099, noresm1_m, Annual Anomaly, BRB
0.15274, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BLR
0.04403, 2080-2099, bcc_csm1_1, Annual Anomaly, BLR
0.16687, 2080-2099, ccsm4, Annual Anomaly, BLR
0.52256, 2080-2099, cesm1_cam5, Annual Anomaly, BLR
0.15793, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BLR
0.11061, 2080-2099, gfdl_cm3, Annual Anomaly, BLR
-0.0977, 2080-2099, gfdl_esm2g, Annual Anomaly, BLR
0.0201, 2080-2099, gfdl_esm2m, Annual Anomaly, BLR
0.10306, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BLR
0.30379, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BLR
0.36166, 2080-2099, miroc5, Annual Anomaly, BLR
0.06378, 2080-2099, miroc_esm_chem, Annual Anomaly, BLR
0.05054, 2080-2099, miroc_esm, Annual Anomaly, BLR
-0.0413, 2080-2099, mri_cgcm3, Annual Anomaly, BLR
0.0698, 2080-2099, noresm1_m, Annual Anomaly, BLR
0.19996, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEL
0.3252, 2080-2099, bcc_csm1_1, Annual Anomaly, BEL
0.24556, 2080-2099, ccsm4, Annual Anomaly, BEL
0.45397, 2080-2099, cesm1_cam5, Annual Anomaly, BEL
0.43481, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEL
0.38001, 2080-2099, gfdl_cm3, Annual Anomaly, BEL
0.51153, 2080-2099, gfdl_esm2g, Annual Anomaly, BEL
0.15386, 2080-2099, gfdl_esm2m, Annual Anomaly, BEL
0.33394, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEL
0.30335, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEL
0.19555, 2080-2099, miroc5, Annual Anomaly, BEL
-0.0258, 2080-2099, miroc_esm_chem, Annual Anomaly, BEL
-0.0315, 2080-2099, miroc_esm, Annual Anomaly, BEL
0.10512, 2080-2099, mri_cgcm3, Annual Anomaly, BEL
0.2515, 2080-2099, noresm1_m, Annual Anomaly, BEL
0.37038, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BLZ
0.31324, 2080-2099, bcc_csm1_1, Annual Anomaly, BLZ
0.73387, 2080-2099, ccsm4, Annual Anomaly, BLZ
0.62992, 2080-2099, cesm1_cam5, Annual Anomaly, BLZ
0.12428, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BLZ
-0.0037, 2080-2099, gfdl_cm3, Annual Anomaly, BLZ
0.01177, 2080-2099, gfdl_esm2g, Annual Anomaly, BLZ
0.00601, 2080-2099, gfdl_esm2m, Annual Anomaly, BLZ
0.51679, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BLZ
0.96267, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BLZ
0.15694, 2080-2099, miroc5, Annual Anomaly, BLZ
0.08864, 2080-2099, miroc_esm_chem, Annual Anomaly, BLZ
0.35299, 2080-2099, miroc_esm, Annual Anomaly, BLZ
0.61554, 2080-2099, mri_cgcm3, Annual Anomaly, BLZ
0.50771, 2080-2099, noresm1_m, Annual Anomaly, BLZ
0.19854, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEN
0.27988, 2080-2099, bcc_csm1_1, Annual Anomaly, BEN
0.0508, 2080-2099, ccsm4, Annual Anomaly, BEN
0.24504, 2080-2099, cesm1_cam5, Annual Anomaly, BEN
0.37722, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEN
-0.1147, 2080-2099, gfdl_cm3, Annual Anomaly, BEN
-0.0142, 2080-2099, gfdl_esm2g, Annual Anomaly, BEN
0.21305, 2080-2099, gfdl_esm2m, Annual Anomaly, BEN
0.47155, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEN
0.83404, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEN
0.10379, 2080-2099, miroc5, Annual Anomaly, BEN
-0.0359, 2080-2099, miroc_esm_chem, Annual Anomaly, BEN
-0.0521, 2080-2099, miroc_esm, Annual Anomaly, BEN
0.26116, 2080-2099, mri_cgcm3, Annual Anomaly, BEN
0.0387, 2080-2099, noresm1_m, Annual Anomaly, BEN
0.12428, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BTN
0.02945, 2080-2099, ccsm4, Annual Anomaly, BTN
-0.0545, 2080-2099, cesm1_cam5, Annual Anomaly, BTN
0.10127, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BTN
-0.0211, 2080-2099, gfdl_cm3, Annual Anomaly, BTN
0.12416, 2080-2099, gfdl_esm2m, Annual Anomaly, BTN
0.25072, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BTN
0.22326, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BTN
-0.0273, 2080-2099, miroc5, Annual Anomaly, BTN
0.28734, 2080-2099, miroc_esm_chem, Annual Anomaly, BTN
0.01209, 2080-2099, miroc_esm, Annual Anomaly, BTN
-0.0609, 2080-2099, mri_cgcm3, Annual Anomaly, BTN
0.24048, 2080-2099, noresm1_m, Annual Anomaly, BTN
0.23669, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BOL
0.28256, 2080-2099, bcc_csm1_1, Annual Anomaly, BOL
0.13545, 2080-2099, ccsm4, Annual Anomaly, BOL
0.41053, 2080-2099, cesm1_cam5, Annual Anomaly, BOL
0.34363, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BOL
0.89743, 2080-2099, gfdl_cm3, Annual Anomaly, BOL
0.27155, 2080-2099, gfdl_esm2g, Annual Anomaly, BOL
0.06019, 2080-2099, gfdl_esm2m, Annual Anomaly, BOL
0.60491, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BOL
0.53208, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BOL
0.23055, 2080-2099, miroc5, Annual Anomaly, BOL
0.74793, 2080-2099, miroc_esm_chem, Annual Anomaly, BOL
0.60508, 2080-2099, miroc_esm, Annual Anomaly, BOL
0.24164, 2080-2099, mri_cgcm3, Annual Anomaly, BOL
0.34604, 2080-2099, noresm1_m, Annual Anomaly, BOL
0.41957, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BIH
0.01322, 2080-2099, bcc_csm1_1, Annual Anomaly, BIH
0.45313, 2080-2099, ccsm4, Annual Anomaly, BIH
0.05802, 2080-2099, cesm1_cam5, Annual Anomaly, BIH
0.39922, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BIH
0.78189, 2080-2099, gfdl_cm3, Annual Anomaly, BIH
0.50178, 2080-2099, gfdl_esm2g, Annual Anomaly, BIH
0.3595, 2080-2099, gfdl_esm2m, Annual Anomaly, BIH
0.50187, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BIH
0.2688, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BIH
0.84468, 2080-2099, miroc5, Annual Anomaly, BIH
0.60754, 2080-2099, miroc_esm_chem, Annual Anomaly, BIH
0.48668, 2080-2099, miroc_esm, Annual Anomaly, BIH
0.17429, 2080-2099, mri_cgcm3, Annual Anomaly, BIH
0.46474, 2080-2099, noresm1_m, Annual Anomaly, BIH
0.72284, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BWA
0.51844, 2080-2099, bcc_csm1_1, Annual Anomaly, BWA
0.23952, 2080-2099, ccsm4, Annual Anomaly, BWA
0.46695, 2080-2099, cesm1_cam5, Annual Anomaly, BWA
0.61209, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BWA
0.16825, 2080-2099, gfdl_cm3, Annual Anomaly, BWA
0.11518, 2080-2099, gfdl_esm2g, Annual Anomaly, BWA
0.11253, 2080-2099, gfdl_esm2m, Annual Anomaly, BWA
0.11567, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BWA
0.52632, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BWA
0.24709, 2080-2099, miroc5, Annual Anomaly, BWA
0.51058, 2080-2099, miroc_esm_chem, Annual Anomaly, BWA
0.39274, 2080-2099, miroc_esm, Annual Anomaly, BWA
0.57413, 2080-2099, mri_cgcm3, Annual Anomaly, BWA
0.14285, 2080-2099, noresm1_m, Annual Anomaly, BWA
0.33258, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRA
0.25717, 2080-2099, bcc_csm1_1, Annual Anomaly, BRA
0.17556, 2080-2099, ccsm4, Annual Anomaly, BRA
0.47216, 2080-2099, cesm1_cam5, Annual Anomaly, BRA
0.31936, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRA
0.45609, 2080-2099, gfdl_cm3, Annual Anomaly, BRA
0.2018, 2080-2099, gfdl_esm2g, Annual Anomaly, BRA
0.0507, 2080-2099, gfdl_esm2m, Annual Anomaly, BRA
0.10725, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRA
0.02275, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRA
0.15096, 2080-2099, miroc5, Annual Anomaly, BRA
0.42226, 2080-2099, miroc_esm_chem, Annual Anomaly, BRA
0.33311, 2080-2099, miroc_esm, Annual Anomaly, BRA
0.18117, 2080-2099, mri_cgcm3, Annual Anomaly, BRA
0.30563, 2080-2099, noresm1_m, Annual Anomaly, BRA
0.14269, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRN
0.16351, 2080-2099, bcc_csm1_1, Annual Anomaly, BRN
-0.0067, 2080-2099, ccsm4, Annual Anomaly, BRN
-0.0135, 2080-2099, cesm1_cam5, Annual Anomaly, BRN
0.0399, 2080-2099, gfdl_cm3, Annual Anomaly, BRN
0.10278, 2080-2099, gfdl_esm2g, Annual Anomaly, BRN
-0.0236, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRN
-0.046, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRN
0.03648, 2080-2099, miroc5, Annual Anomaly, BRN
-0.0472, 2080-2099, miroc_esm_chem, Annual Anomaly, BRN
0.03927, 2080-2099, miroc_esm, Annual Anomaly, BRN
0.28648, 2080-2099, mri_cgcm3, Annual Anomaly, BRN
0.02639, 2080-2099, noresm1_m, Annual Anomaly, BRN
0.32771, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGR
0.32654, 2080-2099, bcc_csm1_1, Annual Anomaly, BGR
0.18846, 2080-2099, ccsm4, Annual Anomaly, BGR
0.35253, 2080-2099, cesm1_cam5, Annual Anomaly, BGR
0.58499, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGR
0.72367, 2080-2099, gfdl_cm3, Annual Anomaly, BGR
0.46669, 2080-2099, gfdl_esm2g, Annual Anomaly, BGR
0.53252, 2080-2099, gfdl_esm2m, Annual Anomaly, BGR
0.38164, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGR
0.74415, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGR
0.61428, 2080-2099, miroc5, Annual Anomaly, BGR
0.71556, 2080-2099, miroc_esm_chem, Annual Anomaly, BGR
0.36497, 2080-2099, miroc_esm, Annual Anomaly, BGR
0.13471, 2080-2099, mri_cgcm3, Annual Anomaly, BGR
0.84436, 2080-2099, noresm1_m, Annual Anomaly, BGR
0.70167, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BFA
0.39968, 2080-2099, bcc_csm1_1, Annual Anomaly, BFA
0.15918, 2080-2099, ccsm4, Annual Anomaly, BFA
0.45958, 2080-2099, cesm1_cam5, Annual Anomaly, BFA
0.39232, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BFA
0.04014, 2080-2099, gfdl_cm3, Annual Anomaly, BFA
0.05686, 2080-2099, gfdl_esm2g, Annual Anomaly, BFA
0.22807, 2080-2099, gfdl_esm2m, Annual Anomaly, BFA
0.50073, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BFA
0.79497, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BFA
0.16877, 2080-2099, miroc5, Annual Anomaly, BFA
-0.0207, 2080-2099, miroc_esm_chem, Annual Anomaly, BFA
-0.0545, 2080-2099, miroc_esm, Annual Anomaly, BFA
0.47612, 2080-2099, mri_cgcm3, Annual Anomaly, BFA
-0.0178, 2080-2099, noresm1_m, Annual Anomaly, BFA
0.10241, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BDI
0.10782, 2080-2099, bcc_csm1_1, Annual Anomaly, BDI
-0.0195, 2080-2099, ccsm4, Annual Anomaly, BDI
-0.0032, 2080-2099, cesm1_cam5, Annual Anomaly, BDI
0.37368, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BDI
0.1353, 2080-2099, gfdl_cm3, Annual Anomaly, BDI
-0.0602, 2080-2099, gfdl_esm2g, Annual Anomaly, BDI
