Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.2857, 2040-2059, mpi_esm_mr, Annual Anomaly, ALB
-0.0971, 2040-2059, mri_cgcm3, Annual Anomaly, ALB
-1.0106, 2040-2059, noresm1_m, Annual Anomaly, ALB
-0.0189, 2040-2059, access1_3, Annual Anomaly, AGO
-1.0364, 2040-2059, bcc_csm1_1_m, Annual Anomaly, AGO
-0.1691, 2040-2059, bcc_csm1_1, Annual Anomaly, AGO
-0.175, 2040-2059, bnu_esm, Annual Anomaly, AGO
-0.8595, 2040-2059, canesm2, Annual Anomaly, AGO
-0.1181, 2040-2059, ccsm4, Annual Anomaly, AGO
-0.6847, 2040-2059, cesm1_bgc, Annual Anomaly, AGO
0.02423, 2040-2059, cesm1_cam5, Annual Anomaly, AGO
-0.0521, 2040-2059, cnrm_cm5, Annual Anomaly, AGO
-1.3619, 2040-2059, csiro_mk3_6_0, Annual Anomaly, AGO
-0.797, 2040-2059, gfdl_cm3, Annual Anomaly, AGO
-0.2224, 2040-2059, gfdl_esm2g, Annual Anomaly, AGO
-0.3097, 2040-2059, gfdl_esm2m, Annual Anomaly, AGO
0.15104, 2040-2059, inmcm4, Annual Anomaly, AGO
0.10655, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, AGO
-0.8408, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, AGO
-0.0181, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, AGO
0.09749, 2040-2059, miroc5, Annual Anomaly, AGO
-0.4627, 2040-2059, miroc_esm_chem, Annual Anomaly, AGO
-0.2992, 2040-2059, miroc_esm, Annual Anomaly, AGO
-0.235, 2040-2059, mpi_esm_mr, Annual Anomaly, AGO
-0.1188, 2040-2059, mri_cgcm3, Annual Anomaly, AGO
-0.4959, 2040-2059, noresm1_m, Annual Anomaly, AGO
-0.0907, 2040-2059, access1_3, Annual Anomaly, ARG
-0.4119, 2040-2059, bcc_csm1_1_m, Annual Anomaly, ARG
-0.4414, 2040-2059, bcc_csm1_1, Annual Anomaly, ARG
-0.281, 2040-2059, bnu_esm, Annual Anomaly, ARG
-0.607, 2040-2059, canesm2, Annual Anomaly, ARG
-0.381, 2040-2059, ccsm4, Annual Anomaly, ARG
0.11168, 2040-2059, cesm1_bgc, Annual Anomaly, ARG
-0.4749, 2040-2059, cesm1_cam5, Annual Anomaly, ARG
-0.1435, 2040-2059, cnrm_cm5, Annual Anomaly, ARG
-0.0771, 2040-2059, csiro_mk3_6_0, Annual Anomaly, ARG
-0.8597, 2040-2059, gfdl_cm3, Annual Anomaly, ARG
-0.9003, 2040-2059, gfdl_esm2g, Annual Anomaly, ARG
-0.6993, 2040-2059, gfdl_esm2m, Annual Anomaly, ARG
-0.1327, 2040-2059, inmcm4, Annual Anomaly, ARG
-1.3945, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, ARG
-0.7671, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, ARG
-0.3736, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, ARG
-0.5556, 2040-2059, miroc5, Annual Anomaly, ARG
-0.5203, 2040-2059, miroc_esm_chem, Annual Anomaly, ARG
-0.8183, 2040-2059, miroc_esm, Annual Anomaly, ARG
-0.5906, 2040-2059, mpi_esm_mr, Annual Anomaly, ARG
0.0551, 2040-2059, mri_cgcm3, Annual Anomaly, ARG
-0.4507, 2040-2059, noresm1_m, Annual Anomaly, ARG
-0.9183, 2040-2059, access1_3, Annual Anomaly, AUS
-0.41, 2040-2059, bcc_csm1_1_m, Annual Anomaly, AUS
-0.4313, 2040-2059, bcc_csm1_1, Annual Anomaly, AUS
-0.2255, 2040-2059, bnu_esm, Annual Anomaly, AUS
-0.5771, 2040-2059, canesm2, Annual Anomaly, AUS
-0.3077, 2040-2059, ccsm4, Annual Anomaly, AUS
-0.3592, 2040-2059, cesm1_bgc, Annual Anomaly, AUS
-0.4711, 2040-2059, cesm1_cam5, Annual Anomaly, AUS
-0.066, 2040-2059, cnrm_cm5, Annual Anomaly, AUS
-1.1606, 2040-2059, csiro_mk3_6_0, Annual Anomaly, AUS
-1.0435, 2040-2059, gfdl_cm3, Annual Anomaly, AUS
-0.3911, 2040-2059, gfdl_esm2g, Annual Anomaly, AUS
-0.3943, 2040-2059, gfdl_esm2m, Annual Anomaly, AUS
-0.0424, 2040-2059, inmcm4, Annual Anomaly, AUS
-1.4756, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, AUS
-1.0424, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, AUS
-0.6852, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, AUS
0.14136, 2040-2059, miroc5, Annual Anomaly, AUS
-0.2881, 2040-2059, miroc_esm_chem, Annual Anomaly, AUS
0.01938, 2040-2059, miroc_esm, Annual Anomaly, AUS
-0.932, 2040-2059, mpi_esm_mr, Annual Anomaly, AUS
-0.1198, 2040-2059, mri_cgcm3, Annual Anomaly, AUS
-0.0112, 2040-2059, noresm1_m, Annual Anomaly, AUS
-0.3935, 2040-2059, access1_3, Annual Anomaly, AZE
-0.7337, 2040-2059, bcc_csm1_1_m, Annual Anomaly, AZE
-0.9795, 2040-2059, bcc_csm1_1, Annual Anomaly, AZE
-0.49, 2040-2059, bnu_esm, Annual Anomaly, AZE
-1.3245, 2040-2059, canesm2, Annual Anomaly, AZE
-0.5644, 2040-2059, ccsm4, Annual Anomaly, AZE
-0.8434, 2040-2059, cesm1_bgc, Annual Anomaly, AZE
-0.4436, 2040-2059, cesm1_cam5, Annual Anomaly, AZE
0.11214, 2040-2059, cnrm_cm5, Annual Anomaly, AZE
-1.3609, 2040-2059, csiro_mk3_6_0, Annual Anomaly, AZE
-1.0326, 2040-2059, gfdl_cm3, Annual Anomaly, AZE
-0.9822, 2040-2059, gfdl_esm2g, Annual Anomaly, AZE
-0.2701, 2040-2059, gfdl_esm2m, Annual Anomaly, AZE
-0.3745, 2040-2059, inmcm4, Annual Anomaly, AZE
-0.9102, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, AZE
-1.9116, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, AZE
-1.1005, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, AZE
-0.4956, 2040-2059, miroc5, Annual Anomaly, AZE
-0.9228, 2040-2059, miroc_esm_chem, Annual Anomaly, AZE
-1.0355, 2040-2059, miroc_esm, Annual Anomaly, AZE
-0.5901, 2040-2059, mpi_esm_mr, Annual Anomaly, AZE
0.02984, 2040-2059, mri_cgcm3, Annual Anomaly, AZE
-0.6201, 2040-2059, noresm1_m, Annual Anomaly, AZE
-1.716, 2040-2059, access1_3, Annual Anomaly, BRB
-0.6972, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BRB
-0.8545, 2040-2059, bcc_csm1_1, Annual Anomaly, BRB
-1.2115, 2040-2059, bnu_esm, Annual Anomaly, BRB
-1.1971, 2040-2059, canesm2, Annual Anomaly, BRB
-1.1357, 2040-2059, ccsm4, Annual Anomaly, BRB
-1.472, 2040-2059, cesm1_bgc, Annual Anomaly, BRB
-1.2397, 2040-2059, cesm1_cam5, Annual Anomaly, BRB
-0.3303, 2040-2059, cnrm_cm5, Annual Anomaly, BRB
0.35881, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BRB
-0.394, 2040-2059, gfdl_cm3, Annual Anomaly, BRB
-0.2849, 2040-2059, gfdl_esm2g, Annual Anomaly, BRB
0.12367, 2040-2059, gfdl_esm2m, Annual Anomaly, BRB
-1.0855, 2040-2059, inmcm4, Annual Anomaly, BRB
-0.9125, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BRB
-1.4361, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BRB
-0.1149, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BRB
-0.6821, 2040-2059, miroc5, Annual Anomaly, BRB
0.03918, 2040-2059, miroc_esm_chem, Annual Anomaly, BRB
0.12279, 2040-2059, miroc_esm, Annual Anomaly, BRB
-0.7311, 2040-2059, mpi_esm_mr, Annual Anomaly, BRB
-0.0235, 2040-2059, mri_cgcm3, Annual Anomaly, BRB
-0.1205, 2040-2059, noresm1_m, Annual Anomaly, BRB
-0.1484, 2040-2059, access1_3, Annual Anomaly, BLR
0.41723, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BLR
-0.5341, 2040-2059, bcc_csm1_1, Annual Anomaly, BLR
-0.3998, 2040-2059, bnu_esm, Annual Anomaly, BLR
0.20907, 2040-2059, canesm2, Annual Anomaly, BLR
-0.6291, 2040-2059, ccsm4, Annual Anomaly, BLR
-0.5111, 2040-2059, cesm1_bgc, Annual Anomaly, BLR
-0.5525, 2040-2059, cesm1_cam5, Annual Anomaly, BLR
0.19489, 2040-2059, cnrm_cm5, Annual Anomaly, BLR
0.05768, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BLR
-0.0765, 2040-2059, gfdl_cm3, Annual Anomaly, BLR
0.15145, 2040-2059, gfdl_esm2g, Annual Anomaly, BLR
0.24319, 2040-2059, gfdl_esm2m, Annual Anomaly, BLR
0.26436, 2040-2059, inmcm4, Annual Anomaly, BLR
0.28629, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BLR
-0.3049, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BLR
0.05308, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BLR
-0.9735, 2040-2059, miroc5, Annual Anomaly, BLR
-0.5293, 2040-2059, miroc_esm_chem, Annual Anomaly, BLR
0.25072, 2040-2059, miroc_esm, Annual Anomaly, BLR
0.05942, 2040-2059, mpi_esm_mr, Annual Anomaly, BLR
0.05164, 2040-2059, mri_cgcm3, Annual Anomaly, BLR
-0.2268, 2040-2059, noresm1_m, Annual Anomaly, BLR
-0.1576, 2040-2059, access1_3, Annual Anomaly, BOL
-0.3334, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BOL
-0.1411, 2040-2059, bcc_csm1_1, Annual Anomaly, BOL
-0.7316, 2040-2059, bnu_esm, Annual Anomaly, BOL
-1.3707, 2040-2059, canesm2, Annual Anomaly, BOL
-0.2914, 2040-2059, ccsm4, Annual Anomaly, BOL
-0.4407, 2040-2059, cesm1_bgc, Annual Anomaly, BOL
-0.6732, 2040-2059, cesm1_cam5, Annual Anomaly, BOL
0.06067, 2040-2059, cnrm_cm5, Annual Anomaly, BOL
-0.6796, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BOL
-1.7407, 2040-2059, gfdl_cm3, Annual Anomaly, BOL
-0.5236, 2040-2059, gfdl_esm2g, Annual Anomaly, BOL
-0.3544, 2040-2059, gfdl_esm2m, Annual Anomaly, BOL
0.26335, 2040-2059, inmcm4, Annual Anomaly, BOL
-1.0823, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BOL
-0.8197, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BOL
-0.7965, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BOL
0.29997, 2040-2059, miroc5, Annual Anomaly, BOL
-0.9245, 2040-2059, miroc_esm_chem, Annual Anomaly, BOL
-1.3743, 2040-2059, miroc_esm, Annual Anomaly, BOL
-0.3789, 2040-2059, mpi_esm_mr, Annual Anomaly, BOL
0.01369, 2040-2059, mri_cgcm3, Annual Anomaly, BOL
-0.4114, 2040-2059, noresm1_m, Annual Anomaly, BOL
-0.7286, 2040-2059, access1_3, Annual Anomaly, BIH
-0.447, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BIH
-0.5879, 2040-2059, bcc_csm1_1, Annual Anomaly, BIH
-0.9415, 2040-2059, bnu_esm, Annual Anomaly, BIH
-0.7295, 2040-2059, canesm2, Annual Anomaly, BIH
-1.1036, 2040-2059, ccsm4, Annual Anomaly, BIH
-0.5147, 2040-2059, cesm1_bgc, Annual Anomaly, BIH
0.04081, 2040-2059, cesm1_cam5, Annual Anomaly, BIH
-0.2119, 2040-2059, cnrm_cm5, Annual Anomaly, BIH
-0.9155, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BIH
-1.6727, 2040-2059, gfdl_cm3, Annual Anomaly, BIH
-0.1476, 2040-2059, gfdl_esm2g, Annual Anomaly, BIH
-0.7294, 2040-2059, gfdl_esm2m, Annual Anomaly, BIH
-0.9798, 2040-2059, inmcm4, Annual Anomaly, BIH
-0.3299, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.8732, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BIH
0.04846, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BIH
-1.2746, 2040-2059, miroc5, Annual Anomaly, BIH
-1.0039, 2040-2059, miroc_esm_chem, Annual Anomaly, BIH
-0.5735, 2040-2059, miroc_esm, Annual Anomaly, BIH
-0.5583, 2040-2059, mpi_esm_mr, Annual Anomaly, BIH
0.25789, 2040-2059, mri_cgcm3, Annual Anomaly, BIH
-0.765, 2040-2059, noresm1_m, Annual Anomaly, BIH
-0.4575, 2040-2059, access1_3, Annual Anomaly, BWA
-1.6123, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BWA
-0.8074, 2040-2059, bcc_csm1_1, Annual Anomaly, BWA
-0.8811, 2040-2059, bnu_esm, Annual Anomaly, BWA
-1.3623, 2040-2059, canesm2, Annual Anomaly, BWA
-0.3756, 2040-2059, ccsm4, Annual Anomaly, BWA
-0.7659, 2040-2059, cesm1_bgc, Annual Anomaly, BWA
-1.3788, 2040-2059, cesm1_cam5, Annual Anomaly, BWA
-0.2975, 2040-2059, cnrm_cm5, Annual Anomaly, BWA
-0.9182, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BWA
-0.9351, 2040-2059, gfdl_cm3, Annual Anomaly, BWA
-0.3165, 2040-2059, gfdl_esm2g, Annual Anomaly, BWA
-0.1461, 2040-2059, gfdl_esm2m, Annual Anomaly, BWA
-0.3864, 2040-2059, inmcm4, Annual Anomaly, BWA
-0.2547, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BWA
-0.8659, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BWA
-1.2087, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BWA
-0.2299, 2040-2059, miroc5, Annual Anomaly, BWA
-0.9432, 2040-2059, miroc_esm_chem, Annual Anomaly, BWA
-0.9401, 2040-2059, miroc_esm, Annual Anomaly, BWA
-0.7498, 2040-2059, mpi_esm_mr, Annual Anomaly, BWA
-0.8481, 2040-2059, mri_cgcm3, Annual Anomaly, BWA
-0.4325, 2040-2059, noresm1_m, Annual Anomaly, BWA
0.54628, 2040-2059, access1_3, Annual Anomaly, BRN
-0.1701, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BRN
-0.0063, 2040-2059, bcc_csm1_1, Annual Anomaly, BRN
0.34513, 2040-2059, bnu_esm, Annual Anomaly, BRN
-0.1294, 2040-2059, canesm2, Annual Anomaly, BRN
0.3966, 2040-2059, ccsm4, Annual Anomaly, BRN
0.21437, 2040-2059, cesm1_bgc, Annual Anomaly, BRN
0.48104, 2040-2059, cesm1_cam5, Annual Anomaly, BRN
-0.0658, 2040-2059, cnrm_cm5, Annual Anomaly, BRN
0.01745, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BRN
0.32686, 2040-2059, gfdl_cm3, Annual Anomaly, BRN
-0.4019, 2040-2059, gfdl_esm2g, Annual Anomaly, BRN
0.15907, 2040-2059, gfdl_esm2m, Annual Anomaly, BRN
0.9721, 2040-2059, inmcm4, Annual Anomaly, BRN
0.87951, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BRN
1.1178, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BRN
-0.1721, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BRN
1.52711, 2040-2059, miroc5, Annual Anomaly, BRN
0.74505, 2040-2059, miroc_esm_chem, Annual Anomaly, BRN
-0.5213, 2040-2059, miroc_esm, Annual Anomaly, BRN
0.15716, 2040-2059, mpi_esm_mr, Annual Anomaly, BRN
0.22287, 2040-2059, mri_cgcm3, Annual Anomaly, BRN
0.80604, 2040-2059, noresm1_m, Annual Anomaly, BRN
-0.3012, 2040-2059, access1_3, Annual Anomaly, BFA
-0.9459, 2040-2059, bcc_csm1_1_m, Annual Anomaly, BFA
-0.5331, 2040-2059, bcc_csm1_1, Annual Anomaly, BFA
0.90965, 2040-2059, bnu_esm, Annual Anomaly, BFA
-0.9329, 2040-2059, canesm2, Annual Anomaly, BFA
0.2201, 2040-2059, ccsm4, Annual Anomaly, BFA
-0.6916, 2040-2059, cesm1_bgc, Annual Anomaly, BFA
-1.2653, 2040-2059, cesm1_cam5, Annual Anomaly, BFA
0.05462, 2040-2059, cnrm_cm5, Annual Anomaly, BFA
-0.4671, 2040-2059, csiro_mk3_6_0, Annual Anomaly, BFA
-0.2906, 2040-2059, gfdl_cm3, Annual Anomaly, BFA
0.3369, 2040-2059, gfdl_esm2g, Annual Anomaly, BFA
-0.0831, 2040-2059, gfdl_esm2m, Annual Anomaly, BFA
-0.0391, 2040-2059, inmcm4, Annual Anomaly, BFA
0.10019, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, BFA
-0.8375, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, BFA
-0.167, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, BFA
-0.1273, 2040-2059, miroc5, Annual Anomaly, BFA
0.57229, 2040-2059, miroc_esm_chem, Annual Anomaly, BFA
0.7995, 2040-2059, miroc_esm, Annual Anomaly, BFA
-0.8058, 2040-2059, mpi_esm_mr, Annual Anomaly, BFA
-0.8559, 2040-2059, mri_cgcm3, Annual Anomaly, BFA
0.47086, 2040-2059, noresm1_m, Annual Anomaly, BFA
0.40731, 2040-2059, access1_3, Annual Anomaly, CMR
-0.3006, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CMR
0.46206, 2040-2059, bcc_csm1_1, Annual Anomaly, CMR
-0.3945, 2040-2059, bnu_esm, Annual Anomaly, CMR
-0.7466, 2040-2059, canesm2, Annual Anomaly, CMR
0.23251, 2040-2059, ccsm4, Annual Anomaly, CMR
0.51329, 2040-2059, cesm1_bgc, Annual Anomaly, CMR
-0.1187, 2040-2059, cesm1_cam5, Annual Anomaly, CMR
0.50366, 2040-2059, cnrm_cm5, Annual Anomaly, CMR
-1.1604, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CMR
-0.121, 2040-2059, gfdl_cm3, Annual Anomaly, CMR
0.34591, 2040-2059, gfdl_esm2g, Annual Anomaly, CMR
-0.0031, 2040-2059, gfdl_esm2m, Annual Anomaly, CMR
-0.4171, 2040-2059, inmcm4, Annual Anomaly, CMR
0.27916, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CMR
0.0363, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CMR
0.00259, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, CMR
0.06028, 2040-2059, miroc5, Annual Anomaly, CMR
-0.6784, 2040-2059, miroc_esm_chem, Annual Anomaly, CMR
-0.2043, 2040-2059, miroc_esm, Annual Anomaly, CMR
0.43749, 2040-2059, mpi_esm_mr, Annual Anomaly, CMR
0.20971, 2040-2059, mri_cgcm3, Annual Anomaly, CMR
0.07008, 2040-2059, noresm1_m, Annual Anomaly, CMR
0.10107, 2040-2059, access1_3, Annual Anomaly, CAN
0.21786, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CAN
0.53827, 2040-2059, bcc_csm1_1, Annual Anomaly, CAN
-0.0754, 2040-2059, bnu_esm, Annual Anomaly, CAN
0.15762, 2040-2059, canesm2, Annual Anomaly, CAN
0.0831, 2040-2059, ccsm4, Annual Anomaly, CAN
0.00472, 2040-2059, cesm1_bgc, Annual Anomaly, CAN
0.07031, 2040-2059, cesm1_cam5, Annual Anomaly, CAN
0.17227, 2040-2059, cnrm_cm5, Annual Anomaly, CAN
0.31029, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CAN
0.59792, 2040-2059, gfdl_cm3, Annual Anomaly, CAN
0.15451, 2040-2059, gfdl_esm2g, Annual Anomaly, CAN
0.1824, 2040-2059, gfdl_esm2m, Annual Anomaly, CAN
0.26357, 2040-2059, inmcm4, Annual Anomaly, CAN
0.00745, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CAN
-0.1618, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CAN
-0.1081, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, CAN
0.02074, 2040-2059, miroc5, Annual Anomaly, CAN
0.43549, 2040-2059, miroc_esm_chem, Annual Anomaly, CAN
0.27727, 2040-2059, miroc_esm, Annual Anomaly, CAN
0.26051, 2040-2059, mpi_esm_mr, Annual Anomaly, CAN
0.54555, 2040-2059, mri_cgcm3, Annual Anomaly, CAN
-0.1018, 2040-2059, noresm1_m, Annual Anomaly, CAN
-1.8423, 2040-2059, access1_3, Annual Anomaly, CPV
-0.7144, 2040-2059, bcc_csm1_1_m, Annual Anomaly, CPV
-1.2764, 2040-2059, bcc_csm1_1, Annual Anomaly, CPV
-0.2372, 2040-2059, bnu_esm, Annual Anomaly, CPV
-1.5023, 2040-2059, canesm2, Annual Anomaly, CPV
-0.1218, 2040-2059, ccsm4, Annual Anomaly, CPV
-1.1249, 2040-2059, cesm1_bgc, Annual Anomaly, CPV
-0.8209, 2040-2059, cesm1_cam5, Annual Anomaly, CPV
-0.2768, 2040-2059, cnrm_cm5, Annual Anomaly, CPV
-0.3687, 2040-2059, csiro_mk3_6_0, Annual Anomaly, CPV
1.08429, 2040-2059, gfdl_cm3, Annual Anomaly, CPV
0.59058, 2040-2059, gfdl_esm2g, Annual Anomaly, CPV
1.13564, 2040-2059, gfdl_esm2m, Annual Anomaly, CPV
-0.316, 2040-2059, inmcm4, Annual Anomaly, CPV
-1.4183, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, CPV
-1.9117, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, CPV
0.20781, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, CPV
-0.1342, 2040-2059, miroc5, Annual Anomaly, CPV
0.65175, 2040-2059, miroc_esm_chem, Annual Anomaly, CPV
1.24131, 2040-2059, miroc_esm, Annual Anomaly, CPV
-1.1909, 2040-2059, mpi_esm_mr, Annual Anomaly, CPV
-1.2167, 2040-2059, mri_cgcm3, Annual Anomaly, CPV
-0.6749, 2040-2059, noresm1_m, Annual Anomaly, CPV
-0.4245, 2040-2059, access1_3, Annual Anomaly, TCD
-1.0053, 2040-2059, bcc_csm1_1_m, Annual Anomaly, TCD
-0.9693, 2040-2059, bcc_csm1_1, Annual Anomaly, TCD
0.60567, 2040-2059, bnu_esm, Annual Anomaly, TCD
-0.8394, 2040-2059, canesm2, Annual Anomaly, TCD
-0.137, 2040-2059, ccsm4, Annual Anomaly, TCD
-0.7971, 2040-2059, cesm1_bgc, Annual Anomaly, TCD
-0.9244, 2040-2059, cesm1_cam5, Annual Anomaly, TCD
-0.0668, 2040-2059, cnrm_cm5, Annual Anomaly, TCD
-1.0894, 2040-2059, csiro_mk3_6_0, Annual Anomaly, TCD
-0.4534, 2040-2059, gfdl_cm3, Annual Anomaly, TCD
-0.2707, 2040-2059, gfdl_esm2g, Annual Anomaly, TCD
-0.7764, 2040-2059, gfdl_esm2m, Annual Anomaly, TCD
-0.23, 2040-2059, inmcm4, Annual Anomaly, TCD
-0.7833, 2040-2059, ipsl_cm5a_lr, Annual Anomaly, TCD
-0.7687, 2040-2059, ipsl_cm5a_mr, Annual Anomaly, TCD
-0.6509, 2040-2059, ipsl_cm5b_lr, Annual Anomaly, TCD
-0.2581, 2040-2059, miroc5, Annual Anomaly, TCD
0.09316, 2040-2059, miroc_esm_chem, Annual Anomaly, TCD
-0.1919, 2040-2059, miroc_esm, Annual Anomaly, TCD
-1.665, 2040-2059, mpi_esm_mr, Annual Anomaly, TCD
-1.0497, 2040-2059, mri_cgcm3, Annual Anomaly, TCD
0.03687, 2040-2059, noresm1_m, Annual Anomaly, TCD
-0.514, 2040-2059, access1_3, Annual Anomaly, COL
-0.8185, 2040-2059, bcc_csm1_1_m, Annual Anomaly, COL
0.67101, 2040-2059, bcc_csm1_1, Annual Anomaly, COL
-0.5364, 2040-2059, bnu_esm, Annual Anomaly, COL
-1.1729, 2040-2059, canesm2, Annual Anomaly, COL
0.20084, 2040-2059, ccsm4, Annual Anomaly, COL
0.13025, 2040-2059, cesm1_bgc, Annual Anomaly, COL
0.08627, 2040-2059, cesm1_cam5, Annual Anomaly, COL
0.16052, 2040-2059, cnrm_cm5, Annual Anomaly, COL
-0.2452, 2040-2059, csiro_mk3_6_0, Annual Anomaly, COL
-1.0827, 2040-2059, gfdl_cm3, Annual Anomaly, COL
