Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-0.2874, 2080-2099, noresm1_m, Annual Anomaly, AGO
0.15059, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ATG
-0.6436, 2080-2099, bcc_csm1_1, Annual Anomaly, ATG
-0.1416, 2080-2099, bnu_esm, Annual Anomaly, ATG
0.193, 2080-2099, canesm2, Annual Anomaly, ATG
-0.8217, 2080-2099, ccsm4, Annual Anomaly, ATG
-0.3772, 2080-2099, cesm1_cam5, Annual Anomaly, ATG
-0.1377, 2080-2099, cnrm_cm5, Annual Anomaly, ATG
0.21864, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ATG
0.51264, 2080-2099, gfdl_cm3, Annual Anomaly, ATG
-0.3953, 2080-2099, gfdl_esm2g, Annual Anomaly, ATG
0.03786, 2080-2099, gfdl_esm2m, Annual Anomaly, ATG
0.1087, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ATG
-0.3737, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ATG
-0.6156, 2080-2099, miroc5, Annual Anomaly, ATG
0.2434, 2080-2099, miroc_esm_chem, Annual Anomaly, ATG
0.12452, 2080-2099, miroc_esm, Annual Anomaly, ATG
-0.9829, 2080-2099, mpi_esm_mr, Annual Anomaly, ATG
0.45885, 2080-2099, mri_cgcm3, Annual Anomaly, ATG
0.63303, 2080-2099, noresm1_m, Annual Anomaly, ATG
-0.4438, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AUS
-0.2497, 2080-2099, bcc_csm1_1, Annual Anomaly, AUS
-0.1196, 2080-2099, bnu_esm, Annual Anomaly, AUS
-0.445, 2080-2099, canesm2, Annual Anomaly, AUS
-0.3367, 2080-2099, ccsm4, Annual Anomaly, AUS
-0.2593, 2080-2099, cesm1_cam5, Annual Anomaly, AUS
-0.2735, 2080-2099, cnrm_cm5, Annual Anomaly, AUS
-1.2952, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AUS
-1.0276, 2080-2099, gfdl_cm3, Annual Anomaly, AUS
-0.6174, 2080-2099, gfdl_esm2g, Annual Anomaly, AUS
-0.6544, 2080-2099, gfdl_esm2m, Annual Anomaly, AUS
-1.8125, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AUS
-1.2496, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AUS
-0.8461, 2080-2099, miroc5, Annual Anomaly, AUS
-0.3575, 2080-2099, miroc_esm_chem, Annual Anomaly, AUS
-0.7252, 2080-2099, miroc_esm, Annual Anomaly, AUS
-0.9054, 2080-2099, mpi_esm_mr, Annual Anomaly, AUS
-0.6185, 2080-2099, mri_cgcm3, Annual Anomaly, AUS
-0.4225, 2080-2099, noresm1_m, Annual Anomaly, AUS
-0.0671, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGD
0.33146, 2080-2099, bcc_csm1_1, Annual Anomaly, BGD
0.13799, 2080-2099, bnu_esm, Annual Anomaly, BGD
0.5357, 2080-2099, canesm2, Annual Anomaly, BGD
-0.1221, 2080-2099, ccsm4, Annual Anomaly, BGD
-0.136, 2080-2099, cesm1_cam5, Annual Anomaly, BGD
0.99522, 2080-2099, cnrm_cm5, Annual Anomaly, BGD
-0.1007, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGD
0.45943, 2080-2099, gfdl_cm3, Annual Anomaly, BGD
0.34069, 2080-2099, gfdl_esm2g, Annual Anomaly, BGD
0.49764, 2080-2099, gfdl_esm2m, Annual Anomaly, BGD
0.21402, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGD
0.24563, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGD
-0.9476, 2080-2099, miroc5, Annual Anomaly, BGD
0.16854, 2080-2099, miroc_esm_chem, Annual Anomaly, BGD
0.58301, 2080-2099, miroc_esm, Annual Anomaly, BGD
-0.5089, 2080-2099, mpi_esm_mr, Annual Anomaly, BGD
0.06725, 2080-2099, mri_cgcm3, Annual Anomaly, BGD
0.24265, 2080-2099, noresm1_m, Annual Anomaly, BGD
0.02871, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRB
-0.2256, 2080-2099, bcc_csm1_1, Annual Anomaly, BRB
-0.7344, 2080-2099, bnu_esm, Annual Anomaly, BRB
-0.6102, 2080-2099, canesm2, Annual Anomaly, BRB
-0.6466, 2080-2099, ccsm4, Annual Anomaly, BRB
-0.7595, 2080-2099, cesm1_cam5, Annual Anomaly, BRB
-0.2663, 2080-2099, cnrm_cm5, Annual Anomaly, BRB
0.44734, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRB
-0.0565, 2080-2099, gfdl_cm3, Annual Anomaly, BRB
0.06542, 2080-2099, gfdl_esm2g, Annual Anomaly, BRB
0.38271, 2080-2099, gfdl_esm2m, Annual Anomaly, BRB
-0.4747, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRB
-0.5096, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRB
-0.8979, 2080-2099, miroc5, Annual Anomaly, BRB
0.0067, 2080-2099, miroc_esm_chem, Annual Anomaly, BRB
-0.4532, 2080-2099, miroc_esm, Annual Anomaly, BRB
-1.1689, 2080-2099, mpi_esm_mr, Annual Anomaly, BRB
0.46362, 2080-2099, mri_cgcm3, Annual Anomaly, BRB
0.25864, 2080-2099, noresm1_m, Annual Anomaly, BRB
-0.1376, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEL
-0.1596, 2080-2099, bcc_csm1_1, Annual Anomaly, BEL
0.78668, 2080-2099, bnu_esm, Annual Anomaly, BEL
-0.0146, 2080-2099, canesm2, Annual Anomaly, BEL
-0.3506, 2080-2099, ccsm4, Annual Anomaly, BEL
0.89089, 2080-2099, cesm1_cam5, Annual Anomaly, BEL
-0.3249, 2080-2099, cnrm_cm5, Annual Anomaly, BEL
-0.7285, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEL
-0.5228, 2080-2099, gfdl_cm3, Annual Anomaly, BEL
-0.3785, 2080-2099, gfdl_esm2g, Annual Anomaly, BEL
0.41454, 2080-2099, gfdl_esm2m, Annual Anomaly, BEL
0.21227, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEL
-0.0983, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEL
-0.3701, 2080-2099, miroc5, Annual Anomaly, BEL
0.82081, 2080-2099, miroc_esm_chem, Annual Anomaly, BEL
1.11287, 2080-2099, miroc_esm, Annual Anomaly, BEL
-0.0451, 2080-2099, mpi_esm_mr, Annual Anomaly, BEL
0.07448, 2080-2099, mri_cgcm3, Annual Anomaly, BEL
0.33093, 2080-2099, noresm1_m, Annual Anomaly, BEL
-0.3904, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BLZ
-0.4666, 2080-2099, bcc_csm1_1, Annual Anomaly, BLZ
-0.717, 2080-2099, bnu_esm, Annual Anomaly, BLZ
-0.6362, 2080-2099, canesm2, Annual Anomaly, BLZ
-0.5826, 2080-2099, ccsm4, Annual Anomaly, BLZ
-0.6276, 2080-2099, cesm1_cam5, Annual Anomaly, BLZ
0.188, 2080-2099, cnrm_cm5, Annual Anomaly, BLZ
0.04008, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BLZ
0.41612, 2080-2099, gfdl_cm3, Annual Anomaly, BLZ
0.15279, 2080-2099, gfdl_esm2g, Annual Anomaly, BLZ
0.23826, 2080-2099, gfdl_esm2m, Annual Anomaly, BLZ
-0.3516, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BLZ
-1.5173, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BLZ
-0.5598, 2080-2099, miroc5, Annual Anomaly, BLZ
-0.1593, 2080-2099, miroc_esm_chem, Annual Anomaly, BLZ
-0.5251, 2080-2099, miroc_esm, Annual Anomaly, BLZ
-0.1104, 2080-2099, mpi_esm_mr, Annual Anomaly, BLZ
0.95874, 2080-2099, mri_cgcm3, Annual Anomaly, BLZ
-0.108, 2080-2099, noresm1_m, Annual Anomaly, BLZ
-0.0503, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BTN
0.42565, 2080-2099, bcc_csm1_1, Annual Anomaly, BTN
0.13214, 2080-2099, bnu_esm, Annual Anomaly, BTN
0.73562, 2080-2099, canesm2, Annual Anomaly, BTN
0.5792, 2080-2099, ccsm4, Annual Anomaly, BTN
0.6446, 2080-2099, cesm1_cam5, Annual Anomaly, BTN
0.6414, 2080-2099, cnrm_cm5, Annual Anomaly, BTN
-0.0811, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BTN
1.20151, 2080-2099, gfdl_cm3, Annual Anomaly, BTN
0.53021, 2080-2099, gfdl_esm2g, Annual Anomaly, BTN
0.34697, 2080-2099, gfdl_esm2m, Annual Anomaly, BTN
-0.2987, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BTN
-0.0254, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BTN
-0.3973, 2080-2099, miroc5, Annual Anomaly, BTN
-0.4901, 2080-2099, miroc_esm_chem, Annual Anomaly, BTN
0.64413, 2080-2099, miroc_esm, Annual Anomaly, BTN
-0.8305, 2080-2099, mpi_esm_mr, Annual Anomaly, BTN
0.50935, 2080-2099, mri_cgcm3, Annual Anomaly, BTN
-0.071, 2080-2099, noresm1_m, Annual Anomaly, BTN
-0.1535, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BOL
-0.3091, 2080-2099, bcc_csm1_1, Annual Anomaly, BOL
-0.5188, 2080-2099, bnu_esm, Annual Anomaly, BOL
-1.8062, 2080-2099, canesm2, Annual Anomaly, BOL
-0.1599, 2080-2099, ccsm4, Annual Anomaly, BOL
-0.137, 2080-2099, cesm1_cam5, Annual Anomaly, BOL
0.18307, 2080-2099, cnrm_cm5, Annual Anomaly, BOL
-0.5776, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BOL
-1.7329, 2080-2099, gfdl_cm3, Annual Anomaly, BOL
-0.1832, 2080-2099, gfdl_esm2g, Annual Anomaly, BOL
-0.0799, 2080-2099, gfdl_esm2m, Annual Anomaly, BOL
-1.6667, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BOL
-0.4771, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BOL
-0.5275, 2080-2099, miroc5, Annual Anomaly, BOL
-1.0855, 2080-2099, miroc_esm_chem, Annual Anomaly, BOL
-1.4578, 2080-2099, miroc_esm, Annual Anomaly, BOL
-0.1247, 2080-2099, mpi_esm_mr, Annual Anomaly, BOL
-0.0386, 2080-2099, mri_cgcm3, Annual Anomaly, BOL
-0.0789, 2080-2099, noresm1_m, Annual Anomaly, BOL
-0.5543, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGR
-0.1137, 2080-2099, bcc_csm1_1, Annual Anomaly, BGR
-0.9335, 2080-2099, bnu_esm, Annual Anomaly, BGR
-0.4926, 2080-2099, canesm2, Annual Anomaly, BGR
-0.4411, 2080-2099, ccsm4, Annual Anomaly, BGR
-0.2373, 2080-2099, cesm1_cam5, Annual Anomaly, BGR
-0.0034, 2080-2099, cnrm_cm5, Annual Anomaly, BGR
-1.3058, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGR
-0.9554, 2080-2099, gfdl_cm3, Annual Anomaly, BGR
0.13442, 2080-2099, gfdl_esm2g, Annual Anomaly, BGR
-0.45, 2080-2099, gfdl_esm2m, Annual Anomaly, BGR
0.46907, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGR
-0.2213, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGR
-0.829, 2080-2099, miroc5, Annual Anomaly, BGR
-1.2444, 2080-2099, miroc_esm_chem, Annual Anomaly, BGR
-0.9375, 2080-2099, miroc_esm, Annual Anomaly, BGR
-0.3562, 2080-2099, mpi_esm_mr, Annual Anomaly, BGR
0.1354, 2080-2099, mri_cgcm3, Annual Anomaly, BGR
0.04898, 2080-2099, noresm1_m, Annual Anomaly, BGR
-0.7909, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BFA
-0.0622, 2080-2099, bcc_csm1_1, Annual Anomaly, BFA
0.90953, 2080-2099, bnu_esm, Annual Anomaly, BFA
-0.7185, 2080-2099, canesm2, Annual Anomaly, BFA
-0.1536, 2080-2099, ccsm4, Annual Anomaly, BFA
-0.9768, 2080-2099, cesm1_cam5, Annual Anomaly, BFA
-0.473, 2080-2099, cnrm_cm5, Annual Anomaly, BFA
-0.5232, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BFA
-0.2805, 2080-2099, gfdl_cm3, Annual Anomaly, BFA
0.49119, 2080-2099, gfdl_esm2g, Annual Anomaly, BFA
-0.4709, 2080-2099, gfdl_esm2m, Annual Anomaly, BFA
0.10902, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BFA
-1.1235, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BFA
-0.8509, 2080-2099, miroc5, Annual Anomaly, BFA
0.78141, 2080-2099, miroc_esm_chem, Annual Anomaly, BFA
0.4969, 2080-2099, miroc_esm, Annual Anomaly, BFA
-1.0318, 2080-2099, mpi_esm_mr, Annual Anomaly, BFA
-0.7215, 2080-2099, mri_cgcm3, Annual Anomaly, BFA
0.61584, 2080-2099, noresm1_m, Annual Anomaly, BFA
-0.2523, 2080-2099, bcc_csm1_1_m, Annual Anomaly, KHM
0.38709, 2080-2099, bcc_csm1_1, Annual Anomaly, KHM
-0.1675, 2080-2099, bnu_esm, Annual Anomaly, KHM
-0.3525, 2080-2099, canesm2, Annual Anomaly, KHM
0.12138, 2080-2099, ccsm4, Annual Anomaly, KHM
0.1312, 2080-2099, cesm1_cam5, Annual Anomaly, KHM
0.49943, 2080-2099, cnrm_cm5, Annual Anomaly, KHM
0.25662, 2080-2099, csiro_mk3_6_0, Annual Anomaly, KHM
0.46112, 2080-2099, gfdl_cm3, Annual Anomaly, KHM
-0.1229, 2080-2099, gfdl_esm2g, Annual Anomaly, KHM
0.34028, 2080-2099, gfdl_esm2m, Annual Anomaly, KHM
-0.5583, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, KHM
-0.016, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, KHM
0.1609, 2080-2099, miroc5, Annual Anomaly, KHM
-0.0525, 2080-2099, miroc_esm_chem, Annual Anomaly, KHM
0.13257, 2080-2099, miroc_esm, Annual Anomaly, KHM
-0.6145, 2080-2099, mpi_esm_mr, Annual Anomaly, KHM
-0.0459, 2080-2099, mri_cgcm3, Annual Anomaly, KHM
0.63199, 2080-2099, noresm1_m, Annual Anomaly, KHM
-0.1516, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CMR
0.30675, 2080-2099, bcc_csm1_1, Annual Anomaly, CMR
0.2788, 2080-2099, bnu_esm, Annual Anomaly, CMR
-0.456, 2080-2099, canesm2, Annual Anomaly, CMR
-0.0498, 2080-2099, ccsm4, Annual Anomaly, CMR
0.17519, 2080-2099, cesm1_cam5, Annual Anomaly, CMR
-0.3064, 2080-2099, cnrm_cm5, Annual Anomaly, CMR
-0.7529, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CMR
0.21168, 2080-2099, gfdl_cm3, Annual Anomaly, CMR
0.45633, 2080-2099, gfdl_esm2g, Annual Anomaly, CMR
0.05109, 2080-2099, gfdl_esm2m, Annual Anomaly, CMR
0.36453, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CMR
-0.353, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CMR
0.45365, 2080-2099, miroc5, Annual Anomaly, CMR
-0.1533, 2080-2099, miroc_esm_chem, Annual Anomaly, CMR
-0.025, 2080-2099, miroc_esm, Annual Anomaly, CMR
-0.4034, 2080-2099, mpi_esm_mr, Annual Anomaly, CMR
0.61292, 2080-2099, mri_cgcm3, Annual Anomaly, CMR
0.28861, 2080-2099, noresm1_m, Annual Anomaly, CMR
0.25621, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAN
0.28588, 2080-2099, bcc_csm1_1, Annual Anomaly, CAN
0.11396, 2080-2099, bnu_esm, Annual Anomaly, CAN
0.33434, 2080-2099, canesm2, Annual Anomaly, CAN
0.05986, 2080-2099, ccsm4, Annual Anomaly, CAN
0.29458, 2080-2099, cesm1_cam5, Annual Anomaly, CAN
0.19226, 2080-2099, cnrm_cm5, Annual Anomaly, CAN
0.31355, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAN
0.50231, 2080-2099, gfdl_cm3, Annual Anomaly, CAN
0.0872, 2080-2099, gfdl_esm2g, Annual Anomaly, CAN
0.14823, 2080-2099, gfdl_esm2m, Annual Anomaly, CAN
0.07513, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAN
-0.097, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAN
0.20629, 2080-2099, miroc5, Annual Anomaly, CAN
0.49012, 2080-2099, miroc_esm_chem, Annual Anomaly, CAN
0.44303, 2080-2099, miroc_esm, Annual Anomaly, CAN
0.03947, 2080-2099, mpi_esm_mr, Annual Anomaly, CAN
0.49434, 2080-2099, mri_cgcm3, Annual Anomaly, CAN
0.17943, 2080-2099, noresm1_m, Annual Anomaly, CAN
-0.4112, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CPV
-0.2917, 2080-2099, bcc_csm1_1, Annual Anomaly, CPV
-0.2055, 2080-2099, bnu_esm, Annual Anomaly, CPV
-0.8732, 2080-2099, canesm2, Annual Anomaly, CPV
-0.3134, 2080-2099, ccsm4, Annual Anomaly, CPV
0.06554, 2080-2099, cesm1_cam5, Annual Anomaly, CPV
-0.3913, 2080-2099, cnrm_cm5, Annual Anomaly, CPV
-0.3097, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CPV
0.55134, 2080-2099, gfdl_cm3, Annual Anomaly, CPV
0.74287, 2080-2099, gfdl_esm2g, Annual Anomaly, CPV
0.76598, 2080-2099, gfdl_esm2m, Annual Anomaly, CPV
-0.9136, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CPV
-1.2226, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CPV
-0.3917, 2080-2099, miroc5, Annual Anomaly, CPV
1.35704, 2080-2099, miroc_esm_chem, Annual Anomaly, CPV
0.55161, 2080-2099, miroc_esm, Annual Anomaly, CPV
-1.2235, 2080-2099, mpi_esm_mr, Annual Anomaly, CPV
-0.7879, 2080-2099, mri_cgcm3, Annual Anomaly, CPV
-0.4027, 2080-2099, noresm1_m, Annual Anomaly, CPV
-0.2954, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAF
0.6017, 2080-2099, bcc_csm1_1, Annual Anomaly, CAF
0.74303, 2080-2099, bnu_esm, Annual Anomaly, CAF
-0.2034, 2080-2099, canesm2, Annual Anomaly, CAF
-0.1304, 2080-2099, ccsm4, Annual Anomaly, CAF
0.03841, 2080-2099, cesm1_cam5, Annual Anomaly, CAF
-0.3191, 2080-2099, cnrm_cm5, Annual Anomaly, CAF
-1.507, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAF
-0.3443, 2080-2099, gfdl_cm3, Annual Anomaly, CAF
-0.0314, 2080-2099, gfdl_esm2g, Annual Anomaly, CAF
-0.4498, 2080-2099, gfdl_esm2m, Annual Anomaly, CAF
0.25641, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAF
-0.8592, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAF
-0.2151, 2080-2099, miroc5, Annual Anomaly, CAF
-0.8517, 2080-2099, miroc_esm_chem, Annual Anomaly, CAF
-0.7218, 2080-2099, miroc_esm, Annual Anomaly, CAF
-0.8134, 2080-2099, mpi_esm_mr, Annual Anomaly, CAF
0.5218, 2080-2099, mri_cgcm3, Annual Anomaly, CAF
0.10467, 2080-2099, noresm1_m, Annual Anomaly, CAF
-0.6084, 2080-2099, bcc_csm1_1_m, Annual Anomaly, TCD
-0.5577, 2080-2099, bcc_csm1_1, Annual Anomaly, TCD
0.54671, 2080-2099, bnu_esm, Annual Anomaly, TCD
-0.5984, 2080-2099, canesm2, Annual Anomaly, TCD
-0.3063, 2080-2099, ccsm4, Annual Anomaly, TCD
-0.9213, 2080-2099, cesm1_cam5, Annual Anomaly, TCD
-0.9093, 2080-2099, cnrm_cm5, Annual Anomaly, TCD
-0.9654, 2080-2099, csiro_mk3_6_0, Annual Anomaly, TCD
-0.8881, 2080-2099, gfdl_cm3, Annual Anomaly, TCD
-0.0267, 2080-2099, gfdl_esm2g, Annual Anomaly, TCD
-0.8347, 2080-2099, gfdl_esm2m, Annual Anomaly, TCD
-0.8735, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, TCD
-0.7592, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, TCD
-0.4527, 2080-2099, miroc5, Annual Anomaly, TCD
0.61269, 2080-2099, miroc_esm_chem, Annual Anomaly, TCD
-0.1521, 2080-2099, miroc_esm, Annual Anomaly, TCD
-1.2082, 2080-2099, mpi_esm_mr, Annual Anomaly, TCD
-0.7208, 2080-2099, mri_cgcm3, Annual Anomaly, TCD
-0.1162, 2080-2099, noresm1_m, Annual Anomaly, TCD
-0.2786, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CHN
0.04142, 2080-2099, bcc_csm1_1, Annual Anomaly, CHN
-0.1595, 2080-2099, bnu_esm, Annual Anomaly, CHN
-0.0032, 2080-2099, canesm2, Annual Anomaly, CHN
-0.0027, 2080-2099, ccsm4, Annual Anomaly, CHN
-0.0172, 2080-2099, cesm1_cam5, Annual Anomaly, CHN
-0.0745, 2080-2099, cnrm_cm5, Annual Anomaly, CHN
-0.4984, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CHN
0.13328, 2080-2099, gfdl_cm3, Annual Anomaly, CHN
-0.0252, 2080-2099, gfdl_esm2g, Annual Anomaly, CHN
-0.2385, 2080-2099, gfdl_esm2m, Annual Anomaly, CHN
-0.2838, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CHN
-0.5108, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CHN
-0.1309, 2080-2099, miroc5, Annual Anomaly, CHN
-0.183, 2080-2099, miroc_esm_chem, Annual Anomaly, CHN
-0.3701, 2080-2099, miroc_esm, Annual Anomaly, CHN
-0.2902, 2080-2099, mpi_esm_mr, Annual Anomaly, CHN
0.02629, 2080-2099, mri_cgcm3, Annual Anomaly, CHN
-0.0731, 2080-2099, noresm1_m, Annual Anomaly, CHN
0.08841, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CRI
-0.2455, 2080-2099, bcc_csm1_1, Annual Anomaly, CRI
-0.8651, 2080-2099, bnu_esm, Annual Anomaly, CRI
-0.0308, 2080-2099, canesm2, Annual Anomaly, CRI
-0.3654, 2080-2099, ccsm4, Annual Anomaly, CRI
-0.1731, 2080-2099, cesm1_cam5, Annual Anomaly, CRI
-0.1368, 2080-2099, cnrm_cm5, Annual Anomaly, CRI
-0.4612, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CRI
0.38247, 2080-2099, gfdl_cm3, Annual Anomaly, CRI
-0.3054, 2080-2099, gfdl_esm2g, Annual Anomaly, CRI
-0.2232, 2080-2099, gfdl_esm2m, Annual Anomaly, CRI
-0.1691, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CRI
-0.3114, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CRI
-0.1231, 2080-2099, miroc5, Annual Anomaly, CRI
-0.183, 2080-2099, miroc_esm_chem, Annual Anomaly, CRI
-0.6436, 2080-2099, miroc_esm, Annual Anomaly, CRI
0.60072, 2080-2099, mpi_esm_mr, Annual Anomaly, CRI
0.54682, 2080-2099, mri_cgcm3, Annual Anomaly, CRI
-0.289, 2080-2099, noresm1_m, Annual Anomaly, CRI
0.13822, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CIV
0.18967, 2080-2099, bcc_csm1_1, Annual Anomaly, CIV
0.06872, 2080-2099, bnu_esm, Annual Anomaly, CIV
-0.6375, 2080-2099, canesm2, Annual Anomaly, CIV
-0.3176, 2080-2099, ccsm4, Annual Anomaly, CIV
-0.3624, 2080-2099, cesm1_cam5, Annual Anomaly, CIV
-0.1687, 2080-2099, cnrm_cm5, Annual Anomaly, CIV
-0.216, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CIV
-0.1796, 2080-2099, gfdl_cm3, Annual Anomaly, CIV
0.39305, 2080-2099, gfdl_esm2g, Annual Anomaly, CIV
0.60221, 2080-2099, gfdl_esm2m, Annual Anomaly, CIV
0.07514, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CIV
-1.141, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CIV
0.16736, 2080-2099, miroc5, Annual Anomaly, CIV
0.26872, 2080-2099, miroc_esm_chem, Annual Anomaly, CIV
0.55699, 2080-2099, miroc_esm, Annual Anomaly, CIV
-0.9661, 2080-2099, mpi_esm_mr, Annual Anomaly, CIV
-0.6379, 2080-2099, mri_cgcm3, Annual Anomaly, CIV
-0.0771, 2080-2099, noresm1_m, Annual Anomaly, CIV
-0.4325, 2080-2099, bcc_csm1_1_m, Annual Anomaly, HRV
