Annual Severe Drought Likelihood - (Probability), Year, Model, Statistics, ISO3
0.13086, 2060-2079, bcc_csm1_1, Annual Anomaly, AUS
0.01845, 2060-2079, bnu_esm, Annual Anomaly, AUS
0.22435, 2060-2079, canesm2, Annual Anomaly, AUS
0.08725, 2060-2079, ccsm4, Annual Anomaly, AUS
0.07666, 2060-2079, cesm1_cam5, Annual Anomaly, AUS
0.18992, 2060-2079, cnrm_cm5, Annual Anomaly, AUS
0.44391, 2060-2079, csiro_mk3_6_0, Annual Anomaly, AUS
0.36571, 2060-2079, gfdl_cm3, Annual Anomaly, AUS
0.19779, 2060-2079, gfdl_esm2g, Annual Anomaly, AUS
0.17947, 2060-2079, gfdl_esm2m, Annual Anomaly, AUS
0.57732, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, AUS
0.46361, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, AUS
0.15327, 2060-2079, miroc5, Annual Anomaly, AUS
0.11685, 2060-2079, miroc_esm_chem, Annual Anomaly, AUS
0.13481, 2060-2079, miroc_esm, Annual Anomaly, AUS
0.32476, 2060-2079, mpi_esm_mr, Annual Anomaly, AUS
0.19553, 2060-2079, mri_cgcm3, Annual Anomaly, AUS
0.15798, 2060-2079, noresm1_m, Annual Anomaly, AUS
-0.032, 2060-2079, bcc_csm1_1_m, Annual Anomaly, AUT
0.00513, 2060-2079, bcc_csm1_1, Annual Anomaly, AUT
0.03312, 2060-2079, bnu_esm, Annual Anomaly, AUT
-0.0586, 2060-2079, canesm2, Annual Anomaly, AUT
0.27753, 2060-2079, ccsm4, Annual Anomaly, AUT
0.03185, 2060-2079, cesm1_cam5, Annual Anomaly, AUT
-0.0098, 2060-2079, cnrm_cm5, Annual Anomaly, AUT
0.41734, 2060-2079, csiro_mk3_6_0, Annual Anomaly, AUT
0.42101, 2060-2079, gfdl_cm3, Annual Anomaly, AUT
0.00925, 2060-2079, gfdl_esm2g, Annual Anomaly, AUT
-0.0511, 2060-2079, gfdl_esm2m, Annual Anomaly, AUT
-1.0E-4, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, AUT
0.21105, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, AUT
0.30466, 2060-2079, miroc5, Annual Anomaly, AUT
0.06375, 2060-2079, miroc_esm_chem, Annual Anomaly, AUT
-0.0187, 2060-2079, miroc_esm, Annual Anomaly, AUT
0.09312, 2060-2079, mpi_esm_mr, Annual Anomaly, AUT
0.02237, 2060-2079, mri_cgcm3, Annual Anomaly, AUT
0.05839, 2060-2079, noresm1_m, Annual Anomaly, AUT
0.15628, 2060-2079, bcc_csm1_1_m, Annual Anomaly, AZE
0.40214, 2060-2079, bcc_csm1_1, Annual Anomaly, AZE
0.09417, 2060-2079, bnu_esm, Annual Anomaly, AZE
0.6239, 2060-2079, canesm2, Annual Anomaly, AZE
0.10029, 2060-2079, ccsm4, Annual Anomaly, AZE
0.05722, 2060-2079, cesm1_cam5, Annual Anomaly, AZE
-0.0077, 2060-2079, cnrm_cm5, Annual Anomaly, AZE
0.44776, 2060-2079, csiro_mk3_6_0, Annual Anomaly, AZE
0.34098, 2060-2079, gfdl_cm3, Annual Anomaly, AZE
0.17633, 2060-2079, gfdl_esm2g, Annual Anomaly, AZE
0.00428, 2060-2079, gfdl_esm2m, Annual Anomaly, AZE
0.15088, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, AZE
0.50723, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, AZE
0.22779, 2060-2079, miroc5, Annual Anomaly, AZE
0.13503, 2060-2079, miroc_esm_chem, Annual Anomaly, AZE
0.05015, 2060-2079, miroc_esm, Annual Anomaly, AZE
0.29628, 2060-2079, mpi_esm_mr, Annual Anomaly, AZE
0.19658, 2060-2079, mri_cgcm3, Annual Anomaly, AZE
0.09502, 2060-2079, noresm1_m, Annual Anomaly, AZE
0.14103, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BHS
0.09402, 2060-2079, bcc_csm1_1, Annual Anomaly, BHS
0.05298, 2060-2079, bnu_esm, Annual Anomaly, BHS
-0.047, 2060-2079, canesm2, Annual Anomaly, BHS
-0.047, 2060-2079, ccsm4, Annual Anomaly, BHS
0.01195, 2060-2079, cesm1_cam5, Annual Anomaly, BHS
-0.044, 2060-2079, cnrm_cm5, Annual Anomaly, BHS
0.04103, 2060-2079, gfdl_cm3, Annual Anomaly, BHS
0.44402, 2060-2079, gfdl_esm2g, Annual Anomaly, BHS
-0.091, 2060-2079, gfdl_esm2m, Annual Anomaly, BHS
0.01494, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BHS
0.19402, 2060-2079, miroc5, Annual Anomaly, BHS
-0.05, 2060-2079, miroc_esm, Annual Anomaly, BHS
0.10896, 2060-2079, mpi_esm_mr, Annual Anomaly, BHS
-0.091, 2060-2079, mri_cgcm3, Annual Anomaly, BHS
0.18804, 2060-2079, noresm1_m, Annual Anomaly, BHS
0.55, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BHR
0.14209, 2060-2079, bcc_csm1_1, Annual Anomaly, BHR
-0.05, 2060-2079, bnu_esm, Annual Anomaly, BHR
0.3, 2060-2079, canesm2, Annual Anomaly, BHR
0.29209, 2060-2079, ccsm4, Annual Anomaly, BHR
0.25, 2060-2079, cesm1_cam5, Annual Anomaly, BHR
0.14209, 2060-2079, cnrm_cm5, Annual Anomaly, BHR
0.7, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BHR
0.44209, 2060-2079, gfdl_cm3, Annual Anomaly, BHR
0.6, 2060-2079, gfdl_esm2g, Annual Anomaly, BHR
0.25, 2060-2079, gfdl_esm2m, Annual Anomaly, BHR
0.75, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BHR
0.85, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BHR
0.5079, 2060-2079, miroc5, Annual Anomaly, BHR
0.2079, 2060-2079, miroc_esm, Annual Anomaly, BHR
0.7, 2060-2079, mpi_esm_mr, Annual Anomaly, BHR
0.23418, 2060-2079, mri_cgcm3, Annual Anomaly, BHR
0.10149, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BGD
-0.0016, 2060-2079, bcc_csm1_1, Annual Anomaly, BGD
0.03409, 2060-2079, bnu_esm, Annual Anomaly, BGD
0.40743, 2060-2079, canesm2, Annual Anomaly, BGD
0.25023, 2060-2079, ccsm4, Annual Anomaly, BGD
0.15547, 2060-2079, cesm1_cam5, Annual Anomaly, BGD
-0.0247, 2060-2079, cnrm_cm5, Annual Anomaly, BGD
0.22043, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BGD
0.01442, 2060-2079, gfdl_cm3, Annual Anomaly, BGD
0.03338, 2060-2079, gfdl_esm2g, Annual Anomaly, BGD
-0.0701, 2060-2079, gfdl_esm2m, Annual Anomaly, BGD
0.24052, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BGD
0.11783, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BGD
0.13806, 2060-2079, miroc5, Annual Anomaly, BGD
0.04545, 2060-2079, miroc_esm_chem, Annual Anomaly, BGD
0.01835, 2060-2079, miroc_esm, Annual Anomaly, BGD
0.32165, 2060-2079, mpi_esm_mr, Annual Anomaly, BGD
0.00478, 2060-2079, mri_cgcm3, Annual Anomaly, BGD
0.1343, 2060-2079, noresm1_m, Annual Anomaly, BGD
0.08174, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BRB
0.11825, 2060-2079, bcc_csm1_1, Annual Anomaly, BRB
0.24087, 2060-2079, bnu_esm, Annual Anomaly, BRB
0.11825, 2060-2079, canesm2, Annual Anomaly, BRB
0.14087, 2060-2079, cesm1_cam5, Annual Anomaly, BRB
0.05, 2060-2079, cnrm_cm5, Annual Anomaly, BRB
-0.05, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BRB
0.21348, 2060-2079, gfdl_cm3, Annual Anomaly, BRB
-0.0091, 2060-2079, gfdl_esm2g, Annual Anomaly, BRB
-0.05, 2060-2079, gfdl_esm2m, Annual Anomaly, BRB
0.35, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BRB
0.15912, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BRB
0.54087, 2060-2079, miroc5, Annual Anomaly, BRB
0.07261, 2060-2079, miroc_esm_chem, Annual Anomaly, BRB
-0.05, 2060-2079, miroc_esm, Annual Anomaly, BRB
0.32261, 2060-2079, mpi_esm_mr, Annual Anomaly, BRB
-0.0485, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BLR
0.00113, 2060-2079, bcc_csm1_1, Annual Anomaly, BLR
0.08254, 2060-2079, bnu_esm, Annual Anomaly, BLR
-0.0031, 2060-2079, canesm2, Annual Anomaly, BLR
0.0606, 2060-2079, ccsm4, Annual Anomaly, BLR
0.14889, 2060-2079, cesm1_cam5, Annual Anomaly, BLR
0.09109, 2060-2079, cnrm_cm5, Annual Anomaly, BLR
0.14865, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BLR
-0.0279, 2060-2079, gfdl_cm3, Annual Anomaly, BLR
-0.0946, 2060-2079, gfdl_esm2g, Annual Anomaly, BLR
0.00367, 2060-2079, gfdl_esm2m, Annual Anomaly, BLR
0.13116, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BLR
0.13469, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BLR
0.69602, 2060-2079, miroc5, Annual Anomaly, BLR
0.03138, 2060-2079, miroc_esm_chem, Annual Anomaly, BLR
-0.0237, 2060-2079, miroc_esm, Annual Anomaly, BLR
0.22887, 2060-2079, mpi_esm_mr, Annual Anomaly, BLR
-0.0224, 2060-2079, mri_cgcm3, Annual Anomaly, BLR
0.08077, 2060-2079, noresm1_m, Annual Anomaly, BLR
-0.0036, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BEL
0.15699, 2060-2079, bcc_csm1_1, Annual Anomaly, BEL
-0.0144, 2060-2079, bnu_esm, Annual Anomaly, BEL
0.14133, 2060-2079, canesm2, Annual Anomaly, BEL
0.2641, 2060-2079, ccsm4, Annual Anomaly, BEL
0.09403, 2060-2079, cesm1_cam5, Annual Anomaly, BEL
0.15719, 2060-2079, cnrm_cm5, Annual Anomaly, BEL
0.07374, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BEL
0.17804, 2060-2079, gfdl_cm3, Annual Anomaly, BEL
0.27753, 2060-2079, gfdl_esm2g, Annual Anomaly, BEL
0.03592, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BEL
0.10303, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BEL
0.37879, 2060-2079, miroc5, Annual Anomaly, BEL
-0.0599, 2060-2079, miroc_esm_chem, Annual Anomaly, BEL
-0.0613, 2060-2079, miroc_esm, Annual Anomaly, BEL
0.14699, 2060-2079, mpi_esm_mr, Annual Anomaly, BEL
0.0738, 2060-2079, mri_cgcm3, Annual Anomaly, BEL
0.07425, 2060-2079, noresm1_m, Annual Anomaly, BEL
0.10355, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BLZ
-0.0118, 2060-2079, bcc_csm1_1, Annual Anomaly, BLZ
0.35971, 2060-2079, bnu_esm, Annual Anomaly, BLZ
0.28251, 2060-2079, canesm2, Annual Anomaly, BLZ
0.04817, 2060-2079, ccsm4, Annual Anomaly, BLZ
0.25876, 2060-2079, cesm1_cam5, Annual Anomaly, BLZ
-0.0358, 2060-2079, cnrm_cm5, Annual Anomaly, BLZ
-0.0177, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BLZ
-0.0037, 2060-2079, gfdl_cm3, Annual Anomaly, BLZ
0.00787, 2060-2079, gfdl_esm2g, Annual Anomaly, BLZ
-0.0178, 2060-2079, gfdl_esm2m, Annual Anomaly, BLZ
0.09956, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BLZ
0.93287, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BLZ
0.51107, 2060-2079, miroc5, Annual Anomaly, BLZ
0.08203, 2060-2079, miroc_esm_chem, Annual Anomaly, BLZ
0.1432, 2060-2079, miroc_esm, Annual Anomaly, BLZ
0.00189, 2060-2079, mpi_esm_mr, Annual Anomaly, BLZ
0.19961, 2060-2079, mri_cgcm3, Annual Anomaly, BLZ
0.01856, 2060-2079, noresm1_m, Annual Anomaly, BLZ
0.00748, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BEN
0.18424, 2060-2079, bcc_csm1_1, Annual Anomaly, BEN
0.03363, 2060-2079, bnu_esm, Annual Anomaly, BEN
0.28782, 2060-2079, canesm2, Annual Anomaly, BEN
0.01509, 2060-2079, ccsm4, Annual Anomaly, BEN
0.04285, 2060-2079, cesm1_cam5, Annual Anomaly, BEN
0.10586, 2060-2079, cnrm_cm5, Annual Anomaly, BEN
0.14911, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BEN
-0.0719, 2060-2079, gfdl_cm3, Annual Anomaly, BEN
0.08734, 2060-2079, gfdl_esm2g, Annual Anomaly, BEN
0.14968, 2060-2079, gfdl_esm2m, Annual Anomaly, BEN
0.14518, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BEN
0.6805, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BEN
0.09498, 2060-2079, miroc5, Annual Anomaly, BEN
-0.0466, 2060-2079, miroc_esm_chem, Annual Anomaly, BEN
-0.0018, 2060-2079, miroc_esm, Annual Anomaly, BEN
0.12078, 2060-2079, mpi_esm_mr, Annual Anomaly, BEN
0.21347, 2060-2079, mri_cgcm3, Annual Anomaly, BEN
-0.0137, 2060-2079, noresm1_m, Annual Anomaly, BEN
0.12436, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BTN
-0.001, 2060-2079, bnu_esm, Annual Anomaly, BTN
0.18766, 2060-2079, canesm2, Annual Anomaly, BTN
-0.0108, 2060-2079, ccsm4, Annual Anomaly, BTN
-0.0759, 2060-2079, cesm1_cam5, Annual Anomaly, BTN
-0.0211, 2060-2079, cnrm_cm5, Annual Anomaly, BTN
0.31097, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BTN
-0.0265, 2060-2079, gfdl_cm3, Annual Anomaly, BTN
0.11735, 2060-2079, gfdl_esm2m, Annual Anomaly, BTN
0.20307, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BTN
0.45896, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BTN
-0.0177, 2060-2079, miroc5, Annual Anomaly, BTN
0.29834, 2060-2079, miroc_esm_chem, Annual Anomaly, BTN
0.07841, 2060-2079, miroc_esm, Annual Anomaly, BTN
0.24126, 2060-2079, mpi_esm_mr, Annual Anomaly, BTN
0.0271, 2060-2079, mri_cgcm3, Annual Anomaly, BTN
0.20521, 2060-2079, noresm1_m, Annual Anomaly, BTN
0.14828, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BOL
0.1764, 2060-2079, bcc_csm1_1, Annual Anomaly, BOL
0.16911, 2060-2079, bnu_esm, Annual Anomaly, BOL
0.6414, 2060-2079, canesm2, Annual Anomaly, BOL
0.07299, 2060-2079, ccsm4, Annual Anomaly, BOL
0.2675, 2060-2079, cesm1_cam5, Annual Anomaly, BOL
0.06281, 2060-2079, cnrm_cm5, Annual Anomaly, BOL
0.24133, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BOL
0.5265, 2060-2079, gfdl_cm3, Annual Anomaly, BOL
0.157, 2060-2079, gfdl_esm2g, Annual Anomaly, BOL
0.03869, 2060-2079, gfdl_esm2m, Annual Anomaly, BOL
0.35616, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BOL
0.29093, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BOL
0.12904, 2060-2079, miroc5, Annual Anomaly, BOL
0.52452, 2060-2079, miroc_esm_chem, Annual Anomaly, BOL
0.33996, 2060-2079, miroc_esm, Annual Anomaly, BOL
0.10912, 2060-2079, mpi_esm_mr, Annual Anomaly, BOL
0.20249, 2060-2079, mri_cgcm3, Annual Anomaly, BOL
0.1751, 2060-2079, noresm1_m, Annual Anomaly, BOL
0.16648, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BIH
-0.0308, 2060-2079, bcc_csm1_1, Annual Anomaly, BIH
0.12862, 2060-2079, bnu_esm, Annual Anomaly, BIH
-0.0499, 2060-2079, canesm2, Annual Anomaly, BIH
0.31546, 2060-2079, ccsm4, Annual Anomaly, BIH
0.00305, 2060-2079, cesm1_cam5, Annual Anomaly, BIH
0.181, 2060-2079, cnrm_cm5, Annual Anomaly, BIH
0.10842, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BIH
0.59985, 2060-2079, gfdl_cm3, Annual Anomaly, BIH
0.0048, 2060-2079, gfdl_esm2g, Annual Anomaly, BIH
0.11276, 2060-2079, gfdl_esm2m, Annual Anomaly, BIH
0.01064, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.0113, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BIH
0.56162, 2060-2079, miroc5, Annual Anomaly, BIH
0.44779, 2060-2079, miroc_esm_chem, Annual Anomaly, BIH
0.05882, 2060-2079, miroc_esm, Annual Anomaly, BIH
0.14258, 2060-2079, mpi_esm_mr, Annual Anomaly, BIH
0.07611, 2060-2079, mri_cgcm3, Annual Anomaly, BIH
0.1566, 2060-2079, noresm1_m, Annual Anomaly, BIH
0.40731, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BWA
0.10602, 2060-2079, bcc_csm1_1, Annual Anomaly, BWA
-0.0052, 2060-2079, bnu_esm, Annual Anomaly, BWA
