Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-1.4674, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AUS
-1.6106, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AUS
0.16683, 2080-2099, miroc5, Annual Anomaly, AUS
-0.7945, 2080-2099, miroc_esm_chem, Annual Anomaly, AUS
-0.728, 2080-2099, miroc_esm, Annual Anomaly, AUS
-0.6596, 2080-2099, mri_cgcm3, Annual Anomaly, AUS
-0.1529, 2080-2099, noresm1_m, Annual Anomaly, AUS
-0.989, 2080-2099, bcc_csm1_1_m, Annual Anomaly, AUT
-0.8466, 2080-2099, bcc_csm1_1, Annual Anomaly, AUT
-0.5726, 2080-2099, ccsm4, Annual Anomaly, AUT
-0.1329, 2080-2099, cesm1_cam5, Annual Anomaly, AUT
-0.2263, 2080-2099, csiro_mk3_6_0, Annual Anomaly, AUT
-1.1844, 2080-2099, gfdl_cm3, Annual Anomaly, AUT
-0.872, 2080-2099, gfdl_esm2g, Annual Anomaly, AUT
-0.3842, 2080-2099, gfdl_esm2m, Annual Anomaly, AUT
-0.5458, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, AUT
-0.8056, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, AUT
-0.444, 2080-2099, miroc5, Annual Anomaly, AUT
-0.1523, 2080-2099, miroc_esm_chem, Annual Anomaly, AUT
-0.1285, 2080-2099, miroc_esm, Annual Anomaly, AUT
0.79739, 2080-2099, mri_cgcm3, Annual Anomaly, AUT
-0.7976, 2080-2099, noresm1_m, Annual Anomaly, AUT
-0.9479, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRB
-1.133, 2080-2099, bcc_csm1_1, Annual Anomaly, BRB
-1.6196, 2080-2099, ccsm4, Annual Anomaly, BRB
-1.5131, 2080-2099, cesm1_cam5, Annual Anomaly, BRB
-0.0631, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRB
-0.3602, 2080-2099, gfdl_cm3, Annual Anomaly, BRB
0.02849, 2080-2099, gfdl_esm2g, Annual Anomaly, BRB
-0.043, 2080-2099, gfdl_esm2m, Annual Anomaly, BRB
-1.1134, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRB
-1.5384, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRB
-0.6695, 2080-2099, miroc5, Annual Anomaly, BRB
0.01269, 2080-2099, miroc_esm_chem, Annual Anomaly, BRB
0.27188, 2080-2099, miroc_esm, Annual Anomaly, BRB
0.18374, 2080-2099, mri_cgcm3, Annual Anomaly, BRB
-0.6313, 2080-2099, noresm1_m, Annual Anomaly, BRB
-0.7003, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BEL
-0.8333, 2080-2099, bcc_csm1_1, Annual Anomaly, BEL
-0.7206, 2080-2099, ccsm4, Annual Anomaly, BEL
-0.764, 2080-2099, cesm1_cam5, Annual Anomaly, BEL
-1.3403, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BEL
-0.9781, 2080-2099, gfdl_cm3, Annual Anomaly, BEL
-1.049, 2080-2099, gfdl_esm2g, Annual Anomaly, BEL
-0.3602, 2080-2099, gfdl_esm2m, Annual Anomaly, BEL
-0.5908, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BEL
-0.784, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BEL
-0.6136, 2080-2099, miroc5, Annual Anomaly, BEL
0.3852, 2080-2099, miroc_esm_chem, Annual Anomaly, BEL
0.41604, 2080-2099, miroc_esm, Annual Anomaly, BEL
-0.4412, 2080-2099, mri_cgcm3, Annual Anomaly, BEL
-0.6652, 2080-2099, noresm1_m, Annual Anomaly, BEL
-0.0119, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BTN
0.43251, 2080-2099, bcc_csm1_1, Annual Anomaly, BTN
0.10501, 2080-2099, ccsm4, Annual Anomaly, BTN
1.22362, 2080-2099, cesm1_cam5, Annual Anomaly, BTN
-0.1933, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BTN
1.33452, 2080-2099, gfdl_cm3, Annual Anomaly, BTN
0.99354, 2080-2099, gfdl_esm2g, Annual Anomaly, BTN
0.06741, 2080-2099, gfdl_esm2m, Annual Anomaly, BTN
-0.2199, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BTN
0.15244, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BTN
1.31044, 2080-2099, miroc5, Annual Anomaly, BTN
-0.4893, 2080-2099, miroc_esm_chem, Annual Anomaly, BTN
0.40993, 2080-2099, miroc_esm, Annual Anomaly, BTN
0.89744, 2080-2099, mri_cgcm3, Annual Anomaly, BTN
0.6055, 2080-2099, noresm1_m, Annual Anomaly, BTN
-0.6305, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BOL
-0.5666, 2080-2099, bcc_csm1_1, Annual Anomaly, BOL
-0.4179, 2080-2099, ccsm4, Annual Anomaly, BOL
-0.8324, 2080-2099, cesm1_cam5, Annual Anomaly, BOL
-1.0885, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BOL
-1.9725, 2080-2099, gfdl_cm3, Annual Anomaly, BOL
-0.6734, 2080-2099, gfdl_esm2g, Annual Anomaly, BOL
-0.5042, 2080-2099, gfdl_esm2m, Annual Anomaly, BOL
-1.6208, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BOL
-1.4, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BOL
-0.5066, 2080-2099, miroc5, Annual Anomaly, BOL
-1.9768, 2080-2099, miroc_esm_chem, Annual Anomaly, BOL
-1.8155, 2080-2099, miroc_esm, Annual Anomaly, BOL
-0.2743, 2080-2099, mri_cgcm3, Annual Anomaly, BOL
-0.7038, 2080-2099, noresm1_m, Annual Anomaly, BOL
-1.355, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BWA
-1.5377, 2080-2099, bcc_csm1_1, Annual Anomaly, BWA
-1.0711, 2080-2099, ccsm4, Annual Anomaly, BWA
-1.4097, 2080-2099, cesm1_cam5, Annual Anomaly, BWA
-1.653, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BWA
-0.8334, 2080-2099, gfdl_cm3, Annual Anomaly, BWA
-0.5776, 2080-2099, gfdl_esm2g, Annual Anomaly, BWA
-0.8994, 2080-2099, gfdl_esm2m, Annual Anomaly, BWA
-0.2534, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BWA
-1.5207, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BWA
-0.6262, 2080-2099, miroc5, Annual Anomaly, BWA
-1.6329, 2080-2099, miroc_esm_chem, Annual Anomaly, BWA
-1.4801, 2080-2099, miroc_esm, Annual Anomaly, BWA
-1.2891, 2080-2099, mri_cgcm3, Annual Anomaly, BWA
-0.6438, 2080-2099, noresm1_m, Annual Anomaly, BWA
-0.1338, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BRN
-0.0185, 2080-2099, bcc_csm1_1, Annual Anomaly, BRN
0.74241, 2080-2099, ccsm4, Annual Anomaly, BRN
0.30348, 2080-2099, cesm1_cam5, Annual Anomaly, BRN
-0.3053, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BRN
0.15919, 2080-2099, gfdl_cm3, Annual Anomaly, BRN
0.00859, 2080-2099, gfdl_esm2g, Annual Anomaly, BRN
0.35546, 2080-2099, gfdl_esm2m, Annual Anomaly, BRN
1.34525, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BRN
0.9374, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BRN
1.16296, 2080-2099, miroc5, Annual Anomaly, BRN
1.07568, 2080-2099, miroc_esm_chem, Annual Anomaly, BRN
0.43107, 2080-2099, miroc_esm, Annual Anomaly, BRN
-0.4157, 2080-2099, mri_cgcm3, Annual Anomaly, BRN
0.54392, 2080-2099, noresm1_m, Annual Anomaly, BRN
-1.2967, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BGR
-1.013, 2080-2099, bcc_csm1_1, Annual Anomaly, BGR
-0.9801, 2080-2099, ccsm4, Annual Anomaly, BGR
-0.6739, 2080-2099, cesm1_cam5, Annual Anomaly, BGR
-1.5118, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BGR
-0.8652, 2080-2099, gfdl_cm3, Annual Anomaly, BGR
-1.0636, 2080-2099, gfdl_esm2g, Annual Anomaly, BGR
-1.0048, 2080-2099, gfdl_esm2m, Annual Anomaly, BGR
-1.0177, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BGR
-2.0515, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BGR
-1.4234, 2080-2099, miroc5, Annual Anomaly, BGR
-1.8514, 2080-2099, miroc_esm_chem, Annual Anomaly, BGR
-1.2868, 2080-2099, miroc_esm, Annual Anomaly, BGR
-0.2413, 2080-2099, mri_cgcm3, Annual Anomaly, BGR
-1.8282, 2080-2099, noresm1_m, Annual Anomaly, BGR
-1.4474, 2080-2099, bcc_csm1_1_m, Annual Anomaly, BFA
-0.6753, 2080-2099, bcc_csm1_1, Annual Anomaly, BFA
-0.7902, 2080-2099, ccsm4, Annual Anomaly, BFA
-0.9456, 2080-2099, cesm1_cam5, Annual Anomaly, BFA
-0.4308, 2080-2099, csiro_mk3_6_0, Annual Anomaly, BFA
-0.3979, 2080-2099, gfdl_cm3, Annual Anomaly, BFA
-0.239, 2080-2099, gfdl_esm2g, Annual Anomaly, BFA
-0.209, 2080-2099, gfdl_esm2m, Annual Anomaly, BFA
-1.0403, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, BFA
-1.8326, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, BFA
0.0832, 2080-2099, miroc5, Annual Anomaly, BFA
1.52948, 2080-2099, miroc_esm_chem, Annual Anomaly, BFA
2.00995, 2080-2099, miroc_esm, Annual Anomaly, BFA
-1.0286, 2080-2099, mri_cgcm3, Annual Anomaly, BFA
0.24198, 2080-2099, noresm1_m, Annual Anomaly, BFA
-0.1643, 2080-2099, bcc_csm1_1_m, Annual Anomaly, KHM
0.47278, 2080-2099, bcc_csm1_1, Annual Anomaly, KHM
-0.0508, 2080-2099, ccsm4, Annual Anomaly, KHM
0.05613, 2080-2099, cesm1_cam5, Annual Anomaly, KHM
0.11813, 2080-2099, csiro_mk3_6_0, Annual Anomaly, KHM
0.55833, 2080-2099, gfdl_cm3, Annual Anomaly, KHM
0.35066, 2080-2099, gfdl_esm2g, Annual Anomaly, KHM
0.59206, 2080-2099, gfdl_esm2m, Annual Anomaly, KHM
-0.2094, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, KHM
-0.0403, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, KHM
0.57433, 2080-2099, miroc5, Annual Anomaly, KHM
-0.5856, 2080-2099, miroc_esm_chem, Annual Anomaly, KHM
0.13051, 2080-2099, miroc_esm, Annual Anomaly, KHM
0.30905, 2080-2099, mri_cgcm3, Annual Anomaly, KHM
0.73721, 2080-2099, noresm1_m, Annual Anomaly, KHM
-0.6098, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CMR
0.39805, 2080-2099, bcc_csm1_1, Annual Anomaly, CMR
0.28119, 2080-2099, ccsm4, Annual Anomaly, CMR
0.28503, 2080-2099, cesm1_cam5, Annual Anomaly, CMR
-0.6512, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CMR
0.62083, 2080-2099, gfdl_cm3, Annual Anomaly, CMR
0.48719, 2080-2099, gfdl_esm2g, Annual Anomaly, CMR
0.05673, 2080-2099, gfdl_esm2m, Annual Anomaly, CMR
0.19255, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CMR
-0.3281, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CMR
-0.0152, 2080-2099, miroc5, Annual Anomaly, CMR
-0.1425, 2080-2099, miroc_esm_chem, Annual Anomaly, CMR
0.45515, 2080-2099, miroc_esm, Annual Anomaly, CMR
0.35466, 2080-2099, mri_cgcm3, Annual Anomaly, CMR
0.32935, 2080-2099, noresm1_m, Annual Anomaly, CMR
0.21411, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAN
0.64994, 2080-2099, bcc_csm1_1, Annual Anomaly, CAN
0.01571, 2080-2099, ccsm4, Annual Anomaly, CAN
-0.0396, 2080-2099, cesm1_cam5, Annual Anomaly, CAN
0.53358, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAN
0.63943, 2080-2099, gfdl_cm3, Annual Anomaly, CAN
0.2837, 2080-2099, gfdl_esm2g, Annual Anomaly, CAN
0.25682, 2080-2099, gfdl_esm2m, Annual Anomaly, CAN
-0.2205, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAN
-0.2112, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAN
0.06312, 2080-2099, miroc5, Annual Anomaly, CAN
0.68474, 2080-2099, miroc_esm_chem, Annual Anomaly, CAN
0.62516, 2080-2099, miroc_esm, Annual Anomaly, CAN
0.89766, 2080-2099, mri_cgcm3, Annual Anomaly, CAN
-0.1002, 2080-2099, noresm1_m, Annual Anomaly, CAN
-0.4798, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CPV
-0.1789, 2080-2099, bcc_csm1_1, Annual Anomaly, CPV
-1.1642, 2080-2099, ccsm4, Annual Anomaly, CPV
0.20492, 2080-2099, cesm1_cam5, Annual Anomaly, CPV
-0.8651, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CPV
1.58701, 2080-2099, gfdl_cm3, Annual Anomaly, CPV
0.91303, 2080-2099, gfdl_esm2g, Annual Anomaly, CPV
0.70216, 2080-2099, gfdl_esm2m, Annual Anomaly, CPV
-2.3953, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CPV
-2.7498, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CPV
-0.4197, 2080-2099, miroc5, Annual Anomaly, CPV
1.78533, 2080-2099, miroc_esm_chem, Annual Anomaly, CPV
2.06924, 2080-2099, miroc_esm, Annual Anomaly, CPV
-1.3213, 2080-2099, mri_cgcm3, Annual Anomaly, CPV
-1.5571, 2080-2099, noresm1_m, Annual Anomaly, CPV
-0.9059, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CAF
0.84219, 2080-2099, bcc_csm1_1, Annual Anomaly, CAF
0.3813, 2080-2099, ccsm4, Annual Anomaly, CAF
0.44184, 2080-2099, cesm1_cam5, Annual Anomaly, CAF
-1.2188, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CAF
0.45284, 2080-2099, gfdl_cm3, Annual Anomaly, CAF
-0.376, 2080-2099, gfdl_esm2g, Annual Anomaly, CAF
-0.6767, 2080-2099, gfdl_esm2m, Annual Anomaly, CAF
-0.0157, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CAF
-1.0121, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CAF
0.2807, 2080-2099, miroc5, Annual Anomaly, CAF
-0.1543, 2080-2099, miroc_esm_chem, Annual Anomaly, CAF
0.31687, 2080-2099, miroc_esm, Annual Anomaly, CAF
0.07083, 2080-2099, mri_cgcm3, Annual Anomaly, CAF
0.18317, 2080-2099, noresm1_m, Annual Anomaly, CAF
-0.776, 2080-2099, bcc_csm1_1_m, Annual Anomaly, COG
-0.2825, 2080-2099, bcc_csm1_1, Annual Anomaly, COG
0.16872, 2080-2099, ccsm4, Annual Anomaly, COG
0.61441, 2080-2099, cesm1_cam5, Annual Anomaly, COG
-0.5219, 2080-2099, csiro_mk3_6_0, Annual Anomaly, COG
-0.2204, 2080-2099, gfdl_cm3, Annual Anomaly, COG
-0.2746, 2080-2099, gfdl_esm2g, Annual Anomaly, COG
-0.349, 2080-2099, gfdl_esm2m, Annual Anomaly, COG
0.61041, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, COG
-0.3529, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, COG
0.24385, 2080-2099, miroc5, Annual Anomaly, COG
0.41767, 2080-2099, miroc_esm_chem, Annual Anomaly, COG
0.55672, 2080-2099, miroc_esm, Annual Anomaly, COG
0.47588, 2080-2099, mri_cgcm3, Annual Anomaly, COG
0.12033, 2080-2099, noresm1_m, Annual Anomaly, COG
-1.5067, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CRI
-0.7229, 2080-2099, bcc_csm1_1, Annual Anomaly, CRI
-1.1409, 2080-2099, ccsm4, Annual Anomaly, CRI
-0.9982, 2080-2099, cesm1_cam5, Annual Anomaly, CRI
-0.4537, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CRI
0.28873, 2080-2099, gfdl_cm3, Annual Anomaly, CRI
-0.221, 2080-2099, gfdl_esm2g, Annual Anomaly, CRI
-0.1718, 2080-2099, gfdl_esm2m, Annual Anomaly, CRI
-1.3031, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CRI
-1.8317, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CRI
0.36128, 2080-2099, miroc5, Annual Anomaly, CRI
-0.2806, 2080-2099, miroc_esm_chem, Annual Anomaly, CRI
0.26182, 2080-2099, miroc_esm, Annual Anomaly, CRI
-0.1526, 2080-2099, mri_cgcm3, Annual Anomaly, CRI
-1.6321, 2080-2099, noresm1_m, Annual Anomaly, CRI
-1.0366, 2080-2099, bcc_csm1_1_m, Annual Anomaly, CYP
-1.3275, 2080-2099, bcc_csm1_1, Annual Anomaly, CYP
-0.7028, 2080-2099, ccsm4, Annual Anomaly, CYP
-0.5648, 2080-2099, cesm1_cam5, Annual Anomaly, CYP
-0.967, 2080-2099, csiro_mk3_6_0, Annual Anomaly, CYP
-1.5844, 2080-2099, gfdl_cm3, Annual Anomaly, CYP
-1.9268, 2080-2099, gfdl_esm2g, Annual Anomaly, CYP
-1.2446, 2080-2099, gfdl_esm2m, Annual Anomaly, CYP
-1.5222, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, CYP
-1.7104, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, CYP
-0.4846, 2080-2099, miroc5, Annual Anomaly, CYP
-2.1468, 2080-2099, miroc_esm_chem, Annual Anomaly, CYP
-1.7683, 2080-2099, miroc_esm, Annual Anomaly, CYP
-0.9399, 2080-2099, mri_cgcm3, Annual Anomaly, CYP
-0.6721, 2080-2099, noresm1_m, Annual Anomaly, CYP
-0.2148, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DNK
-0.2183, 2080-2099, bcc_csm1_1, Annual Anomaly, DNK
-0.1851, 2080-2099, ccsm4, Annual Anomaly, DNK
-0.101, 2080-2099, cesm1_cam5, Annual Anomaly, DNK
0.44061, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DNK
0.01524, 2080-2099, gfdl_cm3, Annual Anomaly, DNK
0.33114, 2080-2099, gfdl_esm2g, Annual Anomaly, DNK
0.71575, 2080-2099, gfdl_esm2m, Annual Anomaly, DNK
0.14117, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DNK
-0.2671, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DNK
0.56717, 2080-2099, miroc5, Annual Anomaly, DNK
1.95413, 2080-2099, miroc_esm_chem, Annual Anomaly, DNK
1.77826, 2080-2099, miroc_esm, Annual Anomaly, DNK
0.10088, 2080-2099, mri_cgcm3, Annual Anomaly, DNK
-0.0065, 2080-2099, noresm1_m, Annual Anomaly, DNK
0.08083, 2080-2099, bcc_csm1_1_m, Annual Anomaly, DJI
-0.9872, 2080-2099, bcc_csm1_1, Annual Anomaly, DJI
-0.2876, 2080-2099, ccsm4, Annual Anomaly, DJI
0.26363, 2080-2099, cesm1_cam5, Annual Anomaly, DJI
-1.4574, 2080-2099, csiro_mk3_6_0, Annual Anomaly, DJI
-1.3843, 2080-2099, gfdl_cm3, Annual Anomaly, DJI
-0.4323, 2080-2099, gfdl_esm2g, Annual Anomaly, DJI
-0.9424, 2080-2099, gfdl_esm2m, Annual Anomaly, DJI
0.25687, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, DJI
-1.3409, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, DJI
1.08268, 2080-2099, miroc5, Annual Anomaly, DJI
1.20962, 2080-2099, miroc_esm_chem, Annual Anomaly, DJI
1.33449, 2080-2099, miroc_esm, Annual Anomaly, DJI
-0.1394, 2080-2099, mri_cgcm3, Annual Anomaly, DJI
0.52028, 2080-2099, noresm1_m, Annual Anomaly, DJI
0.758, 2080-2099, bcc_csm1_1_m, Annual Anomaly, ECU
0.32023, 2080-2099, bcc_csm1_1, Annual Anomaly, ECU
-0.0816, 2080-2099, ccsm4, Annual Anomaly, ECU
-0.8763, 2080-2099, cesm1_cam5, Annual Anomaly, ECU
0.57236, 2080-2099, csiro_mk3_6_0, Annual Anomaly, ECU
-1.679, 2080-2099, gfdl_cm3, Annual Anomaly, ECU
0.74508, 2080-2099, gfdl_esm2g, Annual Anomaly, ECU
0.33589, 2080-2099, gfdl_esm2m, Annual Anomaly, ECU
0.4869, 2080-2099, ipsl_cm5a_lr, Annual Anomaly, ECU
1.02603, 2080-2099, ipsl_cm5a_mr, Annual Anomaly, ECU
1.15776, 2080-2099, miroc5, Annual Anomaly, ECU
-0.7785, 2080-2099, miroc_esm_chem, Annual Anomaly, ECU
-0.8021, 2080-2099, miroc_esm, Annual Anomaly, ECU
0.59234, 2080-2099, mri_cgcm3, Annual Anomaly, ECU
1.75813, 2080-2099, noresm1_m, Annual Anomaly, ECU
-2.7802, 2080-2099, bcc_csm1_1_m, Annual Anomaly, EGY
-2.3892, 2080-2099, bcc_csm1_1, Annual Anomaly, EGY
-2.07, 2080-2099, ccsm4, Annual Anomaly, EGY
-1.6672, 2080-2099, cesm1_cam5, Annual Anomaly, EGY
-1.8118, 2080-2099, csiro_mk3_6_0, Annual Anomaly, EGY
-2.02, 2080-2099, gfdl_cm3, Annual Anomaly, EGY
-2.2961, 2080-2099, gfdl_esm2g, Annual Anomaly, EGY
