Mean Drought Index - (SPEI), Year, Model, Statistics, ISO3
-1.3035, 2060-2079, cesm1_cam5, Annual Anomaly, ATG
-0.7582, 2060-2079, cnrm_cm5, Annual Anomaly, ATG
-0.2218, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ATG
0.31934, 2060-2079, gfdl_cm3, Annual Anomaly, ATG
6.8E-4, 2060-2079, gfdl_esm2g, Annual Anomaly, ATG
0.41596, 2060-2079, gfdl_esm2m, Annual Anomaly, ATG
-0.8699, 2060-2079, inmcm4, Annual Anomaly, ATG
-0.3258, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ATG
-1.1294, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ATG
-0.4928, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ATG
-0.7129, 2060-2079, miroc5, Annual Anomaly, ATG
-0.3743, 2060-2079, miroc_esm_chem, Annual Anomaly, ATG
0.53608, 2060-2079, miroc_esm, Annual Anomaly, ATG
-1.0567, 2060-2079, mpi_esm_mr, Annual Anomaly, ATG
-0.1347, 2060-2079, mri_cgcm3, Annual Anomaly, ATG
-0.5292, 2060-2079, noresm1_m, Annual Anomaly, ATG
-0.2545, 2060-2079, access1_3, Annual Anomaly, ARG
-0.5455, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ARG
-0.6263, 2060-2079, bcc_csm1_1, Annual Anomaly, ARG
-0.3848, 2060-2079, bnu_esm, Annual Anomaly, ARG
-0.873, 2060-2079, canesm2, Annual Anomaly, ARG
-0.264, 2060-2079, ccsm4, Annual Anomaly, ARG
1.0E-5, 2060-2079, cesm1_bgc, Annual Anomaly, ARG
-0.3399, 2060-2079, cesm1_cam5, Annual Anomaly, ARG
-0.1668, 2060-2079, cnrm_cm5, Annual Anomaly, ARG
-0.4247, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ARG
-0.9933, 2060-2079, gfdl_cm3, Annual Anomaly, ARG
-0.7838, 2060-2079, gfdl_esm2g, Annual Anomaly, ARG
-0.91, 2060-2079, gfdl_esm2m, Annual Anomaly, ARG
-0.0316, 2060-2079, inmcm4, Annual Anomaly, ARG
-1.3406, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ARG
-1.1009, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ARG
-0.6242, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ARG
-0.5245, 2060-2079, miroc5, Annual Anomaly, ARG
-0.6618, 2060-2079, miroc_esm_chem, Annual Anomaly, ARG
-1.0879, 2060-2079, miroc_esm, Annual Anomaly, ARG
-0.6464, 2060-2079, mpi_esm_mr, Annual Anomaly, ARG
-0.0217, 2060-2079, mri_cgcm3, Annual Anomaly, ARG
-0.6618, 2060-2079, noresm1_m, Annual Anomaly, ARG
-0.4356, 2060-2079, access1_3, Annual Anomaly, ARM
-1.0968, 2060-2079, bcc_csm1_1_m, Annual Anomaly, ARM
-1.972, 2060-2079, bcc_csm1_1, Annual Anomaly, ARM
-0.6801, 2060-2079, bnu_esm, Annual Anomaly, ARM
-0.9036, 2060-2079, canesm2, Annual Anomaly, ARM
-0.6791, 2060-2079, ccsm4, Annual Anomaly, ARM
-0.8701, 2060-2079, cesm1_bgc, Annual Anomaly, ARM
-0.5744, 2060-2079, cesm1_cam5, Annual Anomaly, ARM
0.17148, 2060-2079, cnrm_cm5, Annual Anomaly, ARM
-1.8988, 2060-2079, csiro_mk3_6_0, Annual Anomaly, ARM
-1.4018, 2060-2079, gfdl_cm3, Annual Anomaly, ARM
-0.9498, 2060-2079, gfdl_esm2g, Annual Anomaly, ARM
-0.3771, 2060-2079, gfdl_esm2m, Annual Anomaly, ARM
-1.2876, 2060-2079, inmcm4, Annual Anomaly, ARM
-2.0604, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, ARM
-2.2024, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, ARM
-0.9408, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, ARM
-1.5522, 2060-2079, miroc5, Annual Anomaly, ARM
-1.5771, 2060-2079, miroc_esm_chem, Annual Anomaly, ARM
-1.0065, 2060-2079, miroc_esm, Annual Anomaly, ARM
-0.8364, 2060-2079, mpi_esm_mr, Annual Anomaly, ARM
-0.239, 2060-2079, mri_cgcm3, Annual Anomaly, ARM
-1.2434, 2060-2079, noresm1_m, Annual Anomaly, ARM
0.10639, 2060-2079, access1_3, Annual Anomaly, AUT
-0.2816, 2060-2079, bcc_csm1_1_m, Annual Anomaly, AUT
-0.4445, 2060-2079, bcc_csm1_1, Annual Anomaly, AUT
-0.5532, 2060-2079, bnu_esm, Annual Anomaly, AUT
-0.3332, 2060-2079, canesm2, Annual Anomaly, AUT
-0.4951, 2060-2079, ccsm4, Annual Anomaly, AUT
-1.332, 2060-2079, cesm1_bgc, Annual Anomaly, AUT
-0.2399, 2060-2079, cesm1_cam5, Annual Anomaly, AUT
0.58934, 2060-2079, cnrm_cm5, Annual Anomaly, AUT
-1.2815, 2060-2079, csiro_mk3_6_0, Annual Anomaly, AUT
-1.2154, 2060-2079, gfdl_cm3, Annual Anomaly, AUT
0.03064, 2060-2079, gfdl_esm2g, Annual Anomaly, AUT
-0.1144, 2060-2079, gfdl_esm2m, Annual Anomaly, AUT
-0.7667, 2060-2079, inmcm4, Annual Anomaly, AUT
-0.231, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, AUT
-0.7062, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, AUT
0.1679, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, AUT
-0.4984, 2060-2079, miroc5, Annual Anomaly, AUT
-0.6294, 2060-2079, miroc_esm_chem, Annual Anomaly, AUT
0.34209, 2060-2079, miroc_esm, Annual Anomaly, AUT
-0.7214, 2060-2079, mpi_esm_mr, Annual Anomaly, AUT
0.40125, 2060-2079, mri_cgcm3, Annual Anomaly, AUT
-0.4108, 2060-2079, noresm1_m, Annual Anomaly, AUT
-0.4826, 2060-2079, access1_3, Annual Anomaly, AZE
-0.8574, 2060-2079, bcc_csm1_1_m, Annual Anomaly, AZE
-1.3791, 2060-2079, bcc_csm1_1, Annual Anomaly, AZE
-0.7468, 2060-2079, bnu_esm, Annual Anomaly, AZE
-0.9384, 2060-2079, canesm2, Annual Anomaly, AZE
-0.6586, 2060-2079, ccsm4, Annual Anomaly, AZE
-0.9191, 2060-2079, cesm1_bgc, Annual Anomaly, AZE
-0.7967, 2060-2079, cesm1_cam5, Annual Anomaly, AZE
0.10407, 2060-2079, cnrm_cm5, Annual Anomaly, AZE
-1.1305, 2060-2079, csiro_mk3_6_0, Annual Anomaly, AZE
-1.615, 2060-2079, gfdl_cm3, Annual Anomaly, AZE
-0.9307, 2060-2079, gfdl_esm2g, Annual Anomaly, AZE
-0.176, 2060-2079, gfdl_esm2m, Annual Anomaly, AZE
-1.6449, 2060-2079, inmcm4, Annual Anomaly, AZE
-1.7017, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, AZE
-2.1842, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, AZE
-0.9957, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, AZE
-1.324, 2060-2079, miroc5, Annual Anomaly, AZE
-1.0901, 2060-2079, miroc_esm_chem, Annual Anomaly, AZE
-1.3498, 2060-2079, miroc_esm, Annual Anomaly, AZE
-0.7858, 2060-2079, mpi_esm_mr, Annual Anomaly, AZE
-0.3753, 2060-2079, mri_cgcm3, Annual Anomaly, AZE
-0.9777, 2060-2079, noresm1_m, Annual Anomaly, AZE
0.29242, 2060-2079, access1_3, Annual Anomaly, BHS
-0.3506, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BHS
0.34074, 2060-2079, bcc_csm1_1, Annual Anomaly, BHS
-0.6689, 2060-2079, bnu_esm, Annual Anomaly, BHS
0.26244, 2060-2079, canesm2, Annual Anomaly, BHS
0.14864, 2060-2079, ccsm4, Annual Anomaly, BHS
0.14875, 2060-2079, cesm1_bgc, Annual Anomaly, BHS
-0.5014, 2060-2079, cesm1_cam5, Annual Anomaly, BHS
0.38698, 2060-2079, cnrm_cm5, Annual Anomaly, BHS
0.28846, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BHS
0.10973, 2060-2079, gfdl_cm3, Annual Anomaly, BHS
-0.2542, 2060-2079, gfdl_esm2g, Annual Anomaly, BHS
-0.0321, 2060-2079, gfdl_esm2m, Annual Anomaly, BHS
-0.1134, 2060-2079, inmcm4, Annual Anomaly, BHS
-0.4676, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BHS
-0.3385, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BHS
0.26229, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BHS
-0.0327, 2060-2079, miroc5, Annual Anomaly, BHS
-0.4289, 2060-2079, miroc_esm_chem, Annual Anomaly, BHS
0.55969, 2060-2079, miroc_esm, Annual Anomaly, BHS
0.78477, 2060-2079, mpi_esm_mr, Annual Anomaly, BHS
0.83373, 2060-2079, mri_cgcm3, Annual Anomaly, BHS
-0.5686, 2060-2079, noresm1_m, Annual Anomaly, BHS
-0.4303, 2060-2079, access1_3, Annual Anomaly, BLR
0.33381, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BLR
-0.4224, 2060-2079, bcc_csm1_1, Annual Anomaly, BLR
-0.3862, 2060-2079, bnu_esm, Annual Anomaly, BLR
0.24564, 2060-2079, canesm2, Annual Anomaly, BLR
-0.7758, 2060-2079, ccsm4, Annual Anomaly, BLR
-0.7964, 2060-2079, cesm1_bgc, Annual Anomaly, BLR
-1.1887, 2060-2079, cesm1_cam5, Annual Anomaly, BLR
-0.3946, 2060-2079, cnrm_cm5, Annual Anomaly, BLR
-0.5268, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BLR
-0.5081, 2060-2079, gfdl_cm3, Annual Anomaly, BLR
-0.1435, 2060-2079, gfdl_esm2g, Annual Anomaly, BLR
0.16127, 2060-2079, gfdl_esm2m, Annual Anomaly, BLR
0.17124, 2060-2079, inmcm4, Annual Anomaly, BLR
0.2364, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BLR
-0.0683, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BLR
-0.2, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BLR
-1.0033, 2060-2079, miroc5, Annual Anomaly, BLR
0.16439, 2060-2079, miroc_esm_chem, Annual Anomaly, BLR
0.90206, 2060-2079, miroc_esm, Annual Anomaly, BLR
0.37245, 2060-2079, mpi_esm_mr, Annual Anomaly, BLR
-0.008, 2060-2079, mri_cgcm3, Annual Anomaly, BLR
-0.6512, 2060-2079, noresm1_m, Annual Anomaly, BLR
-1.0958, 2060-2079, access1_3, Annual Anomaly, BLZ
-0.6747, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BLZ
-0.6173, 2060-2079, bcc_csm1_1, Annual Anomaly, BLZ
-1.2048, 2060-2079, bnu_esm, Annual Anomaly, BLZ
-1.1514, 2060-2079, canesm2, Annual Anomaly, BLZ
-1.3427, 2060-2079, ccsm4, Annual Anomaly, BLZ
-1.6354, 2060-2079, cesm1_bgc, Annual Anomaly, BLZ
-1.6104, 2060-2079, cesm1_cam5, Annual Anomaly, BLZ
0.20663, 2060-2079, cnrm_cm5, Annual Anomaly, BLZ
-0.3018, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BLZ
-0.0577, 2060-2079, gfdl_cm3, Annual Anomaly, BLZ
-0.5105, 2060-2079, gfdl_esm2g, Annual Anomaly, BLZ
-0.3339, 2060-2079, gfdl_esm2m, Annual Anomaly, BLZ
-1.6414, 2060-2079, inmcm4, Annual Anomaly, BLZ
-1.3791, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BLZ
-2.4219, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BLZ
-0.957, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BLZ
0.1685, 2060-2079, miroc5, Annual Anomaly, BLZ
-0.5365, 2060-2079, miroc_esm_chem, Annual Anomaly, BLZ
-0.5134, 2060-2079, miroc_esm, Annual Anomaly, BLZ
-0.8432, 2060-2079, mpi_esm_mr, Annual Anomaly, BLZ
-0.291, 2060-2079, mri_cgcm3, Annual Anomaly, BLZ
-1.02, 2060-2079, noresm1_m, Annual Anomaly, BLZ
0.35223, 2060-2079, access1_3, Annual Anomaly, BEN
-0.4275, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BEN
-0.4666, 2060-2079, bcc_csm1_1, Annual Anomaly, BEN
0.89231, 2060-2079, bnu_esm, Annual Anomaly, BEN
-1.0673, 2060-2079, canesm2, Annual Anomaly, BEN
-0.2053, 2060-2079, ccsm4, Annual Anomaly, BEN
-0.6013, 2060-2079, cesm1_bgc, Annual Anomaly, BEN
-0.8753, 2060-2079, cesm1_cam5, Annual Anomaly, BEN
0.18052, 2060-2079, cnrm_cm5, Annual Anomaly, BEN
-1.0559, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BEN
-0.2174, 2060-2079, gfdl_cm3, Annual Anomaly, BEN
0.34287, 2060-2079, gfdl_esm2g, Annual Anomaly, BEN
-0.08, 2060-2079, gfdl_esm2m, Annual Anomaly, BEN
-1.1029, 2060-2079, inmcm4, Annual Anomaly, BEN
-0.5026, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BEN
-1.8072, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BEN
-0.3954, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BEN
0.29793, 2060-2079, miroc5, Annual Anomaly, BEN
0.34594, 2060-2079, miroc_esm_chem, Annual Anomaly, BEN
1.05641, 2060-2079, miroc_esm, Annual Anomaly, BEN
-0.6826, 2060-2079, mpi_esm_mr, Annual Anomaly, BEN
-0.4718, 2060-2079, mri_cgcm3, Annual Anomaly, BEN
-0.0634, 2060-2079, noresm1_m, Annual Anomaly, BEN
1.06474, 2060-2079, access1_3, Annual Anomaly, BTN
0.29733, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BTN
0.44116, 2060-2079, bcc_csm1_1, Annual Anomaly, BTN
0.09291, 2060-2079, bnu_esm, Annual Anomaly, BTN
0.80763, 2060-2079, canesm2, Annual Anomaly, BTN
0.56364, 2060-2079, ccsm4, Annual Anomaly, BTN
0.06189, 2060-2079, cesm1_bgc, Annual Anomaly, BTN
1.14049, 2060-2079, cesm1_cam5, Annual Anomaly, BTN
0.90721, 2060-2079, cnrm_cm5, Annual Anomaly, BTN
-0.1183, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BTN
1.26228, 2060-2079, gfdl_cm3, Annual Anomaly, BTN
-0.012, 2060-2079, gfdl_esm2g, Annual Anomaly, BTN
0.23549, 2060-2079, gfdl_esm2m, Annual Anomaly, BTN
-0.0154, 2060-2079, inmcm4, Annual Anomaly, BTN
-0.0119, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BTN
0.03136, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BTN
0.64946, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BTN
0.57846, 2060-2079, miroc5, Annual Anomaly, BTN
-0.461, 2060-2079, miroc_esm_chem, Annual Anomaly, BTN
-0.1127, 2060-2079, miroc_esm, Annual Anomaly, BTN
-0.335, 2060-2079, mpi_esm_mr, Annual Anomaly, BTN
0.31357, 2060-2079, mri_cgcm3, Annual Anomaly, BTN
0.35352, 2060-2079, noresm1_m, Annual Anomaly, BTN
-0.6631, 2060-2079, access1_3, Annual Anomaly, BIH
-0.7849, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BIH
-0.5471, 2060-2079, bcc_csm1_1, Annual Anomaly, BIH
-1.1181, 2060-2079, bnu_esm, Annual Anomaly, BIH
-0.6658, 2060-2079, canesm2, Annual Anomaly, BIH
-1.2433, 2060-2079, ccsm4, Annual Anomaly, BIH
-1.3359, 2060-2079, cesm1_bgc, Annual Anomaly, BIH
-0.1538, 2060-2079, cesm1_cam5, Annual Anomaly, BIH
0.04947, 2060-2079, cnrm_cm5, Annual Anomaly, BIH
-1.2614, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BIH
-1.8227, 2060-2079, gfdl_cm3, Annual Anomaly, BIH
-0.1393, 2060-2079, gfdl_esm2g, Annual Anomaly, BIH
-0.49, 2060-2079, gfdl_esm2m, Annual Anomaly, BIH
-1.0839, 2060-2079, inmcm4, Annual Anomaly, BIH
-0.4275, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BIH
-0.4876, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BIH
-0.1095, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BIH
-1.4723, 2060-2079, miroc5, Annual Anomaly, BIH
-1.3273, 2060-2079, miroc_esm_chem, Annual Anomaly, BIH
-1.1562, 2060-2079, miroc_esm, Annual Anomaly, BIH
-0.6014, 2060-2079, mpi_esm_mr, Annual Anomaly, BIH
0.17744, 2060-2079, mri_cgcm3, Annual Anomaly, BIH
-0.6938, 2060-2079, noresm1_m, Annual Anomaly, BIH
-0.5097, 2060-2079, access1_3, Annual Anomaly, BRA
-0.4219, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BRA
-0.1386, 2060-2079, bcc_csm1_1, Annual Anomaly, BRA
-0.5076, 2060-2079, bnu_esm, Annual Anomaly, BRA
-1.7464, 2060-2079, canesm2, Annual Anomaly, BRA
-0.3969, 2060-2079, ccsm4, Annual Anomaly, BRA
-0.6747, 2060-2079, cesm1_bgc, Annual Anomaly, BRA
-0.6051, 2060-2079, cesm1_cam5, Annual Anomaly, BRA
-0.1304, 2060-2079, cnrm_cm5, Annual Anomaly, BRA
-0.7119, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BRA
-0.9794, 2060-2079, gfdl_cm3, Annual Anomaly, BRA
-0.5026, 2060-2079, gfdl_esm2g, Annual Anomaly, BRA
-0.4502, 2060-2079, gfdl_esm2m, Annual Anomaly, BRA
-0.0754, 2060-2079, inmcm4, Annual Anomaly, BRA
0.22568, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BRA
0.52848, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BRA
-0.5477, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BRA
-0.1237, 2060-2079, miroc5, Annual Anomaly, BRA
-1.2514, 2060-2079, miroc_esm_chem, Annual Anomaly, BRA
-0.898, 2060-2079, miroc_esm, Annual Anomaly, BRA
-0.4144, 2060-2079, mpi_esm_mr, Annual Anomaly, BRA
0.14336, 2060-2079, mri_cgcm3, Annual Anomaly, BRA
-0.4688, 2060-2079, noresm1_m, Annual Anomaly, BRA
0.88202, 2060-2079, access1_3, Annual Anomaly, BRN
0.08614, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BRN
0.07375, 2060-2079, bcc_csm1_1, Annual Anomaly, BRN
-0.002, 2060-2079, bnu_esm, Annual Anomaly, BRN
0.18536, 2060-2079, canesm2, Annual Anomaly, BRN
0.40681, 2060-2079, ccsm4, Annual Anomaly, BRN
0.39887, 2060-2079, cesm1_bgc, Annual Anomaly, BRN
0.70786, 2060-2079, cesm1_cam5, Annual Anomaly, BRN
-0.1177, 2060-2079, cnrm_cm5, Annual Anomaly, BRN
0.18379, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BRN
-0.0566, 2060-2079, gfdl_cm3, Annual Anomaly, BRN
-0.1618, 2060-2079, gfdl_esm2g, Annual Anomaly, BRN
0.16061, 2060-2079, gfdl_esm2m, Annual Anomaly, BRN
1.1669, 2060-2079, inmcm4, Annual Anomaly, BRN
1.20459, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BRN
0.59888, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BRN
-0.0701, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BRN
1.81745, 2060-2079, miroc5, Annual Anomaly, BRN
0.74647, 2060-2079, miroc_esm_chem, Annual Anomaly, BRN
1.31057, 2060-2079, miroc_esm, Annual Anomaly, BRN
0.13869, 2060-2079, mpi_esm_mr, Annual Anomaly, BRN
0.89177, 2060-2079, mri_cgcm3, Annual Anomaly, BRN
0.57715, 2060-2079, noresm1_m, Annual Anomaly, BRN
-1.1357, 2060-2079, access1_3, Annual Anomaly, BGR
-0.8061, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BGR
-0.7134, 2060-2079, bcc_csm1_1, Annual Anomaly, BGR
-1.495, 2060-2079, bnu_esm, Annual Anomaly, BGR
-0.9619, 2060-2079, canesm2, Annual Anomaly, BGR
-0.8601, 2060-2079, ccsm4, Annual Anomaly, BGR
-0.867, 2060-2079, cesm1_bgc, Annual Anomaly, BGR
-0.4637, 2060-2079, cesm1_cam5, Annual Anomaly, BGR
-0.1925, 2060-2079, cnrm_cm5, Annual Anomaly, BGR
-1.5879, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BGR
-1.6928, 2060-2079, gfdl_cm3, Annual Anomaly, BGR
-0.3134, 2060-2079, gfdl_esm2g, Annual Anomaly, BGR
-0.917, 2060-2079, gfdl_esm2m, Annual Anomaly, BGR
-0.8212, 2060-2079, inmcm4, Annual Anomaly, BGR
-0.439, 2060-2079, ipsl_cm5a_lr, Annual Anomaly, BGR
-0.963, 2060-2079, ipsl_cm5a_mr, Annual Anomaly, BGR
-0.3225, 2060-2079, ipsl_cm5b_lr, Annual Anomaly, BGR
-1.2985, 2060-2079, miroc5, Annual Anomaly, BGR
-2.0479, 2060-2079, miroc_esm_chem, Annual Anomaly, BGR
-1.4343, 2060-2079, miroc_esm, Annual Anomaly, BGR
-0.1678, 2060-2079, mpi_esm_mr, Annual Anomaly, BGR
-0.2208, 2060-2079, mri_cgcm3, Annual Anomaly, BGR
-1.0682, 2060-2079, noresm1_m, Annual Anomaly, BGR
1.05228, 2060-2079, access1_3, Annual Anomaly, BDI
0.39897, 2060-2079, bcc_csm1_1_m, Annual Anomaly, BDI
0.44544, 2060-2079, bcc_csm1_1, Annual Anomaly, BDI
1.08349, 2060-2079, bnu_esm, Annual Anomaly, BDI
1.07298, 2060-2079, canesm2, Annual Anomaly, BDI
0.96836, 2060-2079, ccsm4, Annual Anomaly, BDI
0.52006, 2060-2079, cesm1_bgc, Annual Anomaly, BDI
0.88082, 2060-2079, cesm1_cam5, Annual Anomaly, BDI
0.52872, 2060-2079, cnrm_cm5, Annual Anomaly, BDI
-0.5741, 2060-2079, csiro_mk3_6_0, Annual Anomaly, BDI
